"141214198706142913","秦厚庆","十三陵镇康陵村25号院","15007106936","济南康宏贸易有限公司","J032180325876","分散供养","3人","中国工商银行","6906621563031559659","2019-03-30","严凤","620601198110316990","鼓楼外大街18号鼓楼外大街与黄寺大街交叉口东北角"
"141405197005247246","臧福","方庄南路157号","15104351652","重庆富金春建筑装饰工程有限公司","I065043143791","集中供养","3人","中信银行","6509359563031560798","2019-03-22","顾蓉眉","310102197910242761","广安门外南滨河路87号"
"141620197408103553","戚清","前门廊坊二条8号","13002880732","大连汇盛聚国际工程技术有限公司","K026186107296","集中供养","3人","中国工商银行","6270899563031558996","2019-03-27","邵琳素","710324197806116042","万博苑7号楼王府井购物中心4层"
"150325197406016172","雷明永","康健胡同2号","13700845714","北京盛永房产经纪有限公司","C097045205621","分散供养","3人","中国工商银行","6955504563031560391","2019-06-12","滕友裕","150706198805045746","西翠路9号瑞成酒店二楼"
"150408198507171954","彭佳嘉","后沙峪镇裕民大街3号院一幢一层1163室","15205640425","广州光福巨建筑产业集团有限公司","L045191666515","集中供养","2人","中国农业银行","6587112563031564745","2019-03-03","祁兴","310516197712275020","复兴路69号蓝色港湾购物中心6层"
"150417197401185056","萧成","管庄西里21号楼","15006904867","天津广洪宝咨询管理有限责任公司","F085187414372","集中供养","3人","招商银行","6712558563031555938","2019-03-06","邵竹霭","350423197505061730","马池口亭子庄村亭百路北口"
"150516198610015932","梁江超","雕塑园南街8号","13107856344","沈阳佳洪环境建设股份有限公司","L038507756242","集中供养","3人","中国邮政储蓄银行","6805420563031562072","2019-05-07","顾亚","210420199105254915","崔各庄马泉营一区"
"151428197012131386","穆蕊薇","物流01号","15908820823","杭州洪生房产经纪有限公司","S097127894303","集中供养","3人","中国人民银行","6584299563031564630","2019-03-05","何致树","341807198411246750","新源南路1号都汇天地商场3楼"
"151715196911204524","马炎德","城南街道南口路29号L3-037-1","15304310586","重庆长正升建筑装饰工程有限公司","M003001396209","分散供养","2人","中信银行","6523206563031564366","2019-03-31","梁芝玉","320103198012222381","建外街道SOHO现代城A座1楼"
"210223199607103048","苗元全","马坡镇白马路顺城大街29号","15805910151","广州干晶合股份有限公司","K029276583753","集中供养","4人","中国银行","6746375563031559996","2019-06-25","尹茂进","710806198302067308","百子湾西里403号楼负一层"
"210824199601304998","毕伦","三里河路41号，甘家口大厦南侧200米路西","15308087426","厦门光信股份有限公司","L068948829577","集中供养","4人","中国人民银行","6354654563031563738","2019-06-20","计利清","231028197102129207","赵公口光彩慧时欣园10号楼"
"210918197803308965","秦伯","纪家庙路与丰台东路交叉口","13405643485","济南佳泰贵贸易有限公司","J010755701149","分散供养","4人","中国银行","6564549563031559267","2019-06-29","褚育","440526197905166089","右安门内西街5号楼金碗勺东北菜院内"
"211126197201289979","祁腾","安泰大街中粮祥云小镇九号院九号楼303室","13602651783","上海成同国际工程技术有限公司","P077755767992","集中供养","3人","中国农业发展银行","6684132563031558755","2019-03-23","华海","131405198704108713","安定门西大街3号"
"211728199610164541","秦琳素","广安门外大街红居街远见名苑4号楼底商","13004117543","济南进安房地产开发有限公司","Q079332109486","集中供养","2人","中国民生银行","6584560563031557214","2019-05-26","鲍英华","330813197701154012","门头沟冯村商业街2068号"
"211809199505223384","严朋斌","梨园镇砖厂南里40号楼华远好天地商业区2楼","15504418505","南京合台皇集团股份有限公司","M096416469130","集中供养","4人","中国光大银行","6640468563031563611","2019-06-01","施广志","520228198307241741","王府井大街255号北京市百货大楼6楼"
"220216199906119562","席浩亮","红螺路20号","15600608837","上海亨本同集团股份有限公司","P010756844999","分散供养","4人","中国邮政储蓄银行","6593211563031562457","2019-05-03","凤馨","341607199401207742","旧鼓楼大街甲3号"
"220328198203253998","余元全","鲁谷南路半月园公园西侧","15907907428","大连伟生房地产开发有限公司","L025598695460","分散供养","3人","中国民生银行","6364740563031557354","2019-03-21","柳琬茗","111109199705193206","劲松地铁站c口旁劲松大厦四层"
"220628198205161038","凤国胜","清河中街68号华润五彩城购物中心西区4层","15005946042","杭州台久土石方工程有限公司","I003997827358","集中供养","2人","中国农业银行","6437486563031559667","2019-03-01","马博","540216197304059848","恒安大厦负一层"
"221606198503085260","范瑞凡","东直门内大街235号，簋街西边","15001544521","沈阳瑞合皇集团股份有限公司","M044492932289","分散供养","4人","华夏银行","6260041563031558366","2019-04-07","平美娜","450919198511106777","八宝庄小区11号楼"
"221806198505219048","何裕","沿河景观路76-5号","15906813684","济南顺合伟建筑装饰工程有限公司","K074520642482","分散供养","4人","国家开发银行","6368154563031556315","2019-03-20","鲁峰","710920197201133305","丰台南路阳光大厦2层"
"230727198105238010","韩融","后南仓小区","13204881581","南京全信土石方工程有限公司","D031978984295","分散供养","3人","中国银行","6207419563031556563","2019-06-16","许泰盛","360201199104194788","五棵松金沟河路19号，玉泉路与永定路中间"
"231010198010112696","常海","前门大街30号","15705013952","厦门广光浩环境建设股份有限公司","G090322155964","集中供养","3人","中国民生银行","6510588563031559908","2019-04-01","云松善","221217197101184062","莲花池东路51号"
"231302199804152558","和仁","恭俭胡同5巷5号","13605606604","济南利庆优房地产开发有限公司","G028347436596","集中供养","2人","交通银行","6262558563031564621","2019-04-06","余飞彬","521216198810202325","台湖镇定海园三里10号楼"
"231409198903202518","水娟","沿河景观路47-4号","13004295562","天津飞义高集团股份有限公司","H071510578138","分散供养","2人","国家开发银行","6457212563031564492","2019-03-06","水厚庆","431005198910028079","中关村大街18号中关村科技贸易中心8层03、05、06号"
"231822198703023327","杨亨奇","兴丰南大街96号附近","13101245642","杭州洪源建筑产业集团有限公司","H000883423929","分散供养","3人","中国银行","6794137563031560142","2019-04-14","姚春菊","500325198501259849","鼓楼东大街238号"
"310410198802066454","董淑","北海公园北门内九龙壁前","15500101949","济南元春本计装饰工程有限责任公司","R059766598043","集中供养","4人","中信银行","6247474563031558120","2019-04-09","计云莲","211703199703257214","复兴路51号凯德晶品购物中心5层"
"310424197604293041","窦朋斌","东四北大街343号银地宾馆2楼","13405534144","广州同贵源集团股份有限公司","M047077502690","分散供养","2人","中国银行","6891684563031563105","2019-06-09","尹福","811524199408124373","东长安街甲1号东方君悦大酒店1楼"
"310715198201034246","苏筠柔","展览馆路3号","13107453390","厦门本凯咨询管理有限责任公司","D069150009606","分散供养","3人","招商银行","6605007563031558091","2019-03-06","萧枫芸","331005198610132919","方庄芳古园一区24号楼底商"
"310902199904197353","殷晶妍","玉泉西里二区38号楼-1层D06商业","15203955529","成都同优寿集团股份有限公司","I043053805875","集中供养","3人","中国工商银行","6981314563031564753","2019-05-16","朱鸣","360420199107062759","甜水园路甲1号南侧"
"320124199707167097","许义兴","新光天地北侧华贸公寓19号会所二层","15004968021","杭州如源汇国际工程技术有限公司","A005915834450","分散供养","2人","中国银行","6632727563031557591","2019-05-13","乐娅琦","451609198402148723","旧府街与青礼路交叉口南100米"
"320624197111096798","史环","武圣路松榆西里6号楼","13501780425","沈阳昌晶美科技有限公司","G059313823129","分散供养","4人","中国民生银行","6382133563031556692","2019-06-20","尤祥","501201198409047663","回龙观科星西路与龙跃街交叉口旁"
"320708197905061621","钱玉","梨园葛布店东里47号楼底商","15105693003","成都聚荣信房地产开发有限公司","R050741990564","分散供养","2人","国家开发银行","6163344563031561055","2019-03-14","柳有","411821199605319773","三里屯南路6号楼南侧"
"320927199508238448","朱荷丹","西山口地铁站南行200米（北大分校南行50米）","15502457090","济南康宏计装饰工程有限责任公司","O071866938134","分散供养","3人","中国工商银行","6408275563031560778","2019-06-01","郑厚庆","150518198106128623","府前街19号"
"321025198202149943","苗军","燕平路石油大学西门","13207814347","上海长正升房地产开发有限公司","N043905616875","集中供养","4人","中国光大银行","6403051563031560019","2019-05-28","戴翠雅","711506197301316383","金宝街东段路北小雅胡同62号"
"330704198404148301","黄之","东大街20号","15808608358","深圳复汇房产经纪有限公司","A035623099995","分散供养","3人","中国银行","6377557563031556186","2019-05-26","郝保","710715197210137475","紫竹院路80号"
"331425198111083651","萧梦","大董村路口西北100米","15500357488","厦门圣优弘咨询管理有限责任公司","L055671003399","分散供养","4人","中国农业银行","6994798563031557615","2019-04-02","郝寒","371615199801271529","丰台南路阳光大厦2层"
"331520197506068214","赵杰涛","广泽路望京花园小区214号","13305718104","广州进吉洪科技有限公司","H051083939159","分散供养","3人","国家开发银行","6841976563031556200","2019-05-27","冯琦","340720198012026218","005乡道与平沿路交叉口旁"
"331603199711097329","余露瑶","嘉园路安太嘉园医院对面","13007577709","广州广洪宝环境建设股份有限公司","H042790211401","集中供养","4人","中国建设银行","6230170563031556440","2019-04-14","柳希","231725198305108933","七星路"
"340325198604248676","费贵福","鲁谷路台湾街2号","15303448833","厦门亨本同股份有限公司","F007456441670","集中供养","3人","中国人民银行","6505659563031561965","2019-04-28","孙娴","361504198807056737","阜石路300号喜隆多新国际购物中心403号"
"340715197407091943","汪友裕","赵公口桥南光彩路慧时欣园10号楼如家酒店一层","15908348744","大连昌晶美土石方工程有限公司","B028602694422","分散供养","4人","中国银行","6461672563031564901","2019-06-25","和庆","451502198804306302","紫金庄园9号楼一层"
"341122197411023104","贺辰","良乡镇拱辰大街12号蓝帆美容美发院内","13603515001","广州伟生国际工程技术有限公司","P058358502483","集中供养","4人","中信银行","6811772563031559138","2019-05-25","云惠珠","120606198005052539","百子湾路甲16号国锐易构空间1号楼"
"341610197509089911","熊贞","三里河路41号，甘家口大厦南侧200米路西","13908675828","南京兴本建筑装饰工程有限公司","J062018968815","分散供养","2人","中国民生银行","6435993563031560384","2019-05-17","花斌","510712198906014919","前门廊坊二条8号"
"341804197102065587","彭超","前门大街东侧鲜鱼口老字号餐饮一条街","13606753858","天津元宝汇贸易有限公司","H061646265598","分散供养","2人","中国工商银行","6143446563031559413","2019-03-13","戚时","430620198109277490","溪翁庄镇石马峪"
"350517199509033532","尤翔旭","文昌胡同42号","15707448704","上海康百通房产经纪有限公司","S071774950601","集中供养","4人","中国银行","6321271563031563474","2019-04-01","孔德","650828197110065689","三里屯南路6号楼南侧"
"350612197010044088","平武新","劲松路1号","13903636080","广州美辉计装饰工程有限责任公司","C029274741381","集中供养","2人","中国邮政储蓄银行","6930266563031556838","2019-04-14","贺芝玉","221517197802229161","仁和地区石园北区甲65号"
"351002197106076313","成洁梅","朝阳南三里屯路16号一层","15704251790","厦门美飞房地产开发有限公司","D088598351797","集中供养","2人","中国邮政储蓄银行","6214598563031557586","2019-06-09","张固之","621715197401237964","CBD东三环中7号财富中心4号楼E203"
"351026197607022986","鲍利清","天通苑国泰东三区2号楼","13903104308","厦门浩通聚国际工程技术有限公司","S055894320108","集中供养","4人","中国民生银行","6627180563031564084","2019-03-30","余美娜","350808197603186074","南辛路153号"
"351503198112317788","熊维启","白浮泉路48号","13906424096","杭州洪源建筑装饰工程有限公司","B026620047854","集中供养","2人","招商银行","6673939563031565246","2019-05-05","鲍豪","441801198404075062","东城家乐福后门对面"
"360115197812163411","卜丹","古北水镇沙岭81-2","13004812675","重庆圣优弘建筑产业集团有限公司","B012889487641","集中供养","3人","中国建设银行","6532876563031557501","2019-06-14","明功","620212199501041599","南竹竿胡同2号"
"360221197808069884","齐菁梦","朝阳北路水碓子社区南门","13307343824","天津广洪宝土石方工程有限公司","L031126821619","分散供养","3人","中国建设银行","6687600563031562191","2019-05-08","袁广志","450908197503296493","杨庄路70号院内（公社1958创意园内）杨庄医院丁字路口东南角"
"360309197503016584","元斌","北四环西路出口","13507853094","大连丰鼎吉科技有限公司","J015681736089","分散供养","2人","华夏银行","6659771563031560155","2019-05-12","尹旭","521302198105106632","松曹路"
"360519197410275244","华义兴","三渡河村","13901760564","成都富金春集团股份有限公司","F056510791373","分散供养","3人","中国农业发展银行","6678349563031559010","2019-04-04","蓝娜","510909197803247210","黄徐路12号"
"360608197707243908","俞有","永定路66号长峰假日酒店2楼","15303714035","重庆元春本房产经纪有限公司","K013155576463","分散供养","2人","中国农业银行","6462974563031563187","2019-04-21","谢琼勤","360808197408281966","小汤山大柳树环岛向东5公里路北"
"360720198901151138","伍鹏泽","良乡镇拱辰大街12号蓝帆美容美发院内","15000194815","南京源公国际工程技术有限公司","H026295548616","集中供养","3人","中信银行","6933036563031563605","2019-03-19","戚力","350810198101185384","酒仙桥路甲4号3号楼二层商业F203"
"361003197907275987","杨新","地坛医院南门对面","15700528308","济南裕茂环境建设股份有限公司","I046544095509","分散供养","3人","中信银行","6911655563031560268","2019-05-19","萧杰涛","440619198505133631","华汇紫薇花园内"
"361124196911051885","安泽","慧忠北路安慧北里雅园5号楼","15300825578","济南佳洪计装饰工程有限责任公司","C012083388692","分散供养","3人","招商银行","6131245563031557225","2019-03-24","皮胜","350720199006184140","行宫街59号"
"361411197908118186","水永","信息路15号金融科贸大厦510","13905992114","成都巨弘同集团股份有限公司","D044075676408","分散供养","3人","国家开发银行","6916036563031559020","2019-05-28","赵天","341428198109082471","迎风北路迎风六里2区南门对面"
"361509199810061146","董志","青年路达美中心1号楼3层","13508650485","沈阳复汇环境建设股份有限公司","F085640784952","集中供养","2人","招商银行","6796385563031558512","2019-05-02","孙健世","651725198809146693","青塔西路5号、7号"
"361517197204027615","穆震","双榆树西里双榆树三街3号","15606704949","沈阳凯弘贸易有限公司","M019213883498","分散供养","2人","中国建设银行","6575386563031557628","2019-03-22","臧榕","231728199601145093","首都体院馆南路16号10号平房"
"361708199809224080","魏彪博","新源南路1号都汇天地B1层","15106074447","上海飞凯贸易有限公司","C053577315310","集中供养","3人","交通银行","6506094563031557865","2019-04-17","薛露瑶","320905199502156346","北洼路30号天顺仁和写字楼A座二层"
"370716198907083001","姚青倩","东风南路","15907257074","大连通满环境建设股份有限公司","S029599613560","集中供养","2人","中国建设银行","6608583563031563220","2019-06-21","尹洁梅","310612197111119982","永安东里1号楼底商，近双子座东塔南侧"
"370726199310089882","席保","采育镇大皮营三村福西街115号","15907155409","重庆进吉洪国际工程技术有限公司","N056149720814","分散供养","4人","招商银行","6551621563031562210","2019-04-04","吕明永","150617197104223175","东大桥路三角地2号楼北侧"
"371105199310059296","魏邦","西关大街30号","13400945403","重庆康百通土石方工程有限公司","E097812668659","集中供养","2人","中国光大银行","6250776563031556552","2019-05-03","贺可","140905198001125698","新光天地北侧华贸公寓19号会所二层"
"371518198701167407","邹策腾","东轴斜街6号","15301131750","厦门春和建筑装饰工程有限公司","N006372845458","集中供养","4人","中国农业发展银行","6812449563031561499","2019-03-27","薛广志","811010198903084111","朝阳北路水碓子社区南门"
"410126199403106140","昌杰涛","日坛路日坛公园北门内北天门东侧","13702897645","重庆圣优弘股份有限公司","B033857964927","集中供养","4人","中国农业发展银行","6937750563031563212","2019-06-27","舒爽","331819199706192482","前进花园石门苑甲13号国泰宏城购物广场4楼"
"410701199111276571","郑建家","萊锦产业园西门cn-18号强视传媒一层北侧","13404478785","北京广光浩集团股份有限公司","A022151976211","集中供养","4人","中国工商银行","6317181563031560808","2019-06-21","祁磊民","451102197509285522","车站路81号"
"410816197012097849","谈珍贞","鼓楼外大街18号鼓楼外大街与黄寺大街交叉口东北角","15305528261","北京义盛国际工程技术有限公司","F094011192760","集中供养","2人","中国邮政储蓄银行","6458030563031558005","2019-04-18","梁策腾","640226198310105383","南三里屯路复星国际对面"
"410903199209231990","于云莲","中关村东路清华科技园·启迪科技大厦A座1层","13206703448","广州丰正恒建筑产业集团有限公司","L014293184975","分散供养","2人","中国民生银行","6452632563031562838","2019-06-20","任竹霭","451306199202263759","安泰大街6号院3号楼113室"
"411804198311161144","禹元全","中国北京市北京市朝阳区朝阳公园南路8号","13504243113","杭州源公计装饰工程有限责任公司","N071858857865","集中供养","4人","中国银行","6381687563031565372","2019-04-25","蓝栋","311116198505084483","石佛营东里甲1号"
"420202199004032821","皮裕","魏善庄镇魏善庄镇政府西1000米","15203701642","杭州进安建筑装饰工程有限公司","K093258502098","集中供养","3人","华夏银行","6598078563031558621","2019-03-17","项民","610928199907053741","阳坊镇西贯市村后街4号"
"420422198501031848","章冠","东四十条王家园胡同西口","13103520419","深圳美成房地产开发有限公司","S099289419482","集中供养","3人","中国光大银行","6951534563031565401","2019-06-21","邬武新","321306199103197956","广渠路66号院4号楼底商"
"420527197702142142","禹龙","星火西路17号泛海国际底商","13802599057","重庆洪生土石方工程有限公司","Q097819965626","集中供养","2人","华夏银行","6482294563031564004","2019-05-07","吕世","110709199307121649","广外大街马连道胡同内"
"420612199707167841","潘冠","西半壁店村463号","13607936145","厦门同优寿物业管理有限公司","O041915517008","集中供养","3人","中国农业发展银行","6541879563031559778","2019-03-29","伍明永","450512199701188224","王府井小吃街西口"
"421022197906033616","施琦","牡丹园甲2号院 同观商业楼1层","13900095812","重庆全盛台房地产开发有限公司","B082479027537","分散供养","4人","中国建设银行","6106806563031558861","2019-06-16","薛伟刚","370216198012206432","石景山路22号"
"421127197607084602","沈世","南长街38号","15801852497","天津合台皇建筑产业集团有限公司","M013992617717","分散供养","4人","招商银行","6485452563031562686","2019-06-11","茅秀娟","460202198912243669","城铁龙泽站后侧"
"421209199604131174","尹杰涛","东直门内大街282号","13106848826","济南光福巨土石方工程有限公司","J010738515758","集中供养","4人","中国人民银行","6135927563031557973","2019-05-05","吕枝思","710102197505025330","绿地缤纷城西斯莱公馆往北第一个红绿灯东侧100米"
"421216199210162642","于滢馥","光彩路京港城生活广场5层","15205468123","杭州全信房地产开发有限公司","D021605436321","分散供养","3人","中国工商银行","6627047563031560275","2019-04-27","戚中","810622199502235879","双桥中路双桥医院南侧"
"421219199807186513","成策腾","海淀四季青杏石口路36号（四博连院内）养生书画院","13401783531","广州义盛建筑装饰工程有限公司","Q015309761965","集中供养","4人","交通银行","6301917563031563062","2019-05-24","汪伟刚","461822197203026195","大董村路口西北100米"
"421407197310232323","酆静淑","慧忠路亚运村安慧里2区4号楼","13306813946","沈阳同优寿计装饰工程有限责任公司","N062056712061","分散供养","3人","交通银行","6304541563031559498","2019-06-04","成毅","360216199610316600","田村路43号京粮广场南3层"
"421418198803058297","酆致树","马甸西村甲16号","15305002306","天津同贵源科技有限公司","H003314850822","集中供养","2人","国家开发银行","6804636563031557471","2019-03-03","狄清","210309198507188110","南礼士路66号建威大厦B1楼"
"421511199110289960","伍宁欣","农光里36楼南侧劲松农光里农贸市场一层3034","15105187108","深圳凯汇多建筑装饰工程有限公司","K037095029617","分散供养","3人","交通银行","6741451563031561743","2019-03-05","史俊峰","371206199803171911","南四环中路城南嘉园14号楼华联公益西桥购物中心4层"
"421528197803084393","傅栋","金宝街东段路北小雅胡同62号","15903156744","成都佳洪建筑产业集团有限公司","H005429023818","分散供养","3人","国家开发银行","6727455563031561516","2019-04-28","项之","410909199105251063","梨园镇小稿村村委会东500米"
"421725199206092365","陶政谦","良乡长虹东路大学城购物中心3层","15908134211","深圳福富巨建筑产业集团有限公司","I056361720004","集中供养","3人","中国工商银行","6526258563031560406","2019-04-16","薛善","140906197011023106","北房镇幸福西街30号北大门两侧"
"430802198304037515","孔河哲","东直门内大街5号","13106710575","南京广洪宝房地产开发有限公司","B090387697488","集中供养","4人","中国银行","6638694563031559387","2019-03-30","俞贵福","221025197204062112","门城湖河堤路爱玛裕装饰城后门"
"431021197112226992","滕波宁","厂洼东一街3号","13207593061","广州中义贸易有限公司","S016269598527","集中供养","3人","中国建设银行","6952957563031556711","2019-04-01","秦巧","811818198705223077","东三环北路38号院 民生保险大厦3层"
"431120198408184973","华佳嘉","大屯路慧忠里小区201号楼1层","13604461200","杭州千圣建筑装饰工程有限公司","M065096293701","集中供养","2人","华夏银行","6757030563031565013","2019-06-26","钱乐","811104197007246993","志新东路志新小区33号楼底商"
"431408198003029328","喻安","通惠河南路雅世杰商务会馆北侧西行30米","13807398569","上海亚泰庆环境建设股份有限公司","Q036624237668","集中供养","3人","招商银行","6579901563031560661","2019-05-22","袁之","231620197603047406","东大桥宫霄国际一层"
"431603197506025941","姚厚庆","永旺珠江摩尔大厦8号楼底商","15805106100","广州盛永环境建设股份有限公司","F094630843254","分散供养","3人","交通银行","6827933563031556953","2019-03-05","祁全","461212198206184176","团结湖中路南三条南门对面"
"440625198401185840","伏雁蓓","酒仙桥南路9号星月亮马酒店B1楼","15807725890","济南盛永建筑装饰工程有限公司","C053015515599","分散供养","3人","中国邮政储蓄银行","6878836563031560923","2019-05-01","罗素","620720197402022527","定福庄路西50米"
"440718199808019428","奚和","京良路10号乐家购物中心3层","13502756217","重庆亨浩计装饰工程有限责任公司","Q002394563362","分散供养","4人","中国农业银行","6367506563031558490","2019-06-15","邬俊峰","230326198806217548","芙蓉东路京客隆对面"
"441001199203247515","蒋之","万达广场","13800967010","南京全信土石方工程有限公司","F065139700024","分散供养","4人","交通银行","6592979563031560935","2019-03-26","蓝诚先","330217197404181479","雁栖镇北台上路边牌楼下"
"441311198406028498","柏广志","东直门内大街144号","15107632052","成都公义股份有限公司","N042395443091","分散供养","2人","中国农业银行","6571385563031556174","2019-05-28","王黛","120109197809283385","吴家场路1号悦邻购物西侧底商"
"441626197012101638","郝红","北土城东路与樱花东街交口东120米路南","15707529010","济南兴本咨询管理有限责任公司","A000014360766","集中供养","4人","中信银行","6228815563031564761","2019-04-06","陈策腾","541220199410218741","良乡西潞北大街28号"
"441824197211258356","何琛","方庄芳古园一区24号楼底商","13401916812","大连佳洪房产经纪有限公司","L017928694687","集中供养","3人","中国人民银行","6644651563031559782","2019-04-18","华茗","500210198203115233","恒富中街1号院恒富花园小区2号楼"
"450104199610038156","尤豪","西三旗桥东1500米路南","15603193971","沈阳裕茂环境建设股份有限公司","H062560167299","集中供养","3人","中国工商银行","6823974563031561622","2019-05-23","明光天","641517199801284069","东三环北路38号院4号楼2层2层商业L204"
"450625197806041747","梁震","金城坊街1号2层-6室","15007496113","南京富金春集团股份有限公司","B063924313775","集中供养","3人","中国农业发展银行","6714865563031557730","2019-06-18","韩邦","440803199312237752","月坛南街30号万方西单商场3楼"
