"文海人才市场","2019-04-10","马月莺","421314199803153524","15808376424","马家堡西路15号时代风帆大厦北侧商用楼4楼","博士研究生","旅游大类","廊坊市东方大学城民航管理干部学院","办事员和有关人员","北京市","P015602553867"
"海胜人才市场","2019-05-12","俞群豪","421327199502058218","13707975675","怀北镇椴树岭村黄土梁10号云蒙山附近","本科","轻工纺织大类","洛阳幼儿师范学校","单位负责人","西藏自治区","E041758768147"
"正睿人才市场","2019-03-18","郑世","421328199603151291","15606866706","安宁庄村南河大楼东2幢2号平房","博士研究生","水利大类","廊坊燕京职业技术学院","商业和服务业人员","浙江省","F082309797558"
"皓然人才市场","2019-06-02","屈子","421404199805037830","15107162335","东三环北路38号院 民生保险大厦3层","本科","农林牧渔大类","洛阳市财会学校","商业和服务业人员","福建省","I061702055804"
"火蓝人才市场","2019-05-06","蒋伯","421409199608098822","15908458396","黄松峪雕窝村逍遥居巷内50米","硕士研究生","交通运输大类","广东海洋大学寸金学院","商业和服务业人员","海南省","D021412019652"
"铺路石人才市场","2019-06-07","伏世","421817199707223826","15701944741","新天地31号楼底商","本科","公共管理与服务大类","湛江卫生学院","单位负责人","湖南省","R037213503000"
"文海人才市场","2019-03-08","康树","421820199610194912","13206545721","亦庄经济技术开发区天宝南街上海沙龙商业街","本科","新闻传播大类","洛阳理工学院","商业和服务业人员","吉林省","D080496596909"
"嘉辉人才市场","2019-04-22","茅柔","430117199511237955","15206349029","海淀街道海淀路23号","本科","农林牧渔大类","洛阳市卫生学校","专业技术人员","湖南省","D042228109626"
"华道人才市场","2019-04-02","陶德","430311199603068551","13501198038","花家地东路5号","硕士研究生","水利大类","洛阳铁路信息工程学校","商业和服务业人员","河南省","P098329609916"
"铺路石人才市场","2019-05-22","安琳素","430405199803034373","13205444946","狮子营村南门门口","本科","水利大类","廊坊市高级技工学校","单位负责人","黑龙江省","N025446767355"
"天骋人才市场","2019-04-04","奚妍","430509199511195543","13707494310","牡丹园甲2号院 同观商业楼1层","专科","医药卫生大类","廊坊师范","单位负责人","海南省","D028349876121"
"建硕人才市场","2019-03-08","朱刚","431502199702086577","15907394448","崔各庄马泉营一区","博士研究生","新闻传播大类","湛江师范学院","商业和服务业人员","广东省","E094981733353"
"恒业人才市场","2019-06-18","毛楠榕","431602199508223678","13905431024","顺沙路电信局往北200米","专科","旅游大类","廊坊市职业技术学院","专业技术人员","青海省","I025194454489"
"德骊嘉人才市场","2019-05-16","云成","440118199511032433","13000028114","府前街19号","本科","旅游大类","廊坊师范","商业和服务业人员","江苏省","O093284834049"
"艾特咨人才市场","2019-05-07","柏元全","440203199412033929","13903826968","板井路金源不夜城地下","本科","资源环境与安全大类","廊坊东方职业技术学院","专业技术人员","辽宁省","J014738980576"
"爱诺人才市场","2019-04-04","赵顺","440513199802011861","15906354739","花家地小区30号楼","硕士研究生","新闻传播大类","廊坊市职业技术学院","办事员和有关人员","北京市","M059761301506"
"华业汇邦人才市场","2019-04-15","庞轮翰","440614199705249657","15304408298","温都水城商业街北京银行对面与食聚进地下一层煮公面圣","本科","生物与化工大类","洛阳市旅游中等专业学校","办事员和有关人员","甘肃省","N022471161595"
"华天谋人才市场","2019-05-03","雷力","440701199611058417","15205937308","严正街16-2号国广公寓","专科","食品药品与粮食大类","洛阳人民警察学校","办事员和有关人员","江西省","G060613747639"
"集思人才市场","2019-04-27","吕士以","440828199706202098","13200526551","万博苑7号楼王府井购物中心4层","硕士研究生","教育与体育大类","廊坊燕京职业技术学院","办事员和有关人员","澳门特别行政区","P041411828674"
"鸿诺人才市场","2019-06-08","金康星","441007199508258471","15003052420","八里庄南里","本科","农林牧渔大类","第一拖拉机制造厂拖拉机学院","商业和服务业人员","内蒙古自治区","L008940860637"
"乾鼎人才市场","2019-04-13","柏枫芸","441314199712237898","15004158844","双榆树西里双榆树三街3号","本科","水利大类","洛阳理工学院","单位负责人","天津市","F049626373703"
"安弘人才市场","2019-05-31","魏松善","441612199804225941","15705413562","鼓楼东大街238号","硕士研究生","电子信息大类","洛阳幼儿师范学校","专业技术人员","新疆维吾尔自治区","O039192683038"
"贝克人才市场","2019-05-09","席刚","441713199410094577","13401301656","十里堡地铁站D西南口西150米","本科","公共管理与服务大类","洛阳市卫生学校","单位负责人","广西壮族自治区","O060674332681"
"邦凯人才市场","2019-04-14","何青倩","450421199504108477","15006438437","蓑衣胡同23号院","硕士研究生","公共管理与服务大类","广东海洋大学","单位负责人","重庆市","L041401568446"
"企帮人才市场","2019-04-11","屈丹","450507199610211174","15203152439","丰科路6号院万达广场5层5003号","专科","土木建筑大类","廊坊市高级技工学校","办事员和有关人员","江西省","L035987900368"
"银河人才市场","2019-05-24","鲍茜秋","450620199604066994","13303324635","东升科技园西小口66号东升凯莱酒店","博士研究生","文化艺术大类","洛阳师范学院","专业技术人员","云南省","C057598263855"
"建硕人才市场","2019-04-19","钱邦","450805199507049686","15900704743","昌平西关北路北侧西关商贸楼7号","硕士研究生","轻工纺织大类","洛阳铁路信息工程学校","专业技术人员","云南省","R001527470669"
"悦捷人才市场","2019-05-05","柏梁栋","450827199607313589","15702038294","工人体育场东门北侧","博士研究生","交通运输大类","广东医学院","单位负责人","安徽省","O003506453509"
"美世人才市场","2019-03-20","章致树","451015199709271471","13208292843","次渠家和新天地商贸中心","本科","能源动力与材料大类","廊坊广播电视大学","单位负责人","海南省","A033457017936"
"圣瑞思人才市场","2019-04-13","滕风航","451321199804099361","15100763076","国美第一城2号院6号楼","本科","生物与化工大类","廊坊广播电视大学","专业技术人员","广西壮族自治区","R097280611292"
"诚宾人才市场","2019-06-09","葛兴","460809199508295166","15603716229","酒仙桥路18号颐堤港1楼50号","硕士研究生","公安与司法大类","湛江财贸学院","商业和服务业人员","广东省","M063849334434"
"涵耀人才市场","2019-05-15","王清","460922199606084434","13201111508","首体南路甲20号","专科","轻工纺织大类","北华航天工业学院","办事员和有关人员","吉林省","M000510328791"
"银河人才市场","2019-06-12","纪祥","460923199709277833","15106223849","魏善庄镇魏善庄镇政府西1000米","专科","公安与司法大类","廊坊市高级技工学校","专业技术人员","青海省","O088679315161"
"博茂人才市场","2019-05-16","明国胜","461216199511084081","13803092415","望京街道广顺南大街望京园A1区610号楼底商109","博士研究生","教育与体育大类","廊坊东方大学城北京财经学院","商业和服务业人员","湖南省","N031504895657"
"远华人才市场","2019-04-10","彭有","461420199704031265","15207461047","西关大街30号","硕士研究生","生物与化工大类","廊坊市职业技术学院","专业技术人员","上海市","D049711502816"
"智业人才市场","2019-05-22","邬彬","500208199702238169","13502312233","甘露园南里一区","博士研究生","公共管理与服务大类","廊坊市大城县教师进修学院","办事员和有关人员","宁夏回族自治区","C035110815719"
"文海人才市场","2019-05-23","禹风航","500427199511043127","15706824365","三丰北里2号悠唐购物中心5楼","博士研究生","能源动力与材料大类","洛阳理工学院","商业和服务业人员","甘肃省","S047288131382"
"儒迪人才市场","2019-05-10","韦梁栋","501303199803144290","13304703129","东华门大街11号","硕士研究生","公安与司法大类","廊坊东方大学城北京传媒学院","商业和服务业人员","澳门特别行政区","Q001617233689"
"安弘人才市场","2019-05-07","屈诚先","501311199601197305","13502018242","德胜门内大街羊房胡同23号","博士研究生","轻工纺织大类","洛阳市中医药学校","商业和服务业人员","广西壮族自治区","G067209489022"
"壹鑫人才市场","2019-06-05","滕茜秋","501324199712097405","13102704974","海淀西街萨利宅院15-3号","本科","公共管理与服务大类","洛阳市旅游中等专业学校","专业技术人员","湖南省","N011772091047"
"华道人才市场","2019-05-29","朱艺","501326199512096104","13201592303","金宝街88号金宝汇购物中心5楼","博士研究生","装备制造大类","廊坊东方大学城河北体育学院","商业和服务业人员","广西壮族自治区","E063497475490"
"弘建人才市场","2019-03-26","汤东文","501807199710246886","15306507712","四惠公交枢纽站西侧诚辉商务酒店一楼","博士研究生","电子信息大类","洛阳市中医药学校","专业技术人员","新疆维吾尔自治区","E027004496457"
"中佰文人才市场","2019-06-25","谢以","510104199602039296","13104325998","湖光北街南湖中园211号京客隆4层","专科","资源环境与安全大类","洛阳人民警察学校","办事员和有关人员","广东省","J033977649683"
"军尚人才市场","2019-03-21","任滢馥","510524199703107720","13900904627","金盏路京客隆对面","专科","财经商贸大类","廊坊东方大学城北京经济技术职业学院","单位负责人","宁夏回族自治区","L087448442905"
"远华人才市场","2019-06-24","黄伯","510527199407299522","15201773307","方庄南路157号","博士研究生","文化艺术大类","廊坊广播电视大学","办事员和有关人员","湖北省","K024495274586"
"贝克人才市场","2019-03-25","韦竹霭","510626199702179791","15004707790","马连道南街1号附近","本科","旅游大类","湛江师范学院","单位负责人","山西省","L070782317624"
"畅融人才市场","2019-05-28","于生龙","520312199501118058","13606807010","前山所前山岱山路74号工业区6幢1楼","专科","教育与体育大类","廊坊市电子信息工程学校","办事员和有关人员","贵州省","O073377880440"
"东润人才市场","2019-05-27","朱辉力","520517199410013442","15203065897","仁和地区石园北区甲65号","硕士研究生","交通运输大类","廊坊东方大学城北京联合大学","办事员和有关人员","贵州省","K066618582146"
"聚全人才市场","2019-06-30","姚平保","520607199707159159","13000515779","东皇城根南街76号","本科","旅游大类","洛阳市旅游中等专业学校","专业技术人员","黑龙江省","R069826494184"
"乾鼎人才市场","2019-04-22","郝力","520622199805091436","15600691836","东轴斜街6号","本科","公安与司法大类","湛江卫生学院","专业技术人员","辽宁省","P063926216185"
"华道人才市场","2019-03-03","蓝武新","520802199711082519","15505681195","紫芳路盛金鞋业","博士研究生","水利大类","廊坊东方大学城北京联合大学","办事员和有关人员","云南省","N063805238902"
"百企利人才市场","2019-05-04","钱乐","520817199806231688","13600782351","中心一路神龙餐饮街神龙潼关底商","本科","水利大类","廊坊市职业技术学院","专业技术人员","海南省","F007967255784"
"杰飞人才市场","2019-03-31","章豪","520905199506258390","13808722602","建外街道SOHO现代城A座1楼","本科","轻工纺织大类","洛阳市旅游中等专业学校","单位负责人","山西省","H060149766475"
"皓然人才市场","2019-03-02","伍竹霭","521127199504168752","15200096605","北四环西路","博士研究生","文化艺术大类","洛阳经济学校","办事员和有关人员","内蒙古自治区","D085988316831"
"东润人才市场","2019-04-19","昌茂进","521510199707192288","13102000113","雍和宫青龙胡同育树三条8号","本科","公共管理与服务大类","广东海洋大学寸金学院","单位负责人","香港特别行政区","A056471493948"
"集思人才市场","2019-06-21","沈娥玲","521520199705255762","15500127823","安苑路与惠新北街交叉口西北角惠新北里3号楼","博士研究生","旅游大类","洛阳师范学院","商业和服务业人员","辽宁省","R050577073103"
"圣瑞思人才市场","2019-04-24","沈滢馥","521610199408206312","13008254318","苏州街15号","本科","土木建筑大类","广东海洋大学寸金学院","单位负责人","四川省","J064220752097"
"光彩纳索人才市场","2019-03-29","郎杰涛","521719199408066082","15106908024","惠新东街19号","专科","医药卫生大类","廊坊燕京职业技术学院","单位负责人","四川省","A020012420170"
"建顺人才市场","2019-06-02","时彪博","521801199705315910","13605090102","秋实街1号世代百货2层","博士研究生","水利大类","廊坊市东方大学城民航管理干部学院","专业技术人员","青海省","K066911106431"
