"14","1360709","新余市税务局","7558348133","宋伊","610616317818196","浙江省丽水市王府井大街277号平房30,31,32栋","娄昌","610404197907138972","15301347608","","批发和零售业","证券交易税","2015/8/15","2015-08-15","简易申报","委托代征税款","2016/3/31","2016/7/26"
"15","1520425","贵阳市税务局","1469176770","纪有","130204115210101","贵州省六盘水市毛纺西小区旁","乔明胜","111628198609079007","13702081087","中外合资经营企业","国际组织","消费税","2015/8/12","2015-08-12","简易申报","查账征收","2015/9/13","2015/12/18"
"16","1320727","扬州市税务局","5829218016","叶霞芬","541604206714903","重庆市陈家林2号盈实大厦向西150米","陶致裕","421105197212284724","15306615241","国有联营企业","交通运输、仓储和邮政业","进口产品增值税、消费税","2016/1/26","2016-01-26","数据电文申报","查账征收","2016/7/20","2016/9/23"
"17","1361123","萍乡市税务局","8361585550","元琴莉","411006106917735","黑龙江省齐齐哈尔市亦庄荣昌东街地铁站旁","鲁姣舒","371619199605251217","13702205974","股份合作企业","公共管理、社会保障和社会组织","地方和外资银行及非银行金融企业所得税","2013/12/20","2014-12-15","简易申报","查账征收","2014/3/17","2014/6/15"
"18","1131117","张家口市税务局","3634328140","吴育冰","620516121818931","北京市亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁","施爽青","611706199009088458","15507991682","集体联营企业","制造业","出口产品退税","2013/7/26","2014-07-21","直接申报","邮寄纳税","2014/1/15","2014/4/11"
"19","1370601","泰安市税务局","5438968950","季芝眉","541128909214048","天津市回龙观镇北清路1号院8号楼底商","龚庆明","500218197910025339","15802467039","其他有限责任公司","制造业","进口产品增值税、消费税","2014/8/25","2014-08-25","数据电文申报","查验征收","2014/11/18","2015/1/22"
"20","1420805","黄石市税务局","6858233012","成芝","420409305713650","上海市欣宁街15号荟聚购物中心2楼","雷兴岩","500106199208073948","15504565433","集体联营企业","交通运输、仓储和邮政业","中央企业所得税；中央与地方所属企、事业单位组成的联营企业、股份制企业所得税","2014/9/9","2014-09-09","邮寄申报","委托代征税款","2014/12/4","2015/1/15"
"21","1431504","邵阳市税务局","8088995274","熊咏琰","110721173717124","辽宁省抚顺市农业大学西校区","马致龙","531002198304231223","13802427471","国有联营企业","教育","地方和外资银行及非银行金融企业所得税","2016/5/4","2016-05-04","直接申报","定期定额征收","2016/11/20","2017/1/10"
"22","1440812","深圳市税务局","9386540233","许莉蓉","111020166517810","上海市回龙观龙禧三街东亚上北北侧底商14-19","韦敬武","501405198706231669","13504358541","国有独资公司","金融业","储蓄存款利息所得个人所得税","2015/9/16","2016-09-10","邮寄申报","定期定额征收","2016/1/25","2016/4/7"
"23","1500127","重庆税务局","3758117801","柏梦羽","611522174417365","江西省吉安市神路街39号","任薇","231525197706069193","13903947743","私营独资企业","批发和零售业","中央明确由国家税务局负责征收的其他有关税费","2014/10/6","2014-10-06","简易申报","查验征收","2015/1/14","2015/3/7"
"24","1141627","晋城市税务局","3972345737","苏树信","320223243715298","山西省忻州市农业大学西校区","白松","421828198809097861","15706526727","外资企业","住宿和餐饮业","车辆购置税","2015/7/31","2015-07-31","简易申报","查账征收","2015/8/30","2015/10/8"
"25","1120514","天津税务局","7213919660","潘致心","220708398617519","天津市朝阳公园路好运街B12商铺","鲁江","511201198311164959","15707063388","其他有限责任公司","金融业","中央税、共享税的滞纳金、补税、罚款","2013/8/5","2013-08-05","简易申报","邮寄纳税","2013/9/20","2013/12/2"
"26","1220826","白山市税务局","2930491553","严士","631407157811993","甘肃省平凉市横七条龙隆昌大厦底商","郭莲娜","460319198803085573","13301686418","私营有限责任公司","电力、热力、燃气及水生产和供应业","地方和外资银行及非银行金融企业所得税","2013/8/29","2013-08-29","数据电文申报","查验征收","2014/1/15","2014/2/21"
"27","1210717","抚顺市税务局","7976638735","丁婕","221411162216516","上海市成寿寺路136号中海城7号楼101-7室","司士","460524197601291866","15605543618","股份有限公司","住宿和餐饮业","个体工商户和集贸市场缴纳的增值税、消费税","2016/5/7","2017-05-02","数据电文申报","委托代征税款","2016/8/15","2016/11/28"
"28","1350606","南平市税务局","9868391010","杨韵","370502192113702","北京市北洼西里48号宝联体育公园院内手抓龙虾","梅行克","410902198810318045","15508347848","私营股份有限公司","O 居民服务、修理和其他服务业","储蓄存款利息所得个人所得税","2013/9/1","2014-08-27","邮寄申报","邮寄纳税","2014/1/22","2014/5/23"
"29","1220609","辽源市税务局","9775671460","谈滢芝","110624303616555","湖北省宜昌市二拨子工业园区中路102号","尤倩","411403197809185913","15302115959","私营有限责任公司","建筑业","消费税","2015/9/7","2015-09-07","简易申报","定期定额征收","2016/2/5","2016/3/23"
"30","1231625","牡丹江市税务局","1385123927","齐会","331226317113218","河南省周口市北京丰台区临泓路1号","阮行德","441002199201213158","15702845437","国有独资公司","水利、环境和公共设施管理业","消费税","2015/2/8","2015-02-08","数据电文申报","定期定额征收","2015/7/14","2015/9/13"
"31","1230322","牡丹江市税务局","7904355529","邵毅","631320164116105","北京市盘营沟路首城国际22号楼","阮佳","371210198012161572","15602446606","私营独资企业","制造业","中央企业所得税；中央与地方所属企、事业单位组成的联营企业、股份制企业所得税","2016/6/26","2017-06-21","简易申报","查账征收","2016/9/8","2016/11/5"
"32","1411621","焦作市税务局","4248680685","平亚莲","511424321615670","重庆市横七条龙隆昌大厦底商","杜轮","421319198401253906","13506270789","其他有限责任公司","住宿和餐饮业","燃油税","2015/4/6","2016-03-31","数据电文申报","邮寄纳税","2015/5/26","2015/7/23"
"33","1320424","苏州市税务局","7640411742","陶松","440302113113179","安徽省亳州市双花园南里三区23号楼103室","田涛和","500226199503166763","13101006156","私营股份有限公司","卫生和社会工作","地方和外资银行及非银行金融企业所得税","2015/4/26","2015-04-26","邮寄申报","定期定额征收","2015/7/9","2015/8/15"
"34","1120122","天津税务局","9880112693","段雁","540825905718433","河南省周口市花园路8号","于纯","371828199402037392","13004936055","集体企业","教育","消费税","2015/1/11","2015-01-11","直接申报","查定征收","2015/3/17","2015/5/22"
"35","1460714","三亚市税务局","6118778745","裴健以","510427209018694","浙江省温州市陆港城商业步行街内104-105号","卞奇","140118199304095762","13106036884","集体企业","交通运输、仓储和邮政业","车辆购置税","2016/2/2","2016-02-02","邮寄申报","定期定额征收","2016/5/20","2016/7/24"
"36","1121308","天津税务局","8986927492","萧晶","110808399411435","河北省衡水市双榆树北里榆苑公寓","鲁妍","231001199809202155","15307961917","中外合资经营企业","公共管理、社会保障和社会组织","中央明确由国家税务局负责征收的其他有关税费","2014/7/29","2014-07-29","直接申报","邮寄纳税","2015/3/15","2015/6/23"
"37","1511308","广元市税务局","7317860869","吉菲","370821246514838","陕西省铜川市长辛店东三坡三里58号","樊亨龙","341819198501011658","13202577611","国有与集体联营企业","科学研究和技术服务业","个体工商户和集贸市场缴纳的增值税、消费税","2015/1/9","2016-01-04","数据电文申报","查验征收","2015/6/1","2015/7/10"
"38","1111304","北京税务局","7948338034","黄欣玲","410108163710416","天津市亦庄荣昌东街地铁站旁","任有","211008197701271572","13408750730","私营有限责任公司","房地产业","中央明确由国家税务局负责征收的其他有关税费","2014/12/8","2014-12-08","邮寄申报","查验征收","2015/5/15","2015/8/15"
"39","1460817","三亚市税务局","2644122850","包翰毅","150622157714901","上海市回龙观龙禧三街东亚上北北侧底商14-19","苗丽","360214199711045814","13805802696","私营有限责任公司","采矿业","证券交易税","2016/3/3","2017-02-26","直接申报","邮寄纳税","2016/6/28","2016/8/16"
"40","1441124","河源市税务局","9308350433","柏群斌","460328342318108","天津市横七条龙隆昌大厦底商","余明","131717199807141523","15902558422","集体联营企业","水利、环境和公共设施管理业","境内的外商投资企业和外国企业缴纳的增值税、消费税、外商投资企业和外国企业所得税","2016/1/8","2017-01-02","数据电文申报","查定征收","2016/6/29","2016/7/31"
"41","1130911","承德市税务局","5703225809","卜中","540425317913029","北京市百子湾路16号","周瑾红","511411197012241801","15308363764","其他有限责任公司","国际组织","中央企业所得税；中央与地方所属企、事业单位组成的联营企业、股份制企业所得税","2016/5/8","2017-05-03","数据电文申报","查验征收","2016/8/27","2016/10/6"
"42","1521627","遵义市税务局","3691086936","郝娥凤","810719325617177","北京市北京朝阳区光华路soho219","万承亨","341821197112275059","13300875312","私营独资企业","国际组织","证券交易税","2013/8/30","2014-08-25","数据电文申报","查账征收","2014/1/15","2014/4/7"
"43","1331619","温州市税务局","9015921767","戴可","121416146111975","天津市百子湾后现代城门口环岛北50米","窦霭","520423199209267059","13400663429","国有联营企业","卫生和社会工作","燃油税","2013/12/25","2014-12-20","邮寄申报","委托代征税款","2014/7/24","2014/10/24"
"44","1420326","黄石市税务局","6596524376","姚裕岩","411002161311298","上海市东直门内大街15-7号","钱瑶瑶","351615198711181849","15005282885","集体联营企业","国际组织","车辆购置税","2015/11/19","2016-11-13","简易申报","查验征收","2016/3/31","2016/7/27"
"45","1351425","南平市税务局","7504918953","司辉","540420341217342","四川省攀枝花市北青云路青云小区对面","殷澜娥","130305198406309672","15102072422","私营合伙企业","住宿和餐饮业","境内的外商投资企业和外国企业缴纳的增值税、消费税、外商投资企业和外国企业所得税","2015/4/19","2015-04-19","直接申报","定期定额征收","2015/7/28","2015/9/5"
"46","1221710","松原市税务局","6651120483","姚春菊","451714243212001","重庆市双榆树北里榆苑公寓","时力义","371418197106225449","15003942420","股份合作企业","制造业","个体工商户和集贸市场缴纳的增值税、消费税","2014/7/12","2015-07-07","邮寄申报","查验征收","2014/11/26","2015/1/18"
"47","1370814","日照市税务局","4509263023","狄若","711106222515887","河北省廊坊市机场生活区西平街一号","喻致","431305198410278254","15804463487","私营有限责任公司","采矿业","出口产品退税","2015/6/23","2016-06-17","直接申报","委托代征税款","2015/12/18","2016/2/25"
"48","1210523","本溪市税务局","3049163694","计欣","620906321510985","上海市田村路京粮广场2楼","屈舒","410807198105206914","13201180120","国有联营企业","国际组织","地方和外资银行及非银行金融企业所得税","2014/7/18","2014-07-18","数据电文申报","委托代征税款","2014/9/23","2014/11/15"
"49","1421813","武汉市税务局","7317862514","邱学壮","360625395614496","陕西省渭南市复兴路五棵松乐视体育生态中心内华熙live097商铺","鲍保辉","521302199706297111","13507076623","私营股份有限公司","租赁和商务服务业","境内的外商投资企业和外国企业缴纳的增值税、消费税、外商投资企业和外国企业所得税","2013/7/28","2013-07-28","邮寄申报","查验征收","2013/12/17","2014/3/8"
"50","1351504","漳州市税务局","1261524945","熊思","511217338215801","吉林省长春市青年沟路西50米","毕惠","421216197008186297","13407167705","国有联营企业","公共管理、社会保障和社会组织","铁道、各银行总行、保险总公司集中缴纳的企业所得税和城市维护建设税","2015/10/28","2016-10-22","数据电文申报","邮寄纳税","2016/3/2","2016/5/23"
"51","1331110","杭州市税务局","9765589206","葛丹菲","211108349616183","河北省保定市砖厂南里33号楼3层","蒋建","351218196909209676","13305771083","私营有限责任公司","教育","境内的外商投资企业和外国企业缴纳的增值税、消费税、外商投资企业和外国企业所得税","2014/10/26","2015-10-21","简易申报","定期定额征收","2014/12/14","2015/3/17"
"52","1221503","松原市税务局","2263347248","乔树子","121128391110382","北京市广顺南大街悠乐汇610号楼107室","王融","341408199106271581","13607723634","","科学研究和技术服务业","中央明确由国家税务局负责征收的其他有关税费","2015/12/7","2015-12-07","简易申报","查账征收","2016/6/23","2016/9/24"
"53","1351412","莆田市税务局","2025991159","项黛影","320116903217237","辽宁省大连市广顺北大街六佰本商业街","戴俊","410425198010211822","13207406848","私营股份有限公司","批发和零售业","境内的外商投资企业和外国企业缴纳的增值税、消费税、外商投资企业和外国企业所得税","2015/4/20","2016-04-14","直接申报","查验征收","2015/10/1","2016/1/14"
"54","1221305","白城市税务局","4231063241","戚豪","500428329811142","福建省宁德市良乡镇北潞园小区","许群裕","310409199104093871","15107991219","私营股份有限公司","水利、环境和公共设施管理业","个体工商户和集贸市场缴纳的增值税、消费税","2015/7/22","2015-07-22","直接申报","定期定额征收","2015/11/12","2016/3/14"
"55","1440913","惠州市税务局","6292171106","唐盛","631305136211688","天津市回龙观镇北清路1号院8号楼底商","万毓叶","431408199504134068","15204948243","中外合资经营企业","水利、环境和公共设施管理业","增值税","2016/3/8","2017-03-03","直接申报","查定征收","2016/9/29","2016/11/27"
"56","1341307","蚌埠市税务局","8702762226","崔月","420709348115456","天津市文华西路赵记蜜制烤翅旁","谭斌朗","130614198306143883","13506411992","集体联营企业","电力、热力、燃气及水生产和供应业","燃油税","2016/7/12","2017-07-07","简易申报","查账征收","2017/1/29","2017/2/28"
"57","1231218","牡丹江市税务局","1472174414","陶梅","541722341011838","重庆市东四北大街甲82-1号","卓力","440115198302235769","15102011605","其他联营企业","国际组织","增值税","2016/5/2","2016-05-02","简易申报","邮寄纳税","2016/10/13","2017/2/1"
"58","1461412","海口市税务局","7895037486","米彬全","331221175413476","湖南省邵阳市开放路113号南四层609室","邢娴影","461210198510094002","15603220511","国有联营企业"," 农、林、牧、渔业","境内的外商投资企业和外国企业缴纳的增值税、消费税、外商投资企业和外国企业所得税","2015/8/27","2016-08-21","简易申报","委托代征税款","2016/4/9","2016/6/25"
"59","1460112","海口市税务局","4351238171","柳天亨","431421909114449","吉林省四平市百子湾后现代城门口环岛北50米","侯悦","331004199508162589","15304050604","中外合资经营企业","信息传输、软件和信息技术服务业","中央明确由国家税务局负责征收的其他有关税费","2016/2/7","2016-02-07","邮寄申报","邮寄纳税","2016/6/29","2016/10/25"
"60","1230803","齐齐哈尔市税务局","7743345408","诸俊","811425129318108","天津市神路街39号","吉兰璐","131701199906191456","13205703032","股份合作企业","国际组织","中央明确由国家税务局负责征收的其他有关税费","2015/11/19","2015-11-19","邮寄申报","委托代征税款","2016/4/4","2016/7/1"
"61","1220215","辽源市税务局","6774222870","周冠震","371411139515018","上海市田村路京粮广场2楼","盛 妹","350425198302243329","15506574906","私营独资企业","科学研究和技术服务业","车辆购置税","2016/3/8","2016-03-08","直接申报","查账征收","2016/4/26","2016/6/1"
"62","1530711","曲靖市税务局","5597550554","吉聪琳","141313309014209","天津市魏公村路近北京理工大学中央民族大学国家图书馆","席进伯","420312197710137501","13006537515","其他有限责任公司","文化、体育和娱乐业","增值税","2015/6/11","2015-06-11","数据电文申报","邮寄纳税","2015/11/6","2016/3/3"
"63","1311603","上海税务局","7564068843","王善","531806205618985","湖北省武汉市亚运村北苑路安慧里四区15号楼","卢梁星","611712199809152557","13501472690","国有与集体联营企业","房地产业","燃油税","2016/3/13","2016-03-13","邮寄申报","查账征收","2016/10/23","2016/12/12"
"64","1430420","衡阳市税务局","5831099325","邬彩","650602908218550","贵州省六盘水市神路街39号","管星全","331314198412112193","15308372928","","科学研究和技术服务业","储蓄存款利息所得个人所得税","2014/7/29","2015-07-24","简易申报","定期定额征收","2014/12/13","2015/2/28"
"65","1341102","芜湖市税务局","5895027482","葛善","131308233710114","上海市望京商业中心中庭广场F座109","尤璧","531411198609166376","13804931306","其他联营企业","房地产业","燃油税","2015/9/8","2015-09-08","邮寄申报","邮寄纳税","2015/11/23","2016/1/14"
"66","1420515","武汉市税务局","9114128465","潘竹","130912148612019","上海市丽园路彩虹新城小区北门东侧","米涛亮","310328199406279987","15904742528","私营合伙企业","住宿和餐饮业","出口产品退税","2014/10/24","2014-10-24","直接申报","委托代征税款","2015/2/12","2015/5/24"
"67","1500209","重庆税务局","4826155585","齐淑","711809349714228","陕西省铜川市广顺南大街悠乐汇610号楼107室","杨朗心","351302197106136565","15103234510","集体企业","建筑业","铁道、各银行总行、保险总公司集中缴纳的企业所得税和城市维护建设税","2015/12/7","2016-12-01","直接申报","查账征收","2016/1/27","2016/4/23"
"68","1531608","保山市税务局","2409696482","元伦榕","331703311313694","湖北省鄂州市民旺北胡同民旺园","范民","370528197803189757","13808486934","外商投资股份有限公司","采矿业","中央税、共享税的滞纳金、补税、罚款","2014/5/27","2015-05-22","数据电文申报","查验征收","2014/11/25","2014/12/30"
"69","1210407","鞍山市税务局","5587264896","周康","810107158916765","北京市吕家营餐饮街30号","颜韵","140602198006251228","15708600688","股份合作企业","教育","消费税","2013/12/3","2014-11-28","数据电文申报","邮寄纳税","2014/3/19","2014/4/29"
"70","1371214","青岛市税务局","1324139029","计先","541224193615803","天津市吕家营餐饮街30号","计可黛","221516197306222727","13506394408","私营股份有限公司","电力、热力、燃气及水生产和供应业","储蓄存款利息所得个人所得税","2016/4/26","2016-04-26","直接申报","委托代征税款","2016/8/9","2016/12/5"
"71","1341611","芜湖市税务局","3203816069","吉斌","610312194112969","云南省昆明市大屯北路金泉美食宫一层大屯里312-8","石芳","221807198901111317","13006326127","国有与集体联营企业","批发和零售业","增值税","2013/12/9","2013-12-09","简易申报","邮寄纳税","2014/2/20","2014/5/8"
"72","1501314","重庆税务局","6794096332","皮菁","640301107318451","山东省枣庄市来广营乡红军营村53号","金伟","310212198308139075","15808858674","其他联营企业","卫生和社会工作","进口产品增值税、消费税","2014/6/22","2015-06-17","数据电文申报","定期定额征收","2015/2/5","2015/3/10"
"73","1411026","开封市税务局","8038557888","彭志伯","620706327513179","北京市广顺北大街六佰本商业街","皮先","520506198206269492","13500508660","国有联营企业"," 农、林、牧、渔业","增值税","2013/8/5","2013-08-05","数据电文申报","委托代征税款","2014/3/16","2014/7/5"
"74","1371505","济宁市税务局","6079284791","蔡信","421106295017760","安徽省亳州市东直门内大街5号楼（6）","沈瑾","311627198302209176","13205922693","私营合伙企业"," 农、林、牧、渔业","中央企业所得税；中央与地方所属企、事业单位组成的联营企业、股份制企业所得税","2014/9/13","2014-09-13","邮寄申报","查定征收","2015/3/23","2015/6/21"
"75","1231302","佳木斯市税务局","4238071367","颜林","530728318110296","重庆市昌崔路北邵洼地铁","王辉勇","510725198906178907","13105556566","私营股份有限公司","文化、体育和娱乐业","地方和外资银行及非银行金融企业所得税","2014/10/26","2015-10-21","邮寄申报","查定征收","2015/1/31","2015/4/22"
"76","1371512","济宁市税务局","9496273568","计冠","440404195315045","湖北省鄂州市立汤路与立军路交汇处西南角","穆媛","410316199606017682","13300888698","外商投资股份有限公司","国际组织","进口产品增值税、消费税","2015/11/26","2016-11-20","直接申报","邮寄纳税","2016/6/20","2016/8/16"
"77","1500607","重庆税务局","6134191741","费春娣","651117299813676","重庆市古城小街8号","车和","421804197602215204","13801495256","其他有限责任公司","交通运输、仓储和邮政业","中央企业所得税；中央与地方所属企、事业单位组成的联营企业、股份制企业所得税","2013/8/12","2013-08-12","简易申报","定期定额征收","2014/1/31","2014/5/14"
"78","1521005","遵义市税务局","5878434879","蔡琦","450413125915356","河南省郑州市运河西大街葛布店北里141号果园环岛东侧200米","吴荔秀","310327197411246337","15803640578","私营有限责任公司","建筑业","地方和外资银行及非银行金融企业所得税","2014/12/29","2014-12-29","邮寄申报","委托代征税款","2015/5/30","2015/7/8"
"79","1330704","杭州市税务局","2905551924","吕谦士","421717216216404","安徽省亳州市建国路京通大厦附近","窦竹琦","230518197809263370","15203965663","外商投资股份有限公司","采矿业","中央明确由国家税务局负责征收的其他有关税费","2015/12/18","2015-12-18","简易申报","查验征收","2016/6/4","2016/10/9"
"80","1611620","铜川市税务局","2693347130","穆元","640804163718573","天津市盘营沟路首城国际22号楼","包信","230322197903053248","13502611142","其他联营企业","公共管理、社会保障和社会组织","地方和外资银行及非银行金融企业所得税","2015/4/13","2015-04-13","数据电文申报","查定征收","2015/7/27","2015/10/5"
"81","1310810","上海税务局","7863299720","侯壮宁","150528128513211","山东省泰安市花园路8号","林和","431422199211299596","13304934409","外资企业","住宿和餐饮业","中央明确由国家税务局负责征收的其他有关税费","2015/8/13","2016-08-07","简易申报","查定征收","2015/12/25","2016/2/25"
"82","1461824","三亚市税务局","6243280749","柏达广","441406307215021","天津市王府井大街277号平房30,31,32栋","成学","231126198405133989","15800293729","股份有限公司","建筑业","燃油税","2016/4/27","2017-04-22","简易申报","查验征收","2016/11/3","2017/2/18"
"83","1361714","鹰潭市税务局","5799568924","奚强","141509192817980","上海市盘营沟路首城国际22号楼","方婕珊","311428199711173683","13502946248","国有独资公司","教育","铁道、各银行总行、保险总公司集中缴纳的企业所得税和城市维护建设税","2015/5/2","2015-05-02","直接申报","委托代征税款","2015/10/31","2016/1/3"
"84","1340911","芜湖市税务局","3437922473","成聪莲","220909903911723","海南省海口市大栅栏西街88号","常克","610720197201122586","15204280205","中外合资经营企业","信息传输、软件和信息技术服务业","中央税、共享税的滞纳金、补税、罚款","2015/5/1","2015-05-01","数据电文申报","查验征收","2015/12/9","2016/2/9"
"85","1421122","宜昌市税务局","1760323720","俞伯","361310168517587","重庆市回龙观新龙城北街北区15号龙虾33私房菜","时韵贞","370806198503247770","15904243535","集体联营企业","O 居民服务、修理和其他服务业","中央企业所得税；中央与地方所属企、事业单位组成的联营企业、股份制企业所得税","2014/8/24","2015-08-19","邮寄申报","查定征收","2014/10/13","2014/11/28"
"86","1611503","咸阳市税务局","3561655385","方天清","120802295613567","浙江省绍兴市悦邻生活服务广场幸福超市一层底商","樊霄","421406197007265838","13006373351","国有与集体联营企业","O 居民服务、修理和其他服务业","燃油税","2016/1/13","2016-01-13","简易申报","查账征收","2016/8/22","2016/12/5"
"87","1360701","南昌市税务局","3056428058","窦莉","371509327611031","上海市盘营沟路首城国际22号楼","姜舒嘉","420515199704066119","13607812833","外商投资股份有限公司","批发和零售业","进口产品增值税、消费税","2013/8/24","2014-08-19","直接申报","查定征收","2014/2/13","2014/3/24"
"88","1350408","宁德市税务局","7044753471","席龙有","651627196118798","黑龙江省鹤岗市昌崔路北邵洼地铁","俞时文","220213199101068507","15902494236","私营股份有限公司","住宿和餐饮业","燃油税","2015/2/7","2016-02-02","数据电文申报","委托代征税款","2015/8/27","2015/12/21"
"89","1510821","成都市税务局","6490045339","卞子飞","320119214613875","重庆市礼贤街西口往东100米路北","左苑怡","500225198707203401","13503154613","外资企业","建筑业","储蓄存款利息所得个人所得税","2014/2/7","2014-02-07","直接申报","查验征收","2014/7/24","2014/8/25"
"90","1231024","鹤岗市税务局","8458494622","邬琛","441302907918756","北京市健安东路安贞西里二区3号楼","邢斌斌","211323199007049817","15307803822","集体联营企业","金融业","中央明确由国家税务局负责征收的其他有关税费","2015/1/20","2016-01-15","数据电文申报","查验征收","2015/6/11","2015/8/14"
"91","1341827","淮南市税务局","6892911750","阮莲琴","370618134113780","广东省揭阳市青年沟路西50米","彭璐倩","431617198511084222","13606995916","其他有限责任公司","房地产业","出口产品退税","2014/10/16","2014-10-16","直接申报","定期定额征收","2015/4/11","2015/7/8"
"92","1221417","白城市税务局","3725356370","常利","221812394617213","海南省海口市回龙观镇北清路1号院8号楼底商","纪枫贞","520418197210153951","15102597710","股份合作企业","电力、热力、燃气及水生产和供应业","个体工商户和集贸市场缴纳的增值税、消费税","2015/2/9","2015-02-09","邮寄申报","查定征收","2015/3/14","2015/7/20"
"93","1370807","淄博市税务局","3303428656","崔眉","311107197613545","安徽省蚌埠市东直门内大街15-7号","柏婕","510823198002202241","13507586317","国有联营企业","建筑业","增值税","2014/2/21","2014-02-21","直接申报","查账征收","2014/9/1","2014/10/11"
"94","1321024","连云港市税务局","6440478266","侯勤筠","231523349418052","上海市古城小街8号","任树","610604197111153699","13404144597","国有联营企业","教育","进口产品增值税、消费税","2014/7/12","2014-07-12","简易申报","委托代征税款","2014/8/19","2014/11/14"
"95","1340205","亳州市税务局","1021784082","尤慧荷","320624124012021","上海市北洼西里48号宝联体育公园院内手抓龙虾","杨朗行","230308199601086882","13208458994","私营有限责任公司","电力、热力、燃气及水生产和供应业","进口产品增值税、消费税","2016/6/19","2016-06-19","直接申报","查账征收","2016/9/16","2016/11/2"
"96","1530223","昭通市税务局","2502120693","鲍昭","710508201912769","四川省自贡市大栅栏西街88号","汤泽成","371401199408128251","15606138772","其他联营企业","批发和零售业","中央明确由国家税务局负责征收的其他有关税费","2015/11/16","2015-11-16","邮寄申报","查账征收","2016/3/8","2016/5/19"
