"4536648","厍梦曼","330707198112208000","良好","浙江省金华市","陆芃华","330209199405115008","良好","浙江省宁波市","2017-07-16","无","2018-04-03","男","无"
"4623381","范海安","330117199707100992","良好","浙江省杭州市","申嘉利","330406198009033024","良好","浙江省嘉兴市","2017-07-26","无","2018-03-24","男","无"
"4748905","褚冰蓝","331028197412225024","良好","浙江省台州市","蔺本然","330412198308084992","良好","浙江省嘉兴市","2015-10-28","无","2016-08-12","男","无"
"4836350","双冰枫","330705199510164992","良好","浙江省金华市","成荣行","330604198607281984","良好","浙江省绍兴市","2016-06-20","无","2017-02-16","男","无"
"4846939","禹雨寒","330210199106252992","良好","浙江省宁波市","冷骆谷","330522198712313024","良好","浙江省湖州市","2018-04-11","无","2019-01-06","男","无"
"4876167","籍念芹","330403198001171008","良好","浙江省嘉兴市","倪韦林","330617199011220992","良好","浙江省绍兴市","2014-07-10","无","2015-04-01","男","无"
"4918989","宰怜梦","330109199010102016","良好","浙江省杭州市","蓝季坤","330713199107177024","良好","浙江省金华市","2017-03-30","无","2017-11-27","男","无"
"4945046","戈笑蓝","330504199608072000","良好","浙江省湖州市","贾呈祥","330912198002126016","良好","浙江省舟山市","2017-02-06","无","2017-10-01","男","无"
"4995016","师半芹","330701199810268032","良好","浙江省金华市","滑秦峰","330919198205196032","良好","浙江省舟山市","2018-04-28","无","2018-12-19","男","无"
"5014994","广盼山","330923198003233024","良好","浙江省舟山市","高忠实","330806198908073024","良好","浙江省衢州市","2017-01-23","无","2017-09-26","男","无"
"5051949","卫若南","331009198606198016","良好","浙江省台州市","屠学稼","330227199809075008","良好","浙江省宁波市","2018-06-21","无","2019-02-27","男","无"
"5185769","韩千琴","330102198807209024","良好","浙江省杭州市","祖蒲海","331003199106161984","良好","浙江省台州市","2017-09-01","无","2018-05-24","男","无"
"5194696","程春儿","330628198212267008","良好","浙江省绍兴市","年英稽","330822197602144000","良好","浙江省衢州市","2015-08-28","无","2016-06-21","男","无"
"5216964","潘丹珍","330409199510305024","良好","浙江省嘉兴市","通世根","330422198309102016","良好","浙江省嘉兴市","2018-02-01","无","2018-10-01","男","无"
"5261411","郭从梦","330512199404168000","良好","浙江省湖州市","相道樾","330901199010316992","良好","浙江省舟山市","2016-04-13","无","2017-01-02","男","无"
"5365394","毛若烟","330407197504246016","良好","浙江省嘉兴市","融吉林","330611199206174976","良好","浙江省绍兴市","2017-11-21","无","2018-07-24","男","无"
"5431262","秋寻春","330318197906304000","良好","浙江省温州市","廉荣星","330112198404083008","良好","浙江省杭州市","2014-09-17","无","2015-05-07","男","无"
"5437007","匡书翠","331009197506236992","良好","浙江省台州市","郁苇江","330107199705190976","良好","浙江省杭州市","2017-09-27","无","2018-07-14","男","无"
"5465055","佴从彤","331021199503166016","良好","浙江省台州市","段吉樾","330815198405011968","良好","浙江省衢州市","2016-04-14","无","2017-01-13","男","无"
"5498939","芮冷卉","330403199401185024","良好","浙江省嘉兴市","吕根生","330618198403196032","良好","浙江省绍兴市","2014-08-14","无","2015-04-16","男","无"
"5552845","丁惜雪","331005199706291968","良好","浙江省台州市","后永利","330724199504044032","良好","浙江省金华市","2017-01-03","无","2017-09-15","男","无"
"5597883","金慕灵","330404198212020992","良好","浙江省嘉兴市","姬秦宁","331025198308174976","良好","浙江省台州市","2016-05-25","无","2017-01-24","男","无"
"5611533","闻乐丹","330921198304299008","良好","浙江省舟山市","戴龙跃","330418199811224000","良好","浙江省嘉兴市","2017-05-27","无","2018-01-14","男","无"
"5630536","栾夜蕾","330201198107232000","良好","浙江省宁波市","张秉坤","330822198511224000","良好","浙江省衢州市","2014-12-11","无","2015-09-18","男","无"
"5631436","常代曼","330424199301217024","良好","浙江省嘉兴市","堵蒲石","330312199104161984","良好","浙江省温州市","2018-03-26","无","2019-01-18","男","无"
"5643542","董雅琴","330212199408257984","良好","浙江省宁波市","阚稼轩","331009198102110976","良好","浙江省台州市","2018-05-21","无","2019-02-08","男","无"
"5676028","於碧凡","330525198401251968","良好","浙江省湖州市","戚茂才","330728197506177984","良好","浙江省金华市","2014-09-10","无","2015-06-13","男","无"
"5677098","苍听白","330407198309083008","良好","浙江省嘉兴市","伏荻塬","330622199101236992","良好","浙江省绍兴市","2016-08-03","无","2017-05-10","男","无"
"5681766","卜含烟","331014197610156032","良好","浙江省台州市","殳根晨","330603198809297984","良好","浙江省绍兴市","2016-10-28","无","2017-08-07","男","无"
"5683634","福雅蕊","330620198001228992","良好","浙江省绍兴市","薄楼云","330416199403057984","良好","浙江省嘉兴市","2017-09-15","无","2018-06-21","男","无"
"5733727","盛靖柏","331020199607164992","良好","浙江省台州市","越满藤","330828198511251008","良好","浙江省衢州市","2016-01-18","无","2016-09-09","男","无"
"5759069","毕南春","330302199305305984","良好","浙江省温州市","暨朴民","330519199403179008","良好","浙江省湖州市","2017-03-03","无","2017-10-30","男","无"
"5793625","郝谷山","330225199009251968","良好","浙江省宁波市","居林樾","330809198801140992","良好","浙江省衢州市","2014-05-23","无","2015-02-13","男","无"
"5865000","龙代云","330801199205028992","良好","浙江省衢州市","傅安良","330310197804134016","良好","浙江省温州市","2015-12-14","无","2016-08-30","男","无"
"5877913","山绿真","330611197602147008","良好","浙江省绍兴市","王秦铮","330410197804262016","良好","浙江省嘉兴市","2017-09-04","无","2018-04-29","男","无"
"5923304","左元霜","330224198601092992","良好","浙江省宁波市","朱国荣","330215197511088000","良好","浙江省宁波市","2015-06-11","无","2016-02-13","男","无"
"5925566","尚夏菡","330316198712027008","良好","浙江省温州市","林秦风","330422199210302976","良好","浙江省嘉兴市","2018-03-06","无","2018-11-22","男","无"
"5938656","沙芷蕾","330828197607059008","良好","浙江省衢州市","糜永蒝","330927199208150976","良好","浙江省舟山市","2018-02-01","无","2018-10-21","男","无"
"6015487","游之桃","330311198906059008","良好","浙江省温州市","谷律本","330119198301067008","良好","浙江省杭州市","2017-07-11","无","2018-04-21","男","无"
"6040300","仇傲芙","330712199010086976","良好","浙江省金华市","窦雨国","330114199112137024","良好","浙江省杭州市","2017-08-04","无","2018-05-12","男","无"
"6105732","勾冬儿","330506199112056000","良好","浙江省湖州市","经宏磊","330626199807137024","良好","浙江省绍兴市","2017-11-23","无","2018-07-22","男","无"
"6171385","佘凌萱","330109199602017984","良好","浙江省杭州市","全化腾","330508199210244992","良好","浙江省湖州市","2016-11-21","无","2017-09-09","男","无"
"6211357","满从南","330117198803206976","良好","浙江省杭州市","贲稼祥","330808197412228992","良好","浙江省衢州市","2015-11-25","无","2016-08-31","男","无"
"6270875","万冰兰","330115199008046016","良好","浙江省杭州市","简芦甡","331015198004305984","良好","浙江省台州市","2015-11-02","无","2016-07-23","男","无"
"6280925","谭谷丝","330928199107036032","良好","浙江省舟山市","汤海彬","330615198312198016","良好","浙江省绍兴市","2014-05-30","无","2015-03-26","男","无"
"6306328","国向珊","330116198506088000","良好","浙江省杭州市","单韵藻","330407197808272000","良好","浙江省嘉兴市","2018-01-23","无","2018-09-21","男","无"
"6335307","巫书雪","330202198001217024","良好","浙江省宁波市","鲁芃芃","330717199102105024","良好","浙江省金华市","2015-11-09","无","2016-08-07","男","无"
"6343330","奚幼翠","330101198807292032","良好","浙江省杭州市","扈秉绶","330201199505198016","良好","浙江省宁波市","2016-10-25","无","2017-08-21","男","无"
"6343348","叶寻雁","330717198304105024","良好","浙江省金华市","皮吉繇","331001199803209024","良好","浙江省台州市","2018-06-22","无","2019-04-16","男","无"
"6436164","束觅波","330904197501182016","良好","浙江省舟山市","时骞尧","330821198108124032","良好","浙江省衢州市","2018-05-23","无","2019-02-09","男","无"
"6500187","解寻文","330825199204145984","良好","浙江省衢州市","李银河","330603198807272000","良好","浙江省绍兴市","2015-07-28","无","2016-04-28","男","无"
"6552840","乌半梦","331023198602156032","良好","浙江省台州市","韦睿范","330609199704102976","良好","浙江省绍兴市","2017-01-24","无","2017-11-18","男","无"
"6575403","鞠怀萍","330823199511176000","良好","浙江省衢州市","包吉森","330301197605300992","良好","浙江省温州市","2018-06-26","无","2019-03-29","男","无"
"6617335","寇春雁","330705199802273024","良好","浙江省金华市","莫宏达","330621199403033984","良好","浙江省绍兴市","2016-12-19","无","2017-09-07","男","无"
"6691381","党笑霜","330514198904044992","良好","浙江省湖州市","邵金河","330409198204073984","良好","浙江省嘉兴市","2018-05-29","无","2019-02-07","男","无"
"6831437","焦易烟","330320197804102016","良好","浙江省温州市","昌淳路","331024198709192000","良好","浙江省台州市","2014-04-21","无","2014-12-18","男","无"
"6932533","琴紫翠","330122198807276032","良好","浙江省杭州市","黎士林","330309197501313984","良好","浙江省温州市","2018-05-21","无","2019-01-06","男","无"
"6963557","史听蓉","330104199606035968","良好","浙江省杭州市","扶荀勋","330110199404219008","良好","浙江省杭州市","2015-12-04","无","2016-08-07","男","无"
"7055946","吉芷蕊","330218199505224000","良好","浙江省宁波市","许宏凯","331009198208294016","良好","浙江省台州市","2017-02-07","无","2017-11-10","男","无"
"7065825","应新波","330404197610048000","良好","浙江省嘉兴市","周保鸿","331023199009052032","良好","浙江省台州市","2018-06-11","无","2019-04-06","男","无"
"7150823","严从寒","330521199207281024","良好","浙江省湖州市","劳仁朴","330316198608036992","良好","浙江省温州市","2017-04-12","无","2017-12-21","男","无"
"7181582","桂亦玉","330615199305188992","良好","浙江省绍兴市","宋宏燊","331016198606265984","良好","浙江省台州市","2017-07-20","无","2018-03-16","男","无"
"7278652","索听寒","330614197506254976","良好","浙江省绍兴市","姚家卫","330506198607262016","良好","浙江省湖州市","2017-06-01","无","2018-03-24","男","无"
"7357234","余妙彤","330613197803088000","良好","浙江省绍兴市","阙宏丹","330124199206299008","良好","浙江省杭州市","2014-11-10","无","2015-07-05","男","无"
"7378467","鲍雪柳","330107199603152000","良好","浙江省杭州市","燕满楼","330606199001278016","良好","浙江省绍兴市","2015-11-11","无","2016-08-03","男","无"
"7443437","江忆香","331026199103196032","良好","浙江省台州市","楚宏略","330621198711132032","良好","浙江省绍兴市","2017-11-16","无","2018-08-12","男","无"
"7459746","亢紫寒","330702199012131008","良好","浙江省金华市","暴朴邨","330324199109211008","良好","浙江省温州市","2015-06-11","无","2016-03-06","男","无"
"7536573","桑冰露","330211199511116992","良好","浙江省宁波市","麻国豪","330921198603014016","良好","浙江省舟山市","2017-03-30","无","2017-12-06","男","无"
"7546743","钮之瑶","330927199201297984","良好","浙江省舟山市","何寅力","330805197702081984","良好","浙江省衢州市","2014-12-04","无","2015-08-15","男","无"
"7577509","蒋惜文","330605199608025984","良好","浙江省绍兴市","蒙季南","330326197705196032","良好","浙江省温州市","2017-07-27","无","2018-04-03","男","无"
"7602721","鄂念露","330406197806243008","良好","浙江省嘉兴市","尹路硕","330717198904131968","良好","浙江省金华市","2018-03-15","无","2018-11-15","男","无"
"7684883","颜以蕊","330422199208124032","良好","浙江省嘉兴市","汝根源","330221198908020992","良好","浙江省宁波市","2015-11-19","无","2016-09-01","男","无"
"7688076","蒲海露","330216197503176000","良好","浙江省宁波市","和和蒲","330703197507193024","良好","浙江省金华市","2018-02-14","无","2018-10-27","男","无"
"7734349","殷慕青","330805199009233984","良好","浙江省衢州市","庚合刕","331004199005244992","良好","浙江省台州市","2016-12-21","无","2017-09-26","男","无"
"7771439","桓凌瑶","330609199405209024","良好","浙江省绍兴市","荀家伟","330212198105112000","良好","浙江省宁波市","2017-02-13","无","2017-11-30","男","无"
"7875481","虞夏槐","330819199302062976","良好","浙江省衢州市","查敏秦","330227199106022976","良好","浙江省宁波市","2016-06-07","无","2017-02-04","男","无"
"7952459","雍雪青","330301197912056000","良好","浙江省温州市","席文藻","330420197709075008","良好","浙江省嘉兴市","2017-05-24","无","2018-01-23","男","无"
"7954480","姜春翠","330827198405123968","良好","浙江省衢州市","武欣跃","330328199111144000","良好","浙江省温州市","2015-08-11","无","2016-05-26","男","无"
"7995118","聂映易","330902197905296000","良好","浙江省舟山市","荣菖蒲","331017199007233984","良好","浙江省台州市","2015-02-09","无","2015-11-19","男","无"
"8040415","益海云","330119198712296000","良好","浙江省杭州市","井跃远","330917197507192000","良好","浙江省舟山市","2015-09-08","无","2016-05-24","男","无"
"8153350","巩静曼","330514198404054976","良好","浙江省湖州市","裴利文","330520198907177984","良好","浙江省湖州市","2017-01-18","无","2017-09-30","男","无"
"8229071","宗孤岚","330828198106057984","良好","浙江省衢州市","笪果昰","330923198304304000","良好","浙江省舟山市","2014-07-22","无","2015-04-25","男","无"
"8234218","华翠风","330520198604121024","良好","浙江省湖州市","逄桧翰","330820197608180992","良好","浙江省衢州市","2016-11-10","无","2017-08-24","男","无"
"8327045","罗灵雁","330503199809156992","良好","浙江省湖州市","终保民","330511198612072000","良好","浙江省湖州市","2018-02-14","无","2018-12-07","男","无"
"8329771","隗怀亦","330505198003276032","良好","浙江省湖州市","施榭彬","331009198409121024","良好","浙江省台州市","2017-10-20","无","2018-08-11","男","无"
"8345358","黄忆翠","330305197904246016","良好","浙江省温州市","郏茂飞","330807198911124992","良好","浙江省衢州市","2015-01-19","无","2015-10-15","男","无"
"8351814","平凝天","330415198007062976","良好","浙江省嘉兴市","习芦坪","330611198211025984","良好","浙江省绍兴市","2016-11-21","无","2017-08-06","男","无"
"8358298","祝香寒","330415199308222016","良好","浙江省嘉兴市","蒯昱朴","330607198706067968","良好","浙江省绍兴市","2014-10-28","无","2015-08-17","男","无"
"8367469","言曼文","330502199611164992","良好","浙江省湖州市","蓟秉荃","331004199604038976","良好","浙江省台州市","2015-09-18","无","2016-07-14","男","无"
"8382244","米傲之","330707199111155968","良好","浙江省金华市","辛旭果","330708199509155968","良好","浙江省金华市","2016-11-14","无","2017-08-23","男","无"
"8440234","巴痴珊","330304198210195008","良好","浙江省温州市","马家明","330906197810019008","良好","浙江省舟山市","2014-08-14","无","2015-06-07","男","无"
"8477258","韶山柏","330921197912134016","良好","浙江省舟山市","章稽宏","330719197703038976","良好","浙江省金华市","2016-12-29","无","2017-09-04","男","无"
"8519184","仰问旋","330322199902046016","良好","浙江省温州市","费诗荻","330313199207259008","良好","浙江省温州市","2018-01-12","无","2018-09-04","男","无"
"8547006","璩凡蕾","330203199504278016","良好","浙江省宁波市","季礼骞","330427198010171008","良好","浙江省嘉兴市","2015-08-27","无","2016-04-19","男","无"
"8654079","佟曼香","330413199305054976","良好","浙江省嘉兴市","郜乾根","330420199202121984","良好","浙江省嘉兴市","2017-07-07","无","2018-04-19","男","无"
"8826812","危问筠","331017199601224000","良好","浙江省台州市","晋嘉实","330603199808136000","良好","浙江省绍兴市","2018-05-29","无","2019-02-27","男","无"
"8852547","盖新蕾","331009198110051008","良好","浙江省台州市","蓬翰藻","330909197912054976","良好","浙江省舟山市","2018-05-30","无","2019-03-26","男","无"
"8967359","濮语琴","330924199812201984","良好","浙江省舟山市","舒保平","330703198605043968","良好","浙江省金华市","2018-01-19","无","2018-11-08","男","无"
"8979293","孟雁玉","330423197609187008","良好","浙江省嘉兴市","衡秦剑","330606198904028032","良好","浙江省绍兴市","2016-12-13","无","2017-09-10","男","无"
"9013603","刘亦瑶","330120198205155968","良好","浙江省杭州市","乐荀述","330418198911216000","良好","浙江省嘉兴市","2016-05-30","无","2017-02-28","男","无"
"9090379","安醉蓝","330614198507252992","良好","浙江省绍兴市","冀子藤","330410199602073024","良好","浙江省嘉兴市","2015-12-08","无","2016-07-29","男","无"
"9110339","沈书兰","330812199206052992","良好","浙江省衢州市","印荻蒝","330426198611032000","良好","浙江省嘉兴市","2015-02-27","无","2015-10-25","男","无"
