"11","620718198204245470","董况适","无","男","1982/4/24","回族","甘肃省天水市张家川回族自治县","已婚","群众","小学","无","服务业","服装加工工人
","吉林利源铝业股份有限公司","18988857873","北京北京市","北京北京市延庆县千家店镇
","河北石家庄市","河北石家庄市桥西区红旗街道
","流动人口证","40288323054779","正高级","已登记未发证","1998/6/25","其他","2022/4/14","48370617035031","350783195504022409","吴尼窗","18568864197","云南罗平锌电股份有限公司","柏丽哥","17281574402","已签订","已参保","否","殷特","3","2","J589845-1998-2031","避孕","否","打工","2个月","36个月","否"
"12","211501194911185550","葛彩睛","无","男","1949/11/18","汉族","辽宁省葫芦岛市兴城市","未婚","群众","无","佛教","新闻出版广告业","战地记者
","奥维通信股份有限公司","18971599599","天津天津市","天津天津市宝坻区大白庄镇
","北京北京市","北京北京市东城区朝阳门街道
","流动人口证","46281764635875","初级","已登记未发证","2018/12/23","经商","2013/1/17","30545736309149","211103194511012242","花活妈","13199591883","威达医用科技股份有限公司","纪空专","17388166015","未签订","已参保","否","无","0","0","无","无","否","经商","3个月","6个月","是"
"13","371417200106158922","李怪分","无","女","2001/6/15","汉族","山东省德州市德城区","已婚","群众","硕士","伊斯兰教","矿业","技术员
","上海广电电子股份有限公司","14532526316","河北石家庄市","河北石家庄市裕华区方村镇
","北京北京市","北京北京市平谷区马坊
","流动人口证","54505168864387","副高级","已登记未发证","1985/11/16","务农","2024/10/8","48624797531478","430602196505162885","祁塞包","17794368568","比特科技控股股份有限公司","韦展烟","18852497449","未签订","未参保","否","纪浪关","3","0","J498790-1985-1530","怀孕","是","务农","17个月","24个月","是"
"14","141512200103113763","葛尔先","无","女","2001/3/11","汉族","山西省晋城市怀仁县","已婚","群众","无","佛教","新闻出版广告业","一般工作人员
","合肥美菱股份有限公司","13290930196","河北石家庄市","河北石家庄市辛集市辛集镇
","河北石家庄市","河北石家庄市辛集市辛集经济开发区
","流动人口证","23489716409917","中级","已发证","1994/5/25","培训","2022/8/29","35905727026084","140429197201131225","吴任叫","17141587794","云南临沧鑫圆锗业股份有限公司","戴默己","13027887547","已签订","已参保","否","郎街军","1","1","J254888-1994-1033","怀孕","否","务农","1个月","12个月","是"
"15","340117194905197392","廉拍今","无","男","1949/5/19","满族","安徽省合肥市郊区","离婚","群众","无","佛教","卫生业","杂工
","浙江阳光照明电器集团股份有限公司","14743513323","北京北京市","北京北京市东城区北新桥街道
","河北石家庄市","河北石家庄市新华区杜北乡
","流动人口证","83044735565720","正高级","已登记未发证","2015/5/3","服务","2022/4/13","61665344068514","230121194012141133","于戴趣","14578263078","深圳市太光电信股份有限公司","袁免想","17177054730","已签订","已参保","否","无","0","0","无","无","否","打工","3个月","6个月","是"
"16","411221197105018278","凤继本","凤格更","男","1971/5/1","汉族","河南省三门峡市渑池县","未婚","无党派人士","高中","基督教","商业","保管员
","上海友谊集团股份有限公司","13898845258","北京北京市","北京北京市平谷区王辛庄镇
","河北石家庄市","河北石家庄市晋州市总十庄镇
","流动人口证","72300541513594","中级","已登记未发证","2016/3/30","务工","2021/4/26","45491492492209","330101193106261260","萧来南","17713626658","深圳华强实业股份有限公司","齐纸托","15527000432","未签订","未参保","否","无","0","0","无","无","否","打工","10个月","12个月","是"
"17","311527196401301392","宋罪物","无","男","1964/1/30","汉族","上海市崇明县","已婚","群众","初中","无","商业","搬运
","上海浦东发展银行股份有限公司","17821831695","北京北京市","北京北京市西城区德胜街道
","天津天津市","天津天津市东丽区开发区西区
","流动人口证","89870567595112","中级","未登记","1964/5/31","培训","2025/12/26","78101457722720","522526197506242821","孔火藸","14929633275","北京首创股份有限公司","狄围脚","15158123723","已签订","已参保","否","陶专己","2","3","J469223-1964-3396","避孕","否","打工","9个月","12个月","是"
"18","540824199409285690","严引章","无","男","1994/9/28","汉族","西藏自治区拉萨市墨竹工卡县","已婚","群众","无","基督教","商业","布．服饰．药品．工艺商
","北京华业地产股份有限公司","15614540550","北京北京市","北京北京市昌平区流村镇
","天津天津市","天津天津市西青区辛口镇
","流动人口证","60848407693057","正高级","未登记","1945/12/30","探亲","2025/1/18","87846345751583","513123196205271016","堪官孩","14764394637","北京康斯特仪表科技股份有限公司","元脚博","13463344493","已签订","已参保","否","邵男社","2","0","J243541-1945-2333","未避孕","否","打工","18个月","24个月","是"
"19","441012198504023221","严各坏","无","女","1985/4/2","汉族","广东省茂名市信宜市","已婚","中共党员","硕士","无","卫生业","消毒员
","上海华平信息技术股份有限公司","17267519418","河北石家庄市","河北石家庄市桥东区东华街道
","天津天津市","天津天津市西青区张家窝镇
","流动人口证","81293828752385","中级","未登记","2014/6/30","服务","2024/12/16","23319935912221","410329195002271137","任被秋","13246913928","贵州贵航汽车零部件股份有限公司","顾院依","18183306303","已签订","已参保","是","凤离","1","2","J312799-2014-2439","未避孕","否","低保","2个月","6个月","是"
"20","221227194712235192","成须温","无","男","1947/12/23","汉族","吉林省白城市大安市","未婚","群众","大学","佛教","制造业","生产行政管理人员
","西部矿业股份有限公司","14724078843","北京北京市","北京北京市石景山区鲁谷街道
","河北石家庄市","河北石家庄市裕华区裕兴街道
","流动人口证","89182290864445","初级","未登记","2015/5/26","务工","2013/2/24","43234102787976","654224194605122807","余追张","14772395842","福建海源自动化机械股份有限公司","顾洛名","17217808529","已签订","已参保","否","无","0","0","无","无","否","打工","20个月","24个月","是"
"21","111727193807241989","祁岁思","无","女","1938/7/24","汉族","北京市延庆县","离婚","中共党员","高中","基督教","宗教","寺及教学管理人员
","阳光新业地产股份有限公司","17035651324","天津天津市","天津天津市红桥区咸阳北路街道
","河北石家庄市","河北石家庄市平山县平山镇
","流动人口证","37474719312966","中级","已发证","2017/3/12","务工","2021/9/4","76176176641421","500112201204162053","严种脚","18959984709","沈阳合金投资股份有限公司","黄价达","13126959048","未签订","已参保","否","无","0","0","无","无","否","打工","7个月","18个月","是"
"22","460821199410141455","许美经","无","男","1994/10/14","维吾尔族","海南省三亚市市辖区","已婚","中共党员","高中","无","建筑工程业","混凝土混合机操作员
","河南东方银星投资股份有限公司","18074265905","河北石家庄市","河北石家庄市高邑县中韩乡
","天津天津市","天津天津市河西区东海街道
","流动人口证","41198777687004","副高级","未登记","1950/12/11","探亲","2020/11/15","79363680450812","654223198411102922","戴四和","17294394355","安徽科大讯飞信息科技股份有限公司","史鲁视","15653758580","未签订","已参保","是","褚角迷","1","1","J157088-1950-3411","怀孕","否","打工","8个月","18个月","是"
"23","651021197404015492","彭言副","无","男","1974/4/1","汉族","新疆维吾尔族自治区克拉玛依市乌尔禾区","未婚","中共预备党员","高中","伊斯兰教","宗教","寺及教学管理人员
","老凤祥股份有限公司","14982451701","北京北京市","北京北京市平谷区黄松峪乡
","河北石家庄市","河北石家庄市辛集市天宫营乡
","流动人口证","37100505175437","副高级","已发证","2018/5/24","其他","2020/7/20","50301552682361","433001199201021781","米治江","15575896330","上海永生投资管理股份有限公司","金并举","18633589968","未签订","未参保","否","无","0","0","无","无","是","低保","1个月","12个月","是"
"24","360309193307287930","堪喝选","无","男","1933/7/28","回族","江西省萍乡市安源区","已婚","群众","小学","佛教","渔业","渔场管理人员
","东方集团股份有限公司","14776578166","天津天津市","天津天津市河北区建昌道街道
","天津天津市","天津天津市津南区双港镇
","流动人口证","21936441614553","副高级","已发证","1948/11/1","培训","2025/9/6","50172331259095","420704195402092329","罗练","14952498335","湖北楚天高速公路股份有限公司","马牙求","14778348077","已签订","未参保","否","范手台","2","3","J245253-1948-3249","避孕","否","务农","5个月","6个月","是"
"25","130819199512256106","邬钱远","无","女","1995/12/25","汉族","河北省承德市鹰手营子矿区","离婚","中共党员","小学","伊斯兰教","餐饮业","司机
","武汉中百集团股份有限公司","14951619805","天津天津市","天津天津市蓟县东施古镇
","河北石家庄市","河北石家庄市晋州市马于镇
","流动人口证","26782195699300","正高级","未登记","2015/4/6","服务","2013/6/27","79369169737077","210103200101231028","朱叫坐","17197831939","厦门科华恒盛股份有限公司","凤争吸","14947422709","已签订","已参保","否","无","0","0","无","无","否","理财","3个月","6个月","是"
"26","410104196406276679","尤跟干","无","男","1964/6/27","汉族","河南省郑州市管城回族区","未婚","中共党员","初中","伊斯兰教","文教","军训教官
","中国北车股份有限公司","14552079791","北京北京市","北京北京市房山区长沟镇
","北京北京市","北京北京市平谷区黄松峪乡
","流动人口证","66037994370835","初级","未登记","2015/5/17","其他","2025/9/7","93793185772927","530113201308272179","计掉律","13952175105","上海海博股份有限公司","成层先","14951932235","未签订","已参保","否","无","0","0","无","无","是","经商","7个月","36个月","是"
"27","450918197802011355","梁存吗","无","男","1978/2/1","汉族","广西壮族自治区玉林市玉州区","已婚","无党派人士","无","无","交通运输业","拖吊车驾驶及工作人员
","桂林莱茵生物科技股份有限公司","18319064903","河北石家庄市","河北石家庄市桥东区胜利北街道
","河北石家庄市","河北石家庄市行唐县上闫庄乡
","流动人口证","74892265159189","初级","已登记未发证","1986/7/21","务工","2024/1/20","63474119371998","210603193601282775","曹吸说","18880764500","福建漳州发展股份有限公司","毕创某","15034989537","已签订","已参保","否","秦元判","1","1","J498493-1986-2789","未避孕","是","打工","5个月","12个月","是"
"28","320514196108058766","赵见始","无","女","1961/8/5","蒙古族","江苏省苏州市郊区","未婚","中共党员","高中","伊斯兰教","宗教","寺及教学管理人员
","北京九恒星科技股份有限公司","13993375197","北京北京市","北京北京市昌平区北七家镇
","河北石家庄市","河北石家庄市正定县北早现乡
","流动人口证","36718289505672","副高级","已发证","2018/7/2","探亲","2024/11/24","77060236146732","452728197610091782","郎孩愿","15854700779","荣盛石化股份有限公司","葛欧雄","13174032338","已签订","已参保","否","无","0","0","无","无","否","打工","18个月","24个月","否"
"29","350124194401143396","袁文课","无","男","1944/1/14","汉族","福建省福州市闽清县","已婚","共青团员","大学","无","林业","锯木工人
","西北轴承股份有限公司","17721703883","天津天津市","天津天津市武清区武清汽车园
","天津天津市","天津天津市河北区月牙河街道
","流动人口证","50556014036480","正高级","已登记未发证","1950/3/30","服务","2013/5/7","34951904093211","653223198905041292","彭余并","13873750693","广西皇氏甲天下乳业股份有限公司","吕莫狗","13793152244","已签订","已参保","否","贺洛系","2","0","J197599-1950-1825","怀孕","否","打工","11个月","36个月","否"
"30","150101194405065562","史导居","无","女","1944/5/6","汉族","内蒙古自治区呼和浩特市市辖区","已婚","群众","硕士","基督教","宗教","宗教团体工作人员
","沈阳商业城股份有限公司","17341820947","北京北京市","北京北京市东城区永定门外街道
","北京北京市","北京北京市东城区安定门街道
","流动人口证","39447923844692","中级","已发证","2002/9/17","经商","2020/12/30","87395991044297","542123199607211372","禹楼童","17064628712","中国石化胜利油田大明(集团)股份有限公司","奚秋连","18937164742","未签订","已参保","是","庞常八","3","2","J354113-2002-1143","怀孕","是","打工","5个月","6个月","是"
"31","351420194704029634","花处奖","无","男","1947/4/2","汉族","福建省龙岩市漳平市","已婚","群众","高中","无","林业","锯木工人
","北京东方园林股份有限公司","18212914954","北京北京市","北京北京市密云县太师屯镇
","河北石家庄市","河北石家庄市元氏县城区街道
","流动人口证","31375436552617","副高级","已登记未发证","1964/3/23","务工","2020/1/29","64754716109889","510727199008303006","钱客片","13140458496","浙江双箭橡胶股份有限公司","柳志当","13833600984","已签订","已参保","否","廉化","1","0","J432563-1964-1843","避孕","否","打工","9个月","36个月","否"
"32","420205194307198979","臧明盛","无","男","1943/7/19","汉族","湖北省黄石市铁山区","未婚","中共党员","大学","无","新闻出版广告业","一般工作人员
","南京钢铁股份有限公司","15164844514","北京北京市","北京北京市顺义区南法信
","河北石家庄市","河北石家庄市高邑县大营镇
","流动人口证","72488020539006","正高级","未登记","2018/7/13","经商","2021/9/30","75940211441767","32010719371107163X","贺品庭","18419101156","江苏润邦重工股份有限公司","萧甚","18415634416","已签订","已参保","否","无","0","0","无","无","否","务农","17个月","18个月","是"
"33","110527194402164317","纪洲够","无","男","1944/2/16","汉族","北京市延庆县","已婚","中共党员","小学","佛教","渔业","养殖工人（沿海）
","上海阳晨投资股份有限公司","14542023521","北京北京市","北京北京市平谷区马坊
","天津天津市","天津天津市宝坻区大口屯镇
","流动人口证","41128054065792","中级","已发证","2010/7/31","服务","2025/2/7","32583980207676","350322199201211943","金市杂","15148782761","中国四川国际合作股份有限公司","尤容肉","18033366262","未签订","未参保","否","董熟究","0","3","J576207-2010-2475","未避孕","是","低保","1个月","18个月","是"
"34","220217199904071078","严调济","无","男","1999/4/7","汉族","吉林省吉林市丰满区","已婚","中共党员","小学","基督教","卫生业","病理检查员
","洛阳轴研科技股份有限公司","15128126174","河北石家庄市","河北石家庄市辛集市中里厢乡
","北京北京市","北京北京市顺义区石园街道
","流动人口证","38325466483686","初级","已登记未发证","1959/12/4","经商","2025/7/16","58284983936200","230904197402132313","康鱼热","14978332273","河南东方银星投资股份有限公司","吕亡摇","18188937192","未签订","未参保","是","孟次适","1","0","J464603-1959-2355","怀孕","否","理财","16个月","36个月","否"
"35","430825195408264429","罗车牙","无","女","1954/8/26","回族","湖南省张家界市桑植县","已婚","群众","小学","佛教","林业","技术人员
","深圳市特尔佳科技股份有限公司","17250387313","北京北京市","北京北京市平谷区渔阳
","北京北京市","北京北京市朝阳区左家庄街道
","流动人口证","49441242133957","副高级","已发证","1988/1/13","旅游","2013/5/10","28262326930804","513021198801122368","谈睛突","18767178149","新疆中泰化学（集团）股份有限公司","于查员","14927011575","未签订","已参保","是","赵简普","0","3","J185470-1988-2615","怀孕","否","务农","9个月","24个月","是"
"36","341727198406015168","狄急争","无","女","1984/6/1","汉族","安徽省宿州市泗县","已婚","群众","初中","佛教","宗教","宗教团体工作人员
","西安交大博通资讯股份有限公司","13742979022","河北石家庄市","河北石家庄市井陉矿区凤山镇
","河北石家庄市","河北石家庄市灵寿县三圣院乡
","流动人口证","24784169710274","副高级","未登记","1990/10/10","服务","2025/6/3","47287881444662","650107194503262811","冯量免","17158249143","太原化工股份有限公司","齐玩止","15270530782","已签订","已参保","否","乐读堂","3","2","J141765-1990-2049","避孕","否","经商","1个月","18个月","是"
"37","711807196811074703","吴左百","无","女","1968/11/7","汉族","新疆维吾尔族自治区石河子市","未婚","群众","小学","伊斯兰教","农牧业","农副特产品加工人员
","甘肃皇台酒业股份有限公司","18128441753","天津天津市","天津天津市津南区北闸口镇
","河北石家庄市","河北石家庄市灵寿县狗台乡
","流动人口证","84216247445304","副高级","未登记","2017/4/26","探亲","2022/4/11","48022413848995","152728198411091329","狄孤","13134166249","江铃汽车股份有限公司","范少图","15267610163","已签订","未参保","否","无","0","0","无","无","否","经商","2个月","12个月","否"
"38","620728198612094735","尤弟号","无","男","1986/12/9","回族","甘肃省天水市张家川回族自治县","未婚","群众","小学","佛教","体育","运动员
","深圳一致药业股份有限公司","14713394924","北京北京市","北京北京市平谷区刘家店镇
","北京北京市","北京北京市丰台区王佐镇
","流动人口证","86537594312719","中级","已登记未发证","2017/10/30","务工","2021/2/17","21942664292613","410702196109222702","邬整围","17840344322","鲁银投资集团股份有限公司","明资闻","15943679588","已签订","已参保","否","无","0","0","无","无","是","务农","22个月","36个月","是"
"39","220403194506299842","舒陈姆","无","女","1945/6/29","汉族","吉林省辽源市西安区","已婚","中共预备党员","小学","伊斯兰教","体育","冲浪运动员
","茂名石化实华股份有限公司","13154205835","天津天津市","天津天津市宁河县宁河县经济开发区
","河北石家庄市","河北石家庄市鹿泉市获鹿镇
","流动人口证","69718007895917","中级","未登记","1994/2/17","探亲","2020/9/26","40101272587908","542527198411061345","平传感","17798253004","咸阳偏转股份有限公司","和船更","18532064910","未签订","未参保","否","卜树包","1","0","J584863-1994-1692","未避孕","是","低保","4个月","6个月","否"
"40","460321194612175812","倪容合","无","男","1946/12/17","汉族","海南省三亚市市辖区","已婚","中共党员","小学","无","一般职业","公务员．职员
","北京三元食品股份有限公司","13523046493","北京北京市","北京北京市昌平区小汤山镇
","天津天津市","天津天津市武清区黄花店镇
","流动人口证","24476850435115","正高级","未登记","2008/8/31","探亲","2013/9/22","35040584060895","450701194108032985","彭萨个","18867888366","四川汇源光通信股份有限公司","纪杀海","18858724618","已签订","已参保","是","范烟绝","2","0","J468306-2008-2684","未避孕","否","打工","20个月","24个月","否"
"41","131821194909175441","皮列点","无","女","1949/9/17","汉族","河北省衡水市深州市","离婚","共青团员","硕士","伊斯兰教","新闻出版广告业","玻璃匠及图样设计人员
","成都高新发展股份有限公司","14788125280","北京北京市","北京北京市平谷区马坊
","河北石家庄市","河北石家庄市赵县沙河店镇
","流动人口证","25328663409416","初级","已发证","2017/10/27","培训","2013/6/9","93953823492722","520301197307052881","郎翻饭","14589317277","攀钢集团钢铁钒钛股份有限公司","和参获","17034224321","已签订","未参保","否","无","0","0","无","无","否","打工","6个月","12个月","是"
"42","501307196112284357","狄河极","无","男","1961/12/28","汉族","重庆市南川市","未婚","中共预备党员","小学","无","矿业","钻勘设备装修保养工
","中国国际海运集装箱(集团)股份有限公司","17362848040","北京北京市","北京北京市丰台区西罗园街道
","河北石家庄市","河北石家庄市井陉县南峪镇
","流动人口证","84382894619158","中级","未登记","2016/5/18","务农","2024/1/6","70076237222053","350821200102142088","孔床忽","13267555704","衡阳市金荔科技农业股份有限公司","安生冰","13955305763","未签订","已参保","否","无","0","0","无","无","否","理财","1个月","6个月","是"
"43","151303197302025557","毕失妹","无","男","1973/2/2","汉族","内蒙古自治区赤峰市敖汉旗","已婚","群众","小学","佛教","商业","燃料仓库保管员
","南京红太阳股份有限公司","15246855587","河北石家庄市","河北石家庄市新乐市东王镇
","北京北京市","北京北京市延庆县延庆镇
","流动人口证","52257472388812","初级","已发证","1975/3/5","服务","2024/1/4","34269350378157","370983201203031152","时功点","14922121427","华泰证券股份有限公司","窦谁围","13041391538","未签订","已参保","否","萧堂计","1","3","J314910-1975-2980","未避孕","否","理财","9个月","18个月","是"
"44","340705199201105690","毛守介","无","男","1992/1/10","汉族","安徽省铜陵市狮子山区","已婚","群众","高中","无","娱乐业","巡回演出文艺团体人员
","云南马龙产业集团股份有限公司","14777599365","河北石家庄市","河北石家庄市井陉矿区横涧乡
","北京北京市","北京北京市丰台区太平桥街道
","流动人口证","32523181868886","初级","已登记未发证","2001/3/1","务农","2024/2/12","93848490040219","542325194308011785","范江馆","15746777854","深圳高速公路股份有限公司","薛言牌","15342037834","未签订","已参保","是","酆视界","2","0","J565123-2001-2497","未避孕","是","低保","12个月","24个月","是"
"45","311523200012038890","殷至武","无","男","2000/12/3","汉族","上海市崇明县","已婚","群众","小学","无","商业","司机
","济南柴油机股份有限公司","18461845836","天津天津市","天津天津市静海县子牙镇
","北京北京市","北京北京市海淀区羊坊店街道
","流动人口证","38611185308949","初级","未登记","1948/7/20","旅游","2020/3/13","82147544914633","130205199609282363","汪让佛","14577315937","烽火通信科技股份有限公司","孟府介","17133708088","未签订","已参保","否","韦态料","2","0","J592543-1948-2980","怀孕","否","低保","5个月","6个月","否"
"46","420814198305286683","鲁树比","无","女","1983/5/28","汉族","湖北省荆门市东宝区","离婚","中共预备党员","小学","佛教","新闻出版广告业","摄影记者
","青岛黄海橡胶股份有限公司","18739960508","河北石家庄市","河北石家庄市鹿泉市河北鹿泉经济开发区
","天津天津市","天津天津市和平区劝业场街道
","流动人口证","66525315037282","副高级","已发证","2018/12/3","经商","2025/3/1","79115078354667","450301195310101587","吕属床","15350847172","河南平高电气股份有限公司","方圣紧","15031027511","已签订","未参保","否","无","0","0","无","无","是","打工","2个月","6个月","否"
"47","530308199210288363","成吧令","无","女","1992/10/28","汉族","云南省曲靖市麒麟区","已婚","中共党员","小学","无","新闻出版广告业","玻璃匠及图样设计人员
","无锡宝通带业股份有限公司","17393517015","天津天津市","天津天津市东丽区金钟街道
","天津天津市","天津天津市和平区南营门街道
","流动人口证","91144988888157","正高级","已发证","1964/1/26","探亲","2021/12/6","90105156311351","530321195910132972","喻拥母","18173579951","上海金桥出口加工区开发股份有限公司","岑伤沉","14765104935","未签订","未参保","是","鲁竟位","1","3","J278227-1964-1125","怀孕","否","打工","17个月","18个月","是"
"48","531622196909149281","张保习","无","女","1969/9/14","汉族","云南省玉溪市元江哈尼族彝族傣族自治县","已婚","中共党员","小学","伊斯兰教","服务业","大楼管理员
","深圳市物业发展(集团)股份有限公司","15192428922","河北石家庄市","河北石家庄市深泽县赵八镇
","北京北京市","北京北京市通州区台湖镇
","流动人口证","78028459125873","初级","已登记未发证","1995/6/22","旅游","2020/7/2","79691313436046","45262920160614241X","凤统房","13834062871","中山华帝燃具股份有限公司","成居边","14918700736","未签订","已参保","否","谢设将","2","1","J571128-1995-2387","避孕","是","务农","2个月","6个月","是"
"49","611103195606048295","谈楼母","谈某士","男","1956/6/4","回族","陕西省汉中市佛坪县","已婚","群众","高中","伊斯兰教","矿业","其他勘探及矿物开采人员
","南宁化工股份有限公司","13746114364","北京北京市","北京北京市平谷区南独乐河镇
","北京北京市","北京北京市大兴区魏善庄镇
","流动人口证","22389542277016","副高级","已登记未发证","1957/8/25","旅游","2025/3/2","92902535633211","450211195406042507","廉助斯","13797148943","郑州煤电股份有限公司","董跟组","14541326258","已签订","未参保","否","唐船谁","0","3","J257884-1957-2345","未避孕","是","理财","11个月","12个月","是"
"50","320416193410111023","郎与面","无","女","1934/10/11","汉族","江苏省常州市郊区","已婚","中共党员","小学","无","制造业","冷冻修理工．室内空调装修员
","福建九州集团股份有限公司","17257248218","天津天津市","天津天津市河东区大王庄街道
","河北石家庄市","河北石家庄市赞皇县土门乡
","流动人口证","58800517267651","正高级","已登记未发证","1978/9/10","经商","2022/7/3","92503427994160","120223197905271135","章答居","15364525779","潍坊北大青鸟华光科技股份有限公司","郑非包","15630557760","未签订","已参保","否","余章公","2","0","J142420-1978-2257","怀孕","否","经商","1个月","6个月","是"
"51","140802193211228399","朱极着","无","男","1932/11/22","汉族","山西省晋城市怀仁县","已婚","群众","硕士","伊斯兰教","宗教","寺及教学管理人员
","三安光电股份有限公司","18042033014","河北石家庄市","河北石家庄市长安区河东街道
","北京北京市","北京北京市通州区中仓街道
","流动人口证","28855011796814","初级","未登记","2003/10/20","探亲","2021/3/9","75792551215104","540101197512242177","苗菜欢","15672651377","亚宝药业集团股份有限公司","孟余期","17042531768","未签订","已参保","是","张救神","2","3","J543073-2003-1240","怀孕","否","务农","4个月","18个月","是"
