"140109198111161182","和注预","1981/11/16","女","回族","河北石家庄市","河北石家庄市藁城市常安镇
","无","14578669741","河北石家庄市","河北石家庄市赵县王西章乡
","受理完成","混闹型","城市建设与管理"
"140201199711271018","薛窗按","1997/11/27","女","汉族","天津天津市","天津天津市滨海新区东疆保税港区
","初中","14730117778","天津天津市","天津天津市北辰区天津风电产业园
","未通过","混闹型","涉法涉诉"
"140227197106211388","黄重树","1971/6/21","男","彝族","天津天津市","天津天津市红桥区三条石街道
","小学","14565097905","河北石家庄市","河北石家庄市桥东区休门街道
","受理完成","诬陷型","山林土地权属纠纷"
"140411195912191635","伏年甚","1959/12/19","女","回族","河北石家庄市","河北石家庄市鹿泉市黄壁庄镇
","无","17064448945","河北石家庄市","河北石家庄市藁城市南董镇
","未通过","诬陷型","行政执法与行业服务"
"140431196805022907","钱真也","1968/5/2","男","壮族","北京北京市","北京北京市房山区韩村河镇
","初中","18727910407","河北石家庄市","河北石家庄市辛集市旧城镇
","未通过","维权型","城市建设与管理"
"142430196706112603","时痛双","1967/6/11","女","汉族","天津天津市","天津天津市红桥区三条石街道
","高中","15827528025","天津天津市","天津天津市宝坻区黄庄镇
","未通过","诬陷型","拆迁补偿与住房保障"
"142632195703202785","张问利","1957/3/20","男","汉族","河北石家庄市","河北石家庄市赞皇县西龙门乡
","小学","15770600253","天津天津市","天津天津市河西区尖山街道
","受理中","从众型","拆迁补偿与住房保障"
"142634195602282060","范录向","1956/2/28","男","汉族","河北石家庄市","河北石家庄市行唐县上碑镇
","大学","13078815684","天津天津市","天津天津市河东区大直沽街道
","受理中","混闹型","行政执法与行业服务"
"150104195502082285","穆足罗","1955/2/8","男","汉族","北京北京市","北京北京市通州区宋庄镇
","高中","14532353232","天津天津市","天津天津市津南区双桥河镇
","待审核","维权型","城市建设与管理"
"150122195303131542","庞导呀","1953/3/13","女","汉族","北京北京市","北京北京市平谷区马昌营镇
","小学","14753100000","天津天津市","天津天津市河东区富民路街道
","未通过","咨询型","涉法涉诉"
"150222195703282126","苏号土","1957/3/28","女","汉族","北京北京市","北京北京市顺义区北小营镇
","小学","15781249689","河北石家庄市","河北石家庄市栾城县郄马镇
","受理中","参政型","山林土地权属纠纷"
"150304198710072561","常玛得","1987/10/7","女","汉族","北京北京市","北京北京市丰台区太平桥街道
","小学","17124941967","北京北京市","北京北京市西城区牛街街道
","受理完成","参政型","行政执法与行业服务"
"150404199909202976","茅华康","1999/9/20","女","土家族","天津天津市","天津天津市宝坻区黄庄农场
","无","14520913686","河北石家庄市","河北石家庄市晋州市东里庄镇
","待审核","维权型","城市建设与管理"
"152631198205181780","祁洛或","1982/5/18","女","汉族","天津天津市","天津天津市宁河县北淮淀乡
","大学","17079112405","北京北京市","北京北京市东城区龙潭街道
","受理中","诬陷型","行政执法与行业服务"
"210211196204081268","柏同","1962/4/8","女","汉族","北京北京市","北京北京市怀柔区庙城
","硕士","13388407685","天津天津市","天津天津市南开区学府街道
","未通过","混闹型","山林土地权属纠纷"
"210521200103072926","米下越","2001/3/7","女","汉族","天津天津市","天津天津市南开区王顶堤街道
","初中","17657546747","河北石家庄市","河北石家庄市平山县蛟潭庄镇
","未通过","维权型","拆迁补偿与住房保障"
"210602196310201556","邬位怪","1963/10/20","男","壮族","河北石家庄市","河北石家庄市行唐县翟营乡
","初中","18660887696","天津天津市","天津天津市东丽区综合保税区
","待审核","混闹型","拆迁补偿与住房保障"
"210726199104122208","孙击组","1991/4/12","女","汉族","河北石家庄市","河北石家庄市赵县谢庄乡
","无","18254746409","河北石家庄市","河北石家庄市赵县韩村镇
","待审核","混闹型","安全、生产与环境保护"
"211002200006202906","殷迷算","2000/6/20","女","汉族","河北石家庄市","河北石家庄市灵寿县南寨乡
","高中","17817045482","河北石家庄市","河北石家庄市深泽县留村乡
","待审核","咨询型","涉法涉诉"
"211221199603192659","纪叶够","1996/3/19","女","汉族","北京北京市","北京北京市丰台区东高地街道
","小学","15296245658","北京北京市","北京北京市东城区东华门街道
","受理中","从众型","生活待遇"
"220211199701051807","鲁始","1997/1/5","女","彝族","河北石家庄市","河北石家庄市无极县无极镇
","高中","18866662030","北京北京市","北京北京市密云县不老屯镇
","受理完成","咨询型","涉法涉诉"
"220403197206101477","毛您先","1972/6/10","男","汉族","天津天津市","天津天津市武清区大黄堡镇
","硕士","15822930943","河北石家庄市","河北石家庄市辛集市旧城镇
","待审核","混闹型","城市建设与管理"
"220523198306142327","孔第忘","1983/6/14","女","汉族","河北石家庄市","河北石家庄市元氏县殷村镇
","小学","14576779340","河北石家庄市","河北石家庄市晋州市东卓宿镇
","受理中","咨询型","行政执法与行业服务"
"230102197906091846","汤两应","1979/6/9","男","汉族","天津天津市","天津天津市东丽区无瑕街道
","初中","15799323599","北京北京市","北京北京市门头沟区军庄镇
","待审核","诬陷型","拆迁补偿与住房保障"
"230204199710082320","水个物","1997/10/8","女","汉族","北京北京市","北京北京市石景山区五里坨街道
","小学","14986475138","天津天津市","天津天津市和平区体育馆街道
","待审核","参政型","劳动和社会保障"
"230503195904011450","郎勒共","1959/4/1","女","汉族","河北石家庄市","河北石家庄市新乐市杜固镇
","高中","17323399163","天津天津市","天津天津市津南区津南开发区东区
","受理完成","参政型","拆迁补偿与住房保障"
"230623198005011021","屈运言","1980/5/1","女","汉族","北京北京市","北京北京市密云县河南寨镇
","高中","13755878993","河北石家庄市","河北石家庄市井陉县辛庄乡
","受理完成","混闹型","安全、生产与环境保护"
"23070619760420257X","郎姆懂","1976/4/20","女","汉族","北京北京市","北京北京市昌平区天通苑南街道
","初中","14949838454","河北石家庄市","河北石家庄市井陉矿区四微街道
","待审核","咨询型","行政执法与行业服务"
"230803199408272621","尹臓著","1994/8/27","女","汉族","天津天津市","天津天津市红桥区西于庄街道
","小学","13119850641","北京北京市","北京北京市延庆县香水园街道
","未通过","咨询型","生活待遇"
"320102199711172890","冯题选","1997/11/17","女","满族","天津天津市","天津天津市河西区大营门街道
","小学","14940429061","河北石家庄市","河北石家庄市晋州市东卓宿镇
","受理完成","混闹型","安全、生产与环境保护"
"320282195509181178","史多几","1955/9/18","男","蒙古族","河北石家庄市","河北石家庄市晋州市总十庄镇
","初中","13435707941","天津天津市","天津天津市河西区梅江街道
","受理完成","参政型","行政执法与行业服务"
"320483195811152586","安装东","1958/11/15","女","汉族","北京北京市","北京北京市西城区陶然亭街道
","高中","13156666517","北京北京市","北京北京市海淀区西北旺
","未通过","咨询型","山林土地权属纠纷"
"320583198712231632","韩伯最","1987/12/23","女","汉族","天津天津市","天津天津市静海县杨成庄乡
","高中","14785443457","北京北京市","北京北京市昌平区南邵镇
","待审核","混闹型","城市建设与管理"
"320682198910111323","和毕女","1989/10/11","男","汉族","河北石家庄市","河北石家庄市井陉矿区矿市街道
","小学","15266706458","北京北京市","北京北京市密云县冯家峪镇
","未通过","咨询型","劳动和社会保障"
"320703198003052518","茅事臓","1980/3/5","男","汉族","河北石家庄市","河北石家庄市栾城县柳林屯乡
","高中","18727521853","天津天津市","天津天津市滨海新区滨海旅游区
","待审核","参政型","其它"
"321001198507201310","平香中","1985/7/20","男","蒙古族","北京北京市","北京北京市顺义区仁和
","高中","17595905353","北京北京市","北京北京市石景山区金顶街街道
","待审核","参政型","行政执法与行业服务"
"321121196103081107","谈另刻","1961/3/8","男","回族","河北石家庄市","河北石家庄市深泽县留村乡
","初中","17240320968","北京北京市","北京北京市石景山区古城街道
","待审核","诬陷型","涉法涉诉"
"321324195203252837","岑付莫","1952/3/25","男","汉族","天津天津市","天津天津市武清区武清科技谷
","无","15927567139","北京北京市","北京北京市怀柔区杨宋镇
","受理中","咨询型","城市建设与管理"
"330206200008132588","孟换里","2000/8/13","女","彝族","北京北京市","北京北京市怀柔区琉璃庙镇
","小学","13944599643","天津天津市","天津天津市北辰区天津医药医疗器械工业园
","受理中","诬陷型","涉法涉诉"
"330227198701103007","祝议计","1987/1/10","男","彝族","天津天津市","天津天津市和平区南市街道
","初中","17697461732","天津天津市","天津天津市红桥区邵公庄街道
","待审核","咨询型","拆迁补偿与住房保障"
"330303195206102702","唐牌藏","1952/6/10","女","汉族","天津天津市","天津天津市东丽区服务滨海新区建设管理委员会
","无","15182462143","天津天津市","天津天津市宝坻区霍各庄镇
","受理中","从众型","山林土地权属纠纷"
"330382195408091891","顾府沙","1954/8/9","女","彝族","北京北京市","北京北京市平谷区金海湖
","高中","17740237458","天津天津市","天津天津市红桥区双环村街道
","待审核","混闹型","生活待遇"
"330382198105261578","郑鲁浪","1981/5/26","女","汉族","北京北京市","北京北京市顺义区光明街道
","大学","13323255273","河北石家庄市","河北石家庄市辛集市新城镇
","受理完成","混闹型","生活待遇"
"330701197403302330","臧设息","1974/3/30","女","汉族","河北石家庄市","河北石家庄市高邑县万城乡
","小学","15896422176","天津天津市","天津天津市静海县双塘镇
","受理完成","咨询型","拆迁补偿与住房保障"
"331003200103032236","酆热认","2001/3/3","男","汉族","北京北京市","北京北京市丰台区东铁匠营街道
","初中","14915207990","天津天津市","天津天津市蓟县下营镇
","受理完成","维权型","城市建设与管理"
"331024199906031655","平板跳","1999/6/3","女","汉族","河北石家庄市","河北石家庄市藁城市梅花镇
","无","13823274763","北京北京市","北京北京市丰台区王佐镇
","受理中","从众型","行政执法与行业服务"
"332527197510142146","舒先呼","1975/10/14","女","汉族","北京北京市","北京北京市西城区月坛街道
","无","18079894302","天津天津市","天津天津市红桥区西于庄街道
","受理中","混闹型","拆迁补偿与住房保障"
"340101196804111521","项西望","1968/4/11","女","汉族","北京北京市","北京北京市通州区马驹桥镇
","初中","14550390911","北京北京市","北京北京市丰台区长辛店镇
","受理完成","诬陷型","劳动和社会保障"
"34030119600702176X","戴奖展","1960/7/2","男","回族","北京北京市","北京北京市门头沟区大峪街道
","高中","18397599989","天津天津市","天津天津市红桥区三条石街道
","未通过","咨询型","其它"
"340402199607022286","鲍黄翻","1996/7/2","女","汉族","天津天津市","天津天津市和平区南营门街道
","博士","15712226675","北京北京市","北京北京市怀柔区桥梓镇
","受理完成","混闹型","城市建设与管理"
"340406196107161708","毕将办","1961/7/16","女","满族","北京北京市","北京北京市怀柔区龙山街道
","高中","17198344162","北京北京市","北京北京市昌平区崔村镇
","受理完成","混闹型","生活待遇"
"340501195808161769","屈重暗","1958/8/16","男","汉族","天津天津市","天津天津市蓟县白涧镇
","初中","14942575872","天津天津市","天津天津市河北区宁园街道
","未通过","参政型","劳动和社会保障"
"340505199706232152","蒋电跑","1997/6/23","女","汉族","天津天津市","天津天津市宁河县苗庄镇
","小学","14569483133","河北石家庄市","河北石家庄市行唐县玉亭乡
","受理完成","诬陷型","生活待遇"
"340521198709262117","周知目","1987/9/26","男","满族","天津天津市","天津天津市蓟县东二营镇
","大学","15288915008","天津天津市","天津天津市和平区南营门街道
","未通过","咨询型","安全、生产与环境保护"
"340703197907011523","祁真念","1979/7/1","女","壮族","河北石家庄市","河北石家庄市赵县王西章乡
","小学","15049897947","天津天津市","天津天津市宝坻区新开口镇
","受理完成","维权型","其它"
"341002195504191328","余良讲","1955/4/19","男","汉族","河北石家庄市","河北石家庄市晋州市桃园镇
","高中","15715136775","北京北京市","北京北京市石景山区鲁谷街道
","受理中","参政型","其它"
"34120119591115254X","孔虽松","1959/11/15","男","维吾尔族","北京北京市","北京北京市朝阳区朝外街道
","初中","15599714926","河北石家庄市","河北石家庄市鹿泉市大河镇
","受理完成","参政型","其它"
"341323200001271010","郝票及","2000/1/27","男","汉族","北京北京市","北京北京市朝阳区平房
","初中","18972271390","天津天津市","天津天津市河东区鲁山道街道
","受理完成","混闹型","其它"
"34132419740916101X","酆息笔","1974/9/16","女","汉族","河北石家庄市","河北石家庄市赞皇县嶂石岩乡
","初中","17342551788","北京北京市","北京北京市丰台区卢沟桥街道
","未通过","混闹型","拆迁补偿与住房保障"
"342401198301211325","彭旅类","1983/1/21","女","维吾尔族","天津天津市","天津天津市红桥区双环村街道
","高中","14584012861","北京北京市","北京北京市东城区体育馆路街道
","未通过","咨询型","城市建设与管理"
"342625195506071505","姚奇坚","1955/6/7","女","汉族","河北石家庄市","河北石家庄市正定县正定镇
","初中","13470110645","北京北京市","北京北京市石景山区广宁街道
","未通过","维权型","生活待遇"
"34262619530310128X","卞问","1953/3/10","男","汉族","河北石家庄市","河北石家庄市井陉矿区贾庄镇
","初中","18363636772","天津天津市","天津天津市滨海新区汉沽街道
","受理完成","参政型","劳动和社会保障"
"342626199904272090","施号激","1999/4/27","女","汉族","北京北京市","北京北京市门头沟区城子街道
","初中","15361287058","北京北京市","北京北京市通州区中仓街道
","受理完成","诬陷型","拆迁补偿与住房保障"
"350427195901132786","庞激志","1959/1/13","女","满族","北京北京市","北京北京市延庆县沈家营镇
","初中","13897700505","北京北京市","北京北京市昌平区崔村镇
","受理中","咨询型","其它"
"350504195304062442","卞员欢","1953/4/6","男","汉族","北京北京市","北京北京市石景山区苹果园街道
","高中","17085988550","北京北京市","北京北京市平谷区刘家店镇
","受理中","混闹型","行政执法与行业服务"
"350521199603181649","梁喜紶","1996/3/18","男","汉族","河北石家庄市","河北石家庄市新华区天苑街道
","小学","17735155202","河北石家庄市","河北石家庄市深泽县留村乡
","未通过","参政型","劳动和社会保障"
"350602199004141270","禹此","1990/4/14","男","满族","河北石家庄市","河北石家庄市井陉矿区矿市街道
","高中","13333894561","北京北京市","北京北京市西城区大栅栏街道
","未通过","诬陷型","山林土地权属纠纷"
"350624197102202750","昌象黄","1971/2/20","女","彝族","天津天津市","天津天津市津南区铁路十八局
","无","15775537581","北京北京市","北京北京市通州区梨园
","未通过","维权型","行政执法与行业服务"
"360322198111012075","任喝备","1981/11/1","女","汉族","天津天津市","天津天津市南开区学府街道
","大学","15870666245","天津天津市","天津天津市东丽区综合保税区
","受理中","咨询型","涉法涉诉"
"360421199605272006","俞装日","1996/5/27","女","汉族","北京北京市","北京北京市门头沟区永定
","高中","17048429330","天津天津市","天津天津市滨海新区轻纺经济区
","未通过","诬陷型","行政执法与行业服务"
"360502199404232557","陶困欧","1994/4/23","女","汉族","北京北京市","北京北京市通州区台湖镇
","高中","15772801156","天津天津市","天津天津市宁河县俵口乡
","待审核","混闹型","安全、生产与环境保护"
"360701199410281931","章眼娜","1994/10/28","男","汉族","河北石家庄市","河北石家庄市高邑县中韩乡
","小学","17553786527","天津天津市","天津天津市津南区津南开发区东区
","未通过","参政型","涉法涉诉"
"360729195802191917","郝馆获","1958/2/19","女","汉族","河北石家庄市","河北石家庄市藁城市岗上镇
","无","15376806125","天津天津市","天津天津市河东区大直沽街道
","受理中","从众型","涉法涉诉"
"362527196502231115","陈怀困","1965/2/23","女","汉族","河北石家庄市","河北石家庄市赞皇县土门乡
","高中","18232734610","天津天津市","天津天津市和平区劝业场街道
","受理完成","混闹型","涉法涉诉"
"37030219760426263X","周秘坏","1976/4/26","女","壮族","北京北京市","北京北京市海淀区田村路街道
","小学","15624188591","北京北京市","北京北京市密云县溪翁庄镇
","受理中","咨询型","生活待遇"
"370501197801262318","冯议管","1978/1/26","男","汉族","北京北京市","北京北京市大兴区庞各庄镇
","高中","18029830088","天津天津市","天津天津市和平区新兴街道
","未通过","从众型","安全、生产与环境保护"
"370503197703222761","马伦修","1977/3/22","男","汉族","河北石家庄市","河北石家庄市高邑县高邑镇
","无","17325534183","河北石家庄市","河北石家庄市新乐市南大岳镇
","待审核","咨询型","涉法涉诉"
"370686196305042476","袁场形","1963/5/4","男","汉族","天津天津市","天津天津市南开区体育中心街道
","高中","13279505356","河北石家庄市","河北石家庄市裕华区方村镇
","受理中","混闹型","涉法涉诉"
"370785197904102455","常批站","1979/4/10","女","汉族","天津天津市","天津天津市红桥区西沽街道
","小学","18540208454","河北石家庄市","河北石家庄市正定县正定镇
","待审核","从众型","其它"
"370881198807062897","穆报余","1988/7/6","男","壮族","河北石家庄市","河北石家庄市赞皇县赞皇镇
","初中","14982744496","天津天津市","天津天津市北辰区天津医药医疗器械工业园
","受理中","从众型","其它"
"371301197011251147","时投例","1970/11/25","男","汉族","天津天津市","天津天津市红桥区西沽街道
","初中","13635280916","天津天津市","天津天津市宝坻区马家店镇
","未通过","维权型","劳动和社会保障"
"372923197208191346","祝特查","1972/8/19","女","汉族","北京北京市","北京北京市昌平区回龙观
","初中","18370282597","河北石家庄市","河北石家庄市井陉矿区凤山镇
","受理完成","诬陷型","涉法涉诉"
"37292619660219120X","汤通条","1966/2/19","女","汉族","河北石家庄市","河北石家庄市正定县新安镇
","小学","15338008821","天津天津市","天津天津市河北区王串场街道
","待审核","咨询型","生活待遇"
"372928196111111327","米那音","1961/11/11","男","汉族","天津天津市","天津天津市河北区铁东路街道
","初中","18974145361","北京北京市","北京北京市怀柔区怀北镇
","未通过","诬陷型","城市建设与管理"
"410183195107282905","魏治帝","1951/7/28","男","汉族","天津天津市","天津天津市红桥区三条石街道
","初中","17772551131","天津天津市","天津天津市静海县陈官屯镇
","受理完成","咨询型","山林土地权属纠纷"
"410221196203042225","花赛午","1962/3/4","男","汉族","河北石家庄市","河北石家庄市新华区革新街街道
","初中","14776571359","天津天津市","天津天津市宝坻区天宝工业园区
","受理中","混闹型","生活待遇"
"410421196910082963","谢也买","1969/10/8","女","维吾尔族","北京北京市","北京北京市石景山区古城街道
","大学","17730730106","北京北京市","北京北京市丰台区东高地街道
","受理完成","维权型","生活待遇"
"410526199202282471","谢睛希","1992/2/28","女","汉族","北京北京市","北京北京市朝阳区麦子店街道
","硕士","15734678417","天津天津市","天津天津市河东区中山门街道
","受理完成","诬陷型","生活待遇"
"410601199410141719","云成交","1994/10/14","男","汉族","北京北京市","北京北京市东城区体育馆路街道
","高中","15111252856","天津天津市","天津天津市河东区大王庄街道
","待审核","参政型","其它"
"410821195306162535","臧眼速","1953/6/16","男","汉族","河北石家庄市","河北石家庄市无极县七汲镇
","无","17599086608","北京北京市","北京北京市丰台区丰台街道
","受理完成","维权型","行政执法与行业服务"
"410823196206202276","华一悲","1962/6/20","女","汉族","北京北京市","北京北京市丰台区东高地街道
","高中","18171276126","河北石家庄市","河北石家庄市新华区新华路街道
","未通过","混闹型","拆迁补偿与住房保障"
"41088219670503190X","戚拿怎","1967/5/3","女","维吾尔族","河北石家庄市","河北石家庄市藁城市贾市庄镇
","无","15846531703","河北石家庄市","河北石家庄市高邑县高邑镇
","未通过","混闹型","其它"
"411001196009111825","王样奖","1960/9/11","男","汉族","天津天津市","天津天津市红桥区丁字沽街道
","初中","13132322313","天津天津市","天津天津市河西区天塔街道
","未通过","从众型","拆迁补偿与住房保障"
"411421199008182489","殷以准","1990/8/18","女","土家族","北京北京市","北京北京市延庆县儒林街道
","无","13552126701","天津天津市","天津天津市滨海新区杭州道街道
","待审核","参政型","其它"
"411502197904032742","臧枪清","1979/4/3","女","苗族","北京北京市","北京北京市海淀区学院路街道
","小学","18486755074","北京北京市","北京北京市海淀区青龙桥街道
","待审核","参政型","城市建设与管理"
"411503195811281181","赵歌恐","1958/11/28","男","汉族","河北石家庄市","河北石家庄市平山县上观音堂乡
","无","14561864636","天津天津市","天津天津市宝坻区周良庄镇
","未通过","混闹型","安全、生产与环境保护"
"411521195606152818","冯成梦","1956/6/15","男","汉族","天津天津市","天津天津市河北区建昌道街道
","小学","17547435819","天津天津市","天津天津市和平区体育馆街道
","未通过","诬陷型","其它"
"412702196703102335","许女顺","1967/3/10","女","满族","北京北京市","北京北京市门头沟区东辛房街道
","高中","17652779560","河北石家庄市","河北石家庄市藁城市南董镇
","待审核","维权型","城市建设与管理"
"412823198502051557","魏建世","1985/2/5","男","苗族","河北石家庄市","河北石家庄市灵寿县塔上镇
","大学","18971276078","北京北京市","北京北京市丰台区长辛店镇
","受理完成","维权型","城市建设与管理"
"420381195801202522","汤须","1958/1/20","女","汉族","河北石家庄市","河北石家庄市鹿泉市山尹村镇
","初中","17067638613","天津天津市","天津天津市和平区南市街道
","未通过","咨询型","安全、生产与环境保护"
"420626198012251183","孙事更","1980/12/25","女","汉族","北京北京市","北京北京市怀柔区庙城
","硕士","13268236610","天津天津市","天津天津市东丽区航空新城
","未通过","从众型","拆迁补偿与住房保障"
"420684198212271406","柏维数","1982/12/27","男","汉族","天津天津市","天津天津市津南区双林农场
","小学","18254130480","河北石家庄市","河北石家庄市新华区大郭镇
","受理中","参政型","城市建设与管理"
"420902195508102351","朱封素","1955/8/10","男","回族","天津天津市","天津天津市滨海新区滨海旅游区
","小学","13372420860","天津天津市","天津天津市和平区劝业场街道
","受理中","咨询型","城市建设与管理"
"420902199004122293","于免居","1990/4/12","男","汉族","河北石家庄市","河北石家庄市桥东区东华街道
","小学","18492657788","河北石家庄市","河北石家庄市元氏县赵同乡
","受理完成","咨询型","城市建设与管理"
"420983198004302191","倪班转","1980/4/30","男","回族","河北石家庄市","河北石家庄市无极县北苏镇
","小学","15878105860","北京北京市","北京北京市海淀区紫竹院街道
","受理中","从众型","拆迁补偿与住房保障"
"421101199603011246","郎达以","1996/3/1","女","汉族","北京北京市","北京北京市朝阳区朝外街道
","博士","18858624827","天津天津市","天津天津市东丽区无瑕街道
","受理中","混闹型","拆迁补偿与住房保障"
"421202199807012701","卜本青","1998/7/1","男","汉族","天津天津市","天津天津市西青区西青区开发区
","高中","17397735845","北京北京市","北京北京市大兴区庞各庄镇
","待审核","维权型","山林土地权属纠纷"
"42900619641118234X","孔密星","1964/11/18","男","汉族","河北石家庄市","河北石家庄市无极县北苏镇
","小学","14921659178","河北石家庄市","河北石家庄市裕华区东苑街道
","待审核","参政型","行政执法与行业服务"
"430224195307201689","孟的莫","1953/7/20","男","汉族","河北石家庄市","河北石家庄市桥东区中山东路街道
","无","18373107493","北京北京市","北京北京市平谷区南独乐河镇
","未通过","诬陷型","涉法涉诉"
"430529196312062049","陈叫","1963/12/6","女","汉族","北京北京市","北京北京市怀柔区怀北镇
","初中","14566119567","河北石家庄市","河北石家庄市晋州市马于镇
","受理完成","从众型","涉法涉诉"
"430603196507112001","舒八曾","1965/7/11","女","汉族","天津天津市","天津天津市蓟县许家台镇
","高中","15295845855","北京北京市","北京北京市朝阳区建外街道
","未通过","混闹型","安全、生产与环境保护"
"430821200109212851","花层的","2001/9/21","女","汉族","天津天津市","天津天津市河东区富民路街道
","小学","15786521033","河北石家庄市","河北石家庄市元氏县北正乡
","受理完成","从众型","其它"
"43100119930724261X","陶兴灵","1993/7/24","女","汉族","天津天津市","天津天津市滨海新区汉沽街道
","小学","13453108555","天津天津市","天津天津市河北区光复道街道
","受理完成","咨询型","涉法涉诉"
"431028196011122957","马及音","1960/11/12","女","汉族","北京北京市","北京北京市昌平区十三陵镇
","初中","15983100882","天津天津市","天津天津市津南区辛庄镇
","未通过","从众型","拆迁补偿与住房保障"
"440106195104281328","邵主根","1951/4/28","女","维吾尔族","北京北京市","北京北京市海淀区四季青
","初中","17332944790","北京北京市","北京北京市房山区窦店镇
","受理中","诬陷型","涉法涉诉"
"440203196509071303","吴禁量","1965/9/7","女","满族","河北石家庄市","河北石家庄市新乐市化皮镇
","小学","18243519006","河北石家庄市","河北石家庄市无极县无极镇
","待审核","参政型","劳动和社会保障"
"440401199105052757","狄念升","1991/5/5","男","汉族","天津天津市","天津天津市红桥区三条石街道
","初中","17529165757","河北石家庄市","河北石家庄市长安区建北街道
","待审核","参政型","劳动和社会保障"
"440901196510021747","卜全哭","1965/10/2","女","汉族","河北石家庄市","河北石家庄市高邑县万城乡
","大学","15189147864","北京北京市","北京北京市怀柔区庙城
","未通过","维权型","劳动和社会保障"
"440981196012271278","喻胜早","1960/12/27","女","维吾尔族","河北石家庄市","河北石家庄市长安区高营镇
","小学","18157692391","北京北京市","北京北京市丰台区长辛店街道
","受理中","咨询型","安全、生产与环境保护"
"441581199107142340","于陈具","1991/7/14","男","汉族","天津天津市","天津天津市河东区向阳楼街道
","大学","17333123496","北京北京市","北京北京市延庆县张山营镇
","受理完成","维权型","生活待遇"
"441702199807181549","贺脚阿","1998/7/18","女","汉族","天津天津市","天津天津市西青区西青区开发区
","高中","14749022389","天津天津市","天津天津市和平区体育馆街道
","受理中","维权型","其它"
"445222198311012052","任伯提","1983/11/1","男","汉族","北京北京市","北京北京市门头沟区大台街道
","初中","17693534622","北京北京市","北京北京市朝阳区望京开发街道
","受理中","从众型","山林土地权属纠纷"
"450202198010012747","董立汽","1980/10/1","女","维吾尔族","北京北京市","北京北京市石景山区五里坨街道
","高中","17551862874","天津天津市","天津天津市武清区曹子里镇
","待审核","混闹型","劳动和社会保障"
"450802197405222069","花征没","1974/5/22","男","汉族","河北石家庄市","河北石家庄市赵县新寨店镇
","高中","18870092570","天津天津市","天津天津市静海县独流镇
","未通过","维权型","山林土地权属纠纷"
