"65","110516200111302186","茅单斗","2001/11/30","女","壮族","北京市延庆县","回龙观西大街9号 东亚上北 北侧底商16-10","无","14584069582","河北石家庄市","河北石家庄市晋州市桃园镇
","闲散青少年","纪场雷","15196703758"
"66","311310200304267387","吕写蒙","2003/4/26","女","汉族","上海市崇明县","复兴路五棵松乐视体育生态中心内华熙live097商铺","初中","18425740907","河北石家庄市","河北石家庄市裕华区裕兴街道
","服刑在教人员未成年子女","宋护否","15725606266"
"67","331111200402176149","严喜空","2004/2/17","女","汉族","浙江省台州市临海市","望京小街望京商业中心F座","无","14721620198","天津天津市","天津天津市武清区大黄堡镇
","农村留守儿童","明神底","15172586766"
"68","120423200407214603","项伴","2004/7/21","女","汉族","天津市蓟县","北京丰台区临泓路1号","无","18150206884","河北石家庄市","河北石家庄市正定县诸福屯街道
","农村留守儿童","孔右","17396819759"
"69","810323200209022670","宋许准","2002/9/2","男","汉族","新疆维吾尔族自治区石河子市","东三环富力广场北天之骄子1-2-1002","高中","17667966857","河北石家庄市","河北石家庄市桥东区汇通街道
","有不良行为青少年","伏叶皇","17213096924"
"70","121611200311292307","周准法","2003/11/29","女","汉族","天津市蓟县","春泽路与临泓路交叉口南行80米路西","小学","14777430398","北京北京市","北京北京市房山区蒲洼乡
","有不良行为青少年","鲍笑器","18929689715"
"71","640328200310035182","杨雄列","2003/10/3","女","壮族","宁夏回族自治区吴忠市同心县","开放路113号南四层609室","高中","17553335472","天津天津市","天津天津市河西区天塔街道
","闲散青少年","花味才","14743401483"
"72","541609200407214413","柏思九","2004/7/21","男","维吾尔族","西藏自治区拉萨市墨竹工卡县","吕家营餐饮街30号","小学","15377054451","河北石家庄市","河北石家庄市平山县东回舍镇
","闲散青少年","屈常照","13268049931"
"73","630728200311236917","戚根某","2003/11/23","男","汉族","青海省西宁市大通回族土族自治县","百子湾路16号","小学","15339089748","天津天津市","天津天津市宁河县廉庄子乡
","农村留守儿童","殷超若","14926848493"
"74","331103200404183953","尹激拿","2004/4/18","男","壮族","浙江省台州市临海市","东北旺苗圃厂部一区平房23号","无","13078144016","河北石家庄市","河北石家庄市正定县正定镇
","闲散青少年","唐神负","17077005083"
"75","351328200312148957","蒋桌吸","2003/12/14","男","壮族","福建省龙岩市漳平市","文华西路赵记蜜制烤翅旁","无","18944619024","天津天津市","天津天津市宁河县天津潘庄工业区
","闲散青少年","梁安赛","15123179653"
"76","311717200303099245","黄显所","2003/3/9","女","汉族","上海市崇明县","黄村镇滨河街5号","小学","13665241013","河北石家庄市","河北石家庄市长安区河东街道
","闲散青少年","齐营意","18164738036"
"77","620217200503312126","孙答的","2005/3/31","女","汉族","甘肃省嘉峪关市市辖区","东四北大街甲82-1号","无","17244001664","天津天津市","天津天津市河西区尖山街道
","有不良行为青少年","倪笑某","13045283221"
"78","330128200306063700","戴门民","2003/6/6","女","汉族","浙江省杭州市淳安县","石景山路2号北京台湾街C01区3号楼首层","高中","17322058367","北京北京市","北京北京市怀柔区杨宋镇
","农村留守儿童","安清","18842735401"
"79","340721200108107024","穆知恋","2001/8/10","女","汉族","安徽省铜陵市铜陵县","朝阳公园路好运街B12商铺","初中","18096942933","天津天津市","天津天津市蓟县东二营镇
","流浪未成年人","彭妻诉","13741446822"
"80","620927200504068669","窦好为","2005/4/6","女","汉族","甘肃省天水市张家川回族自治县","朝阳北路青年汇104号楼底商102","无","18283810788","河北石家庄市","河北石家庄市长安区长丰街道
","农村留守儿童","祁迹坚","17687572921"
"81","511223200112126614","水春","2001/12/12","男","汉族","四川省乐山市峨眉山市","朝阳路八里庄东里1号莱锦a区3号楼03a","高中","18478784712","河北石家庄市","河北石家庄市深泽县赵八镇
","服刑在教人员未成年子女","杨项准","15313143570"
"82","811704200109239162","熊艺临","2001/9/23","女","汉族","新疆维吾尔族自治区石河子市","盘营沟路首城国际22号楼","无","17768274289","天津天津市","天津天津市宁河县苗庄镇
","农村留守儿童","殷听表","18121403151"
"83","111711200306029250","汤馆步","2003/6/2","男","汉族","北京市延庆县","西六环路永安社区东门旁","无","15322885896","北京北京市","北京北京市大兴区旧宫
","闲散青少年","范穿分","15786217609"
"84","440103200409235315","华坦","2004/9/23","男","满族","广东省广州市荔湾区","东四北大街甲82-1号","初中","18550829870","天津天津市","天津天津市北辰区小淀镇
","流浪未成年人","汤周直","15281468182"
"85","641820200205098635","鲍速统","2002/5/9","男","汉族","宁夏回族自治区吴忠市灵武市","回龙观新龙城北街北区15号龙虾33私房菜","小学","18359458605","河北石家庄市","河北石家庄市赵县高村乡
","流浪未成年人","穆本结","13825574967"
"86","130907200306237128","范关","2003/6/23","女","汉族","河北省沧州市运河区","广顺北大街六佰本商业街","小学","17639493698","北京北京市","北京北京市房山区十渡镇
","闲散青少年","冯文妈","17377194253"
"87","141001200203029219","严成急","2002/3/2","男","汉族","山西省晋城市怀仁县","马连洼北路15号","初中","13384396295","天津天津市","天津天津市滨海新区新河街道
","流浪未成年人","计计","17788249399"
"88","210219200212181075","贝杰状","2002/12/18","男","汉族","辽宁省大连市金州区","回龙观新龙城北街北区15号龙虾33私房菜","高中","18396807972","河北石家庄市","河北石家庄市深泽县深泽镇
","服刑在教人员未成年子女","葛喊","17080906522"
"89","320203200301092535","卜仍孩","2003/1/9","男","汉族","江苏省无锡市南长区","毛纺西小区旁","小学","14544552894","河北石家庄市","河北石家庄市桥东区桃园镇
","闲散青少年","萧月怪","17186710824"
"90","641807200506199043","郑办治","2005/6/19","女","满族","宁夏回族自治区吴忠市灵武市","文慧园西路内100米","无","17739681712","河北石家庄市","河北石家庄市赞皇县赞皇镇
","流浪未成年人","鲍纸生","18415853716"
"91","340228200110216069","苏少冲","2001/10/21","女","壮族","安徽省芜湖市南陵县","大屯北路金泉美食宫一层大屯里312-8","高中","15550401765","河北石家庄市","河北石家庄市长安区河东街道
","流浪未成年人","殷索穿","14911898291"
"92","211204200406011916","祁铁引","2004/6/1","男","汉族","辽宁省铁岭市清河区","北青云路青云小区对面","初中","18523300132","天津天津市","天津天津市武清区黄花店镇
","流浪未成年人","唐票纳","17090709101"
"93","711421200301171168","熊一律","2003/1/17","女","维吾尔族","新疆维吾尔族自治区石河子市","农业大学西校区","无","18287947952","天津天津市","天津天津市津南区葛沽镇
","闲散青少年","姚具遍","14962248202"
"94","501712200401273314","陶车飞","2004/1/27","男","汉族","重庆市南川市","文华西路赵记蜜制烤翅旁","小学","18836184531","天津天津市","天津天津市宝坻区马家店镇
","农村留守儿童","史平热","17276524047"
"95","151314200406189091","昌拥背","2004/6/18","男","回族","内蒙古自治区赤峰市敖汉旗","广安门外车站西街一号院底商","小学","17834267986","河北石家庄市","河北石家庄市深泽县桥头乡
","流浪未成年人","吕承水","17821744073"
"96","321214200206077954","方伤","2002/6/7","男","汉族","江苏省泰州市高港区","百子湾路16号","高中","18459340835","天津天津市","天津天津市静海县王口镇
","服刑在教人员未成年子女","萧南场","13540938036"
"97","340306200110279506","云改竟","2001/10/27","女","汉族","安徽省蚌埠市西市区","农业大学西校区","无","18519126867","北京北京市","北京北京市顺义区北石槽镇
","服刑在教人员未成年子女","戚病虽","13254162090"
"98","501128200205202663","倪司坚","2002/5/20","女","汉族","重庆市南川市","青年沟路西50米","无","17044272649","天津天津市","天津天津市津南区津南开发区东区
","流浪未成年人","赵刚要","14781669869"
"99","530908200404028223","柏音段","2004/4/2","女","汉族","云南省玉溪市元江哈尼族彝族傣族自治县","盘营沟路首城国际22号楼","小学","13172277435","河北石家庄市","河北石家庄市晋州市小樵镇
","服刑在教人员未成年子女","贺女七","18726254881"
"100","351310200309026420","邵公活","2003/9/2","女","汉族","福建省龙岩市漳平市","盘营沟路首城国际22号楼","小学","14558776024","河北石家庄市","河北石家庄市高邑县万城乡
","服刑在教人员未成年子女","苏同害","14597116467"
"101","131127200507187517","汤短级","2005/7/18","男","汉族","河北省衡水市景县","前孙公园胡同11号","小学","17864158532","北京北京市","北京北京市海淀区羊坊店街道
","农村留守儿童","葛队为","14516389881"
"102","611407200301157409","屈碃随","2003/1/15","女","汉族","陕西省汉中市佛坪县","百子湾路29号","高中","15627168883","天津天津市","天津天津市和平区南营门街道
","闲散青少年","陶算摇","13164896207"
"103","460822200406045599","穆联吃","2004/6/4","男","汉族","海南省三亚市市辖区","百子湾路易构空间对面","高中","14978084121","天津天津市","天津天津市河东区春华街道
","流浪未成年人","史值却","18423140766"
"104","631308200403082321","柳桌败","2004/3/8","女","汉族","青海省西宁市大通回族土族自治县","北七家镇燕城苑南区","初中","14793467844","河北石家庄市","河北石家庄市井陉矿区凤山镇
","闲散青少年","康布七","13779083084"
"105","611527200307038512","雷朝票","2003/7/3","男","汉族","陕西省汉中市佛坪县","四季青阜石路西山国际城甲69号11号楼107","无","14935851984","天津天津市","天津天津市东丽区丰年村街道
","农村留守儿童","宋后现","18936743436"
"106","130612200205134979","邹济到","2002/5/13","男","蒙古族","河北省保定市南市区","民旺北胡同民旺园","初中","18278268443","天津天津市","天津天津市和平区小白楼街道
","农村留守儿童","汤由遇","15564500474"
"107","511220200401226113","柏追乾","2004/1/22","男","汉族","四川省乐山市峨眉山市","大屯北路金泉美食宫一层大屯里312-8","小学","13149806925","河北石家庄市","河北石家庄市辛集市田家庄乡
","有不良行为青少年","伍能棋","17728254252"
"108","641302200209175954","云康外","2002/9/17","男","汉族","宁夏回族自治区吴忠市灵武市","神路街39号","无","17622458011","天津天津市","天津天津市东丽区万新街道
","闲散青少年","韦度雄","13617963495"
"109","341521200207086468","姜传趣","2002/7/8","女","藏族","安徽省宿州市泗县","悦邻生活服务广场幸福超市一层底商","小学","14922930702","北京北京市","北京北京市怀柔区怀北镇
","有不良行为青少年","昌际败","15919911664"
"110","330919200401317102","陈永念","2004/1/31","女","汉族","浙江省舟山市普陀区","石景山路2号北京台湾街C01区3号楼首层","无","17517734417","河北石家庄市","河北石家庄市晋州市晋州镇
","农村留守儿童","傅伦罪","14767011403"
"111","520502200407086690","苏从州","2004/7/8","男","汉族","贵州省遵义市仁怀市","百子湾后现代城门口环岛北50米","无","18419889413","天津天津市","天津天津市东丽区东丽区开发区
","有不良行为青少年","沈都招","13236203052"
"112","351626200206149839","杨速加","2002/6/14","男","汉族","福建省龙岩市漳平市","站前街8号院","无","13392480086","北京北京市","北京北京市丰台区长辛店镇
","流浪未成年人","凤连步","13365824504"
"113","211604200403226003","毛球洋","2004/3/22","女","汉族","辽宁省葫芦岛市兴城市","立汤路与立军路交汇处西南角","小学","18511410248","天津天津市","天津天津市北辰区科技园区北区
","农村留守儿童","戴至乡","13543217138"
"114","510721200302041843","乐彩时","2003/2/4","女","汉族","四川省绵阳市游仙区","健安东路安贞西里二区3号楼","初中","18762490838","天津天津市","天津天津市宝坻区牛家牌镇
","流浪未成年人","明负器","18620233443"
"115","511720200205064353","明平闻","2002/5/6","男","汉族","四川省广安市华蓥市","华远好天地商业中心37号楼3层301室","无","17551915259","天津天津市","天津天津市宁河县宁河县经济开发区
","服刑在教人员未成年子女","韩接盛","14910346919"
"116","140217200406301278","谢雨因","2004/6/30","男","汉族","山西省大同市新荣区","昌崔路北邵洼地铁","初中","13948509389","河北石家庄市","河北石家庄市桥西区维明街道
","有不良行为青少年","庞亲满","13747807180"
"117","221504200506162822","穆简以","2005/6/16","女","汉族","吉林省白城市大安市","成寿寺路136号中海城7号楼101-7室","无","15077944267","河北石家庄市","河北石家庄市赵县沙河店镇
","有不良行为青少年","苗出元","14782341003"
"118","430803200408229736","史要便","2004/8/22","男","汉族","湖南省张家界市永定区","万寿路君安写字楼","高中","17127780594","天津天津市","天津天津市宝坻区王卜庄镇
","有不良行为青少年","计寻断","14787895335"
"119","711119200206124330","郝线愿","2002/6/12","男","汉族","新疆维吾尔族自治区石河子市","百子湾路易构空间对面","初中","18297778627","天津天津市","天津天津市滨海新区临港产业园区一
","流浪未成年人","史改原","14774661923"
"120","141417200112304275","陶得初","2001/12/30","男","汉族","山西省晋城市怀仁县","广顺北大街六佰本商业街","无","15914657729","北京北京市","北京北京市怀柔区喇叭沟门满族乡
","闲散青少年","孙史势","17277135901"
"121","410501200303308340","邹话百","2003/3/30","女","汉族","河南省安阳市市辖区","黄寺大街佰隆大厦4层","高中","13623899259","北京北京市","北京北京市密云县十里堡镇
","农村留守儿童","汤书欢","18012436291"
"122","130328200407317377","苗响諣","2004/7/31","男","汉族","河北省秦皇岛市卢龙县","站前北街","初中","13987430930","北京北京市","北京北京市通州区中仓街道
","流浪未成年人","邹术岁","15092140597"
"123","631411200209098546","戚较结","2002/9/9","女","壮族","青海省西宁市大通回族土族自治县","广顺南大街悠乐汇610号楼107室","无","14922119859","北京北京市","北京北京市门头沟区城子街道
","闲散青少年","康楼跑","17026660329"
"124","350807200305174896","安店","2003/5/17","男","汉族","福建省龙岩市新罗区","百子湾路29号","小学","13383944341","河北石家庄市","河北石家庄市桥西区东里街道
","流浪未成年人","纪向似","13131594980"
"125","111726200207276017","堪哭休","2002/7/27","男","汉族","北京市延庆县","广顺北大街六佰本商业街","无","14980820251","天津天津市","天津天津市北辰区小淀镇
","服刑在教人员未成年子女","朱疑级","13488014564"
"126","360220200202075791","熊海痛","2002/2/7","男","汉族","江西省景德镇市珠山区","百子湾路29号","无","15522541405","河北石家庄市","河北石家庄市赵县韩村镇
","农村留守儿童","云守范","15259216580"
"127","340413200505234386","金当速","2005/5/23","女","汉族","安徽省淮南市潘集区","王府井大街277号平房30,31,32栋","无","17389699641","天津天津市","天津天津市和平区体育馆街道
","流浪未成年人","窦素娜","18638420865"
"128","231028200406306210","柏授卡","2004/6/30","男","汉族","黑龙江省牡丹江市林口县","回龙观西大街9号 东亚上北 北侧底商16-10","无","15165755223","天津天津市","天津天津市静海县天津子牙工业园区
","流浪未成年人","苗新","13195025968"
