"11","331618199908318098","鲍律如","1999/8/31","男","汉族","浙江省台州市临海市","昌崔路北邵洼地铁","初中","18236336209","北京北京市","北京北京市通州区中仓街道
","2001/9/18","2001/9/18","河北石家庄市无极县张段固镇
","招商局地产控股股份有限公司","颁发奖励金","见义勇为模范","无保障","良好","否","一千到五千元","鲍律如于2001-09-18在天津天津市静海县梁头镇
积极参与抢险救灾"
"12","130428199403054365","米除民","1994/3/5","女","汉族","河北省邯郸市肥乡县","文华西路赵记蜜制烤翅旁","小学","15517027133","河北石家庄市","河北石家庄市新乐市马头铺镇
","2015/4/23","2015/4/23","天津天津市西青区西营门街道
","广东金曼集团股份有限公司","其他奖励","见义勇为模范","有保障","良好","否","五千到一万元","米除民于2015-04-23在河北石家庄市裕华区槐底街道
积极参与抢险救灾"
"13","461208199312234305","乐改第","1993/12/23","女","汉族","海南省三亚市市辖区","回龙观镇北清路1号院8号楼底商","小学","13615697313","北京北京市","北京北京市海淀区上庄
","2008/7/23","2008/7/23","北京北京市丰台区新村街道
","青岛澳柯玛股份有限公司","授予荣誉称号","见义勇为模范","无保障","良好","否","一万元以上","乐改第于2008-07-23在河北石家庄市晋州市晋州镇
见义勇为抓住小偷"
"14","440713198109293904","邬绝生","1981/9/29","女","汉族","广东省江门市江海区","北洼西里48号宝联体育公园院内手抓龙虾","小学","14770986260","天津天津市","天津天津市宁河县造甲城镇
","2001/12/22","2001/12/22","北京北京市东城区体育馆路街道
","福建中福实业股份有限公司","通报嘉奖","见义勇为先进个人","有保障","一般","是","一千到五千元","邬绝生于2001-12-22在天津天津市宁河县宁河县贸易开发区
积极参与抢险救灾"
"15","520207198606173786","计怕够","1986/6/17","女","汉族","贵州省六盘水市六枝特区","民旺北胡同民旺园","初中","15592416216","天津天津市","天津天津市北辰区大张庄镇
","2011/9/26","2011/9/26","天津天津市宁河县宁河县贸易开发区
","民生投资管理股份有限公司","授予荣誉称号","见义勇为先进个人","无保障","一般","否","一千元以下","计怕够于2011-09-26在北京北京市大兴区西红门
见义勇为抓住小偷"
"16","511818198207187996","蒋亲终","1982/7/18","男","蒙古族","四川省广安市华蓥市","魏公村路近北京理工大学中央民族大学国家图书馆","初中","13813267091","北京北京市","北京北京市大兴区瀛海
","2015/6/18","2015/6/18","河北石家庄市灵寿县狗台乡
","甘肃祁连山水泥集团股份有限公司","通报嘉奖","见义勇为先进个人","无保障","良好","否","一千到五千元","蒋亲终于2015-06-18在河北石家庄市赵县谢庄乡
积极参与抢险救灾"
"17","610118199611027016","成听规","1996/11/2","男","汉族","陕西省西安市临潼区","北七家镇燕城苑南区","初中","13377961206","河北石家庄市","河北石家庄市桥东区东华街道
","2007/4/16","2007/4/16","河北石家庄市藁城市兴安镇
","营口港务股份有限公司","通报嘉奖","见义勇为先进个人","无保障","差","否","一千到五千元","成听规于2007-04-16在天津天津市津南区葛沽镇
见义勇为制服了歹徒"
"18","311520198704074103","庞卖堂","1987/4/7","女","汉族","上海市崇明县","永旺国际商城","初中","15569779220","河北石家庄市","河北石家庄市井陉县天长镇
","2011/6/27","2011/6/27","河北石家庄市桥东区彭后街道
","成都旭光电子股份有限公司","颁发奖励金","见义勇为模范","无保障","一般","否","一千到五千元","庞卖堂于2011-06-27在北京北京市延庆县大庄科乡
见义勇为救了落水者"
"19","230507198307174460","卜技架","1983/7/17","女","汉族","黑龙江省双鸭山市宝山区","田村路京粮广场2楼","初中","14949714959","河北石家庄市","河北石家庄市正定县正定镇
","2004/10/14","2004/10/14","天津天津市滨海新区茶淀镇
","山东鲁阳股份有限公司","其他奖励","见义勇为先进个人","无保障","良好","否","一千到五千元","卜技架于2004-10-14在天津天津市津南区双林农场
见义勇为救了落水者"
"20","421221199312072504","曹美医","1993/12/7","女","苗族","湖北省咸宁市嘉鱼县","朝阳路八里庄东里1号莱锦a区3号楼03a","初中","18349447323","天津天津市","天津天津市河东区天津铁厂街道
","2000/6/20","2000/6/20","河北石家庄市栾城县窦妪镇
","广西柳工机械股份有限公司","颁发奖励金","见义勇为模范","有保障","差","否","一千到五千元","曹美医于2000-06-20在天津天津市和平区新兴街道
见义勇为抓住小偷"
"21","230513198107048958","祁间杰","1981/7/4","男","汉族","黑龙江省双鸭山市宝山区","花园路8号","小学","15695307588","天津天津市","天津天津市西青区中北镇
","2002/8/20","2002/8/20","河北石家庄市高邑县万城乡
","北京东方雨虹防水技术股份有限公司","其他奖励","见义勇为模范","有保障","良好","否","一千到五千元","祁间杰于2002-08-20在河北石家庄市赞皇县黄北坪乡
积极参与抢险救灾"
"22","630623198503181805","沈素出","1985/3/18","女","汉族","青海省西宁市大通回族土族自治县","亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁","小学","13591501033","北京北京市","北京北京市东城区北新桥街道
","2015/5/17","2015/5/17","北京北京市门头沟区军庄镇
","成都三泰电子实业股份有限公司","颁发奖励金","见义勇为先进个人","无保障","差","是","一万元以上","沈素出于2015-05-17在北京北京市房山区南窖乡
见义勇为制服了歹徒"
"23","651005200003308297","余受战","2000/3/30","男","汉族","新疆维吾尔族自治区克拉玛依市乌尔禾区","礼贤街西口往东100米路北","高中","15093334147","北京北京市","北京北京市大兴区长子营镇
","2017/6/27","2017/6/27","天津天津市东丽区服务滨海新区建设管理委员会
","苏州金螳螂建筑装饰股份有限公司","其他奖励","见义勇为模范","无保障","差","否","五千到一万元","余受战于2017-06-27在北京北京市怀柔区龙山街道
积极参与抢险救灾"
"24","341123198011253438","何永夜","1980/11/25","男","汉族","安徽省滁州市来安县","崇文门外大街国瑞购物中心3F西南","初中","14987178192","天津天津市","天津天津市和平区新兴街道
","2003/3/24","2003/3/24","天津天津市北辰区小淀镇
","深圳中国农大科技股份有限公司","授予荣誉称号","见义勇为先进个人","无保障","差","否","一万元以上","何永夜于2003-03-24在河北石家庄市鹿泉市寺家庄镇
积极参与抢险救灾"
"25","630807199602048727","于宣味","1996/2/4","女","土家族","青海省西宁市大通回族土族自治县","永旺国际商城","高中","14523503370","天津天津市","天津天津市和平区南市街道
","2017/8/20","2017/8/20","河北石家庄市高邑县大营镇
","广州毅昌科技股份有限公司","授予荣誉称号","见义勇为先进个人","无保障","良好","是","一千到五千元","于宣味于2017-08-20在河北石家庄市晋州市东里庄镇
积极参与抢险救灾"
"26","531608199001145573","穆必脱","1990/1/14","男","维吾尔族","云南省玉溪市元江哈尼族彝族傣族自治县","黄村镇滨河街5号","初中","17041024928","天津天津市","天津天津市宁河县造甲城镇
","2004/12/25","2004/12/25","天津天津市北辰区科技园区北区
","杭州汽轮机股份有限公司","通报嘉奖","见义勇为模范","无保障","一般","否","一万元以上","穆必脱于2004-12-25在天津天津市河北区建昌道街道
见义勇为制服了歹徒"
"27","310612200009153586","卞变断","2000/9/15","女","汉族","上海市崇明县","石景山路2号北京台湾街C01区3号楼首层","高中","18441641487","河北石家庄市","河北石家庄市辛集市马庄乡
","2002/5/30","2002/5/30","天津天津市津南区海河教育园区
","中油龙昌(集团)股份有限公司","颁发奖励金","见义勇为先进个人","无保障","一般","否","一万元以上","卞变断于2002-05-30在河北石家庄市新华区天苑街道
见义勇为抓住小偷"
"28","501710198601066710","贝买街","1986/1/6","男","汉族","重庆市南川市","北京丰台区临泓路1号","初中","18633843544","河北石家庄市","河北石家庄市裕华区宋营镇
","2010/10/11","2010/10/11","北京北京市通州区北苑街道
","内蒙古时代科技股份有限公司","通报嘉奖","见义勇为模范","有保障","差","是","一千到五千元","贝买街于2010-10-11在河北石家庄市长安区高营镇
见义勇为救了落水者"
"29","350318199602094045","岑呢到","1996/2/9","女","汉族","福建省莆田市涵江区","北青云路青云小区对面","大学","15586279610","河北石家庄市","河北石家庄市裕华区长江街道
","2009/12/17","2009/12/17","天津天津市宝坻区大钟庄镇
","浙江景兴纸业股份有限公司","授予荣誉称号","见义勇为先进个人","有保障","差","是","五千到一万元","岑呢到于2009-12-17在北京北京市东城区北新桥街道
见义勇为制服了歹徒"
"30","620809198602118728","金光容","1986/2/11","女","汉族","甘肃省天水市张家川回族自治县","青年沟路西50米","大学","17196818528","天津天津市","天津天津市河北区鸿顺里街道
","2015/5/3","2015/5/3","天津天津市西青区新技术产业园区
","浙江仙琚制药股份有限公司","颁发奖励金","见义勇为先进个人","有保障","一般","否","一千到五千元","金光容于2015-05-03在北京北京市西城区新街口街道
见义勇为制服了歹徒"
"31","421204200104048148","贺后同","2001/4/4","女","满族","湖北省咸宁市咸安区","春泽路与临泓路交叉口南行80米路西","无","15813021181","河北石家庄市","河北石家庄市藁城市岗上镇
","2000/2/13","2000/2/13","天津天津市滨海新区中新天津生态城
","黑龙江省科利华网络股份有限公司","其他奖励","见义勇为模范","有保障","良好","否","一千元以下","贺后同于2000-02-13在河北石家庄市新乐市彭家庄回族乡
见义勇为制服了歹徒"
"32","521705198708265796","凤因欢","1987/8/26","男","汉族","贵州省遵义市仁怀市","陆港城商业步行街内104-105号","小学","13244801438","北京北京市","北京北京市顺义区李桥镇
","2003/8/7","2003/8/7","天津天津市滨海新区海洋高新技术产业园区
","宁波天邦股份有限公司","通报嘉奖","见义勇为模范","有保障","差","否","一千到五千元","凤因欢于2003-08-07在天津天津市东丽区万新街道
见义勇为救了落水者"
"33","131022199605037616","姜等投","1996/5/3","男","汉族","河北省廊坊市固安县","悦邻生活服务广场幸福超市一层底商","大学","18983900251","河北石家庄市","河北石家庄市裕华区建华南街道
","2017/2/18","2017/2/18","北京北京市密云县冯家峪镇
","广东超华科技股份有限公司","通报嘉奖","见义勇为模范","有保障","良好","否","五千到一万元","姜等投于2017-02-18在河北石家庄市灵寿县南营乡
见义勇为救了落水者"
"34","131513198108078139","陶抱气","1981/8/7","男","汉族","河北省衡水市深州市","四季青阜石路西山国际城甲69号11号楼107","初中","15746890950","北京北京市","北京北京市房山区长沟镇
","2001/7/9","2001/7/9","北京北京市丰台区右安门街道
","北京双鹤药业股份有限公司","通报嘉奖","见义勇为模范","无保障","一般","是","一千到五千元","陶抱气于2001-07-09在北京北京市西城区陶然亭街道
见义勇为制服了歹徒"
"35","650624199804284389","时免拉","1998/4/28","女","汉族","新疆维吾尔族自治区克拉玛依市乌尔禾区","亦庄荣昌东街地铁站旁","小学","14984271599","北京北京市","北京北京市平谷区马昌营镇
","2002/2/18","2002/2/18","河北石家庄市新乐市马头铺镇
","河南同力水泥股份有限公司","其他奖励","见义勇为先进个人","有保障","良好","是","一万元以上","时免拉于2002-02-18在天津天津市滨海新区中心商务区
积极参与抢险救灾"
"36","500803198410039885","范物致","1984/10/3","女","满族","重庆市南川市","丽园路彩虹新城小区北门东侧","小学","18060191649","天津天津市","天津天津市宁河县廉庄子乡
","2006/4/4","2006/4/4","天津天津市武清区武清商务区
","海南海峡航运股份有限公司","颁发奖励金","见义勇为先进个人","有保障","差","否","一万元以上","范物致于2006-04-04在河北石家庄市鹿泉市上寨乡
积极参与抢险救灾"
"37","341411198511203969","廉良晚","1985/11/20","女","汉族","安徽省宿州市泗县","南环路53号悦荟万科广场B1","小学","14554266903","北京北京市","北京北京市通州区新华街道
","2013/5/5","2013/5/5","北京北京市房山区窦店镇
","广东冠豪高新技术股份有限公司","通报嘉奖","见义勇为模范","无保障","良好","是","一千元以下","廉良晚于2013-05-05在河北石家庄市高邑县富村镇
见义勇为制服了歹徒"
"38","411611198408062883","方雷费","1984/8/6","女","汉族","河南省信阳市息县","大屯北路金泉美食宫一层大屯里312-8","初中","13538463021","河北石家庄市","河北石家庄市晋州市马于镇
","2003/11/12","2003/11/12","河北石家庄市行唐县北河乡
","武汉光迅科技股份有限公司","颁发奖励金","见义勇为先进个人","无保障","一般","否","一千到五千元","方雷费于2003-11-12在北京北京市通州区漷县镇
见义勇为救了落水者"
"39","230810198310237738","萧月下","1983/10/23","男","汉族","黑龙江省佳木斯市东风区","农业大学西校区","初中","15675808906","河北石家庄市","河北石家庄市新乐市化皮镇
","2015/8/19","2015/8/19","北京北京市密云县新城子镇
","漳州片仔癀药业股份有限公司","颁发奖励金","见义勇为先进个人","无保障","良好","是","一千到五千元","萧月下于2015-08-19在北京北京市海淀区紫竹院街道
见义勇为制服了歹徒"
"40","351708198908222106","堪我最","1989/8/22","女","壮族","福建省龙岩市漳平市","亦庄荣昌东街地铁站旁","大学","13737366211","天津天津市","天津天津市河西区越秀路街道
","2017/1/17","2017/1/17","河北石家庄市晋州市桃园镇
","苏州胜利精密制造科技股份有限公司","颁发奖励金","见义勇为先进个人","有保障","良好","否","一万元以上","堪我最于2017-01-17在天津天津市宝坻区马家店镇
积极参与抢险救灾"
"41","711823198911197255","蒋数保","1989/11/19","男","汉族","新疆维吾尔族自治区石河子市","站前北街","高中","14711055584","北京北京市","北京北京市朝阳区望京街道
","2002/9/11","2002/9/11","河北石家庄市赵县范庄镇
","紫光古汉集团股份有限公司","授予荣誉称号","见义勇为模范","无保障","一般","否","一千到五千元","蒋数保于2002-09-11在河北石家庄市晋州市马于镇
见义勇为制服了歹徒"
"42","610511198207053639","钱伊汽","1982/7/5","男","汉族","陕西省渭南市临渭区","窦店镇瓦窑头夹克的虾房山店","初中","18459250575","天津天津市","天津天津市河西区天塔街道
","2001/9/12","2001/9/12","河北石家庄市正定县三里屯街道
","维维食品饮料股份有限公司","授予荣誉称号","见义勇为先进个人","有保障","一般","否","一万元以上","钱伊汽于2001-09-12在河北石家庄市新华区赵陵铺镇
见义勇为制服了歹徒"
"43","430906198303223662","郎书卡","1983/3/22","女","汉族","湖南省益阳市赫山区","文慧园西路内100米","小学","17294104816","河北石家庄市","河北石家庄市行唐县北河乡
","2003/8/10","2003/8/10","北京北京市通州区新华街道
","四川新希望农业股份有限公司","授予荣誉称号","见义勇为先进个人","有保障","良好","否","五千到一万元","郎书卡于2003-08-10在北京北京市西城区广安门内街道
见义勇为救了落水者"
"44","620604198512239537","章却临","1985/12/23","男","维吾尔族","甘肃省天水市张家川回族自治县","开放路113号南四层609室","初中","13910191578","北京北京市","北京北京市石景山区鲁谷街道
","2014/9/15","2014/9/15","北京北京市大兴区北臧村镇
","潜江永安药业股份有限公司","授予荣誉称号","见义勇为先进个人","无保障","良好","否","五千到一万元","章却临于2014-09-15在天津天津市静海县大邱庄镇
见义勇为救了落水者"
"45","220208200104299711","褚并又","2001/4/29","男","汉族","吉林省吉林市船营区","红霞中路北京荣源兴业水站旁","初中","15762653441","天津天津市","天津天津市武清区大碱厂镇
","2006/6/25","2006/6/25","北京北京市平谷区滨河街道
","江苏三房巷实业股份有限公司","其他奖励","见义勇为先进个人","无保障","一般","否","五千到一万元","褚并又于2006-06-25在北京北京市朝阳区平房
见义勇为救了落水者"
"46","211320198205251475","尤些","1982/5/25","男","汉族","辽宁省朝阳市龙城区","长辛店东三坡三里58号","高中","17178232996","河北石家庄市","河北石家庄市鹿泉市大河镇
","2017/11/18","2017/11/18","北京北京市石景山区五里坨街道
","湖南中科电气股份有限公司","颁发奖励金","见义勇为模范","有保障","差","否","一千到五千元","尤些于2017-11-18在北京北京市房山区石楼镇
见义勇为救了落水者"
"47","341812198804224454","汪列迷","1988/4/22","男","汉族","安徽省宿州市泗县","悦邻生活服务广场幸福超市一层底商","初中","13389085888","北京北京市","北京北京市海淀区紫竹院街道
","2002/7/31","2002/7/31","天津天津市宁河县宁河县经济开发区
","云大科技股份有限公司","授予荣誉称号","见义勇为模范","有保障","差","是","一千到五千元","汪列迷于2002-07-31在河北石家庄市长安区建北街道
见义勇为抓住小偷"
"48","320206198110148811","成顶候","1981/10/14","男","汉族","江苏省无锡市北塘区","黄村镇滨河街5号","小学","13569400704","河北石家庄市","河北石家庄市正定县诸福屯街道
","2013/3/2","2013/3/2","北京北京市平谷区南独乐河镇
","厦门海洋实业(集团)股份有限公司","颁发奖励金","见义勇为模范","无保障","差","否","一万元以上","成顶候于2013-03-02在北京北京市西城区天桥街道
见义勇为制服了歹徒"
"49","230905198304249315","金野经","1983/4/24","男","汉族","黑龙江省七台河市茄子河区","永旺国际商城","无","15566843218","天津天津市","天津天津市河北区江都路街道
","2016/11/8","2016/11/8","河北石家庄市正定县诸福屯街道
","成都华神集团股份有限公司","通报嘉奖","见义勇为先进个人","有保障","一般","否","一千到五千元","金野经于2016-11-08在河北石家庄市赵县沙河店镇
积极参与抢险救灾"
"50","131002198905161047","于肯必","1989/5/16","女","汉族","河北省廊坊市安次区","七星东街七星园11号","初中","17775379171","河北石家庄市","河北石家庄市辛集市马庄乡
","2011/8/3","2011/8/3","天津天津市宁河县苗庄镇
","深圳中冠纺织印染股份有限公司","授予荣誉称号","见义勇为先进个人","无保障","良好","否","一千元以下","于肯必于2011-08-03在天津天津市河东区常州道街道
见义勇为救了落水者"
"51","431307198104066501","和含祖","1981/4/6","女","汉族","湖南省怀化市洪江市","朝阳北路青年汇104号楼底商102","初中","13414320941","天津天津市","天津天津市滨海新区迎宾街道
","2006/3/1","2006/3/1","北京北京市怀柔区喇叭沟门满族乡
","中国船舶工业股份有限公司","其他奖励","见义勇为先进个人","无保障","良好","是","一万元以上","和含祖于2006-03-01在河北石家庄市灵寿县狗台乡
见义勇为抓住小偷"
"52","620228199905283755","曹再酒","1999/5/28","男","土家族","甘肃省嘉峪关市市辖区","东四北大街甲82-1号","小学","17097857679","天津天津市","天津天津市武清区石各庄镇
","2015/6/18","2015/6/18","北京北京市大兴区清源街道
","上海亚通股份有限公司","授予荣誉称号","见义勇为先进个人","有保障","差","是","一万元以上","曹再酒于2015-06-18在河北石家庄市元氏县北褚乡
见义勇为救了落水者"
"53","421309199405011032","吴草","1994/5/1","男","汉族","湖北省咸宁市通山县","望京商业中心中庭广场F座109","小学","13684604050","河北石家庄市","河北石家庄市正定县北早现乡
","2015/8/6","2015/8/6","天津天津市河西区柳林街道
","深圳市惠程电气股份有限公司","通报嘉奖","见义勇为先进个人","有保障","差","否","五千到一万元","吴草于2015-08-06在天津天津市西青区张家窝镇
见义勇为抓住小偷"
"54","141407198308101564","章色","1983/8/10","女","维吾尔族","山西省晋城市怀仁县","十八里店周庄嘉园C区4号院西门北200米","小学","14746685642","北京北京市","北京北京市石景山区广宁街道
","2009/1/23","2009/1/23","河北石家庄市裕华区槐底街道
","福建福晶科技股份有限公司","颁发奖励金","见义勇为模范","有保障","良好","否","一万元以上","章色于2009-01-23在北京北京市顺义区龙湾屯镇
见义勇为救了落水者"
"55","640902198507288396","施刻注","1985/7/28","男","汉族","宁夏回族自治区吴忠市灵武市","东直门内大街5号楼（6）","初中","15126683089","天津天津市","天津天津市河北区光复道街道
","2011/10/11","2011/10/11","河北石家庄市裕华区建华南街道
","上海斯米克建筑陶瓷股份有限公司","授予荣誉称号","见义勇为模范","有保障","一般","否","五千到一万元","施刻注于2011-10-11在河北石家庄市正定县正定镇
积极参与抢险救灾"
"56","611414198710262137","华肯杂","1987/10/26","男","维吾尔族","陕西省汉中市佛坪县","毛纺西小区旁","无","13065241114","河北石家庄市","河北石家庄市元氏县南因镇
","2014/8/14","2014/8/14","天津天津市武清区梅厂镇
","北亚实业(集团)股份有限公司","其他奖励","见义勇为先进个人","无保障","差","否","一千到五千元","华肯杂于2014-08-14在北京北京市东城区和平里街道
见义勇为抓住小偷"
"57","440926198807267253","柳幸阵","1988/7/26","男","汉族","广东省茂名市电白县","民旺北胡同民旺园","初中","15561504178","天津天津市","天津天津市滨海新区新北街道
","2000/5/15","2000/5/15","河北石家庄市长安区河东街道
","深圳市国际企业股份有限公司","通报嘉奖","见义勇为先进个人","无保障","良好","否","一千元以下","柳幸阵于2000-05-15在北京北京市通州区于家务回族乡
积极参与抢险救灾"
"58","320816199512187990","舒否香","1995/12/18","男","汉族","江苏省淮阴市清浦区","复兴路五棵松乐视体育生态中心内华熙live097商铺","博士","13872212144","河北石家庄市","河北石家庄市平山县小觉镇
","2006/1/10","2006/1/10","北京北京市昌平区南口
","湖北金环股份有限公司","通报嘉奖","见义勇为先进个人","有保障","一般","否","一千到五千元","舒否香于2006-01-10在河北石家庄市新乐市协神乡
见义勇为制服了歹徒"
"59","211828198102016737","乐目谢","1981/2/1","男","汉族","辽宁省葫芦岛市兴城市","昌崔路北邵洼地铁","硕士","14996168151","天津天津市","天津天津市西青区中北镇
","2005/8/29","2005/8/29","河北石家庄市晋州市小樵镇
","广东威创视讯科技股份有限公司","颁发奖励金","见义勇为先进个人","无保障","良好","否","一千到五千元","乐目谢于2005-08-29在北京北京市怀柔区雁栖
积极参与抢险救灾"
"60","130919198510217666","任金可","1985/10/21","女","汉族","河北省沧州市运河区","广顺北大街六佰本商业街","无","17788833250","北京北京市","北京北京市西城区广安门内街道
","2004/7/21","2004/7/21","河北石家庄市行唐县玉亭乡
","焦点科技股份有限公司","其他奖励","见义勇为模范","有保障","良好","否","五千到一万元","任金可于2004-07-21在河北石家庄市赵县南柏舍镇
见义勇为抓住小偷"
"61","231609199812081639","成恩府","1998/12/8","男","汉族","黑龙江省黑河市五大连池市","四季青阜石路西山国际城甲69号11号楼107","小学","14756490865","北京北京市","北京北京市延庆县香水园街道
","2001/10/16","2001/10/16","北京北京市延庆县四海镇
","鞍山合成(集团)股份有限公司","通报嘉奖","见义勇为模范","无保障","一般","否","五千到一万元","成恩府于2001-10-16在天津天津市东丽区东丽区开发区
见义勇为制服了歹徒"
"62","151117199501173065","邹正些","1995/1/17","女","汉族","内蒙古自治区赤峰市敖汉旗","黄村镇滨河街5号","无","15373127004","河北石家庄市","河北石家庄市裕华区太行街道
","2003/2/13","2003/2/13","河北石家庄市鹿泉市白鹿泉乡
","西安通源石油科技股份有限公司","其他奖励","见义勇为先进个人","有保障","良好","否","一千到五千元","邹正些于2003-02-13在天津天津市和平区体育馆街道
见义勇为制服了歹徒"
"63","121415198602042148","孟日极","1986/2/4","女","汉族","天津市蓟县","北七家镇燕城苑南区","高中","14967291585","北京北京市","北京北京市西城区西长安街街道
","2009/12/17","2009/12/17","北京北京市怀柔区汤河口镇
","济南轻骑摩托车股份有限公司","颁发奖励金","见义勇为模范","无保障","一般","是","一千到五千元","孟日极于2009-12-17在天津天津市宝坻区天宝工业园区
见义勇为救了落水者"
"64","621327200010042292","许子专","2000/10/4","男","汉族","甘肃省天水市张家川回族自治县","立汤路186号龙德广场5层","无","14532780161","天津天津市","天津天津市河西区天塔街道
","2013/9/17","2013/9/17","河北石家庄市裕华区裕华路街道
","上海兰生股份有限公司","通报嘉奖","见义勇为模范","无保障","差","否","一千到五千元","许子专于2013-09-17在河北石家庄市赞皇县南邢郭乡
见义勇为制服了歹徒"
"65","151623200103108614","卜没周","2001/3/10","男","汉族","内蒙古自治区赤峰市敖汉旗","陆港城商业步行街内104-105号","初中","18721484776","天津天津市","天津天津市津南区小站镇
","2008/12/17","2008/12/17","北京北京市门头沟区永定
","四川浪莎控股股份有限公司","授予荣誉称号","见义勇为模范","无保障","一般","是","一千元以下","卜没周于2008-12-17在河北石家庄市长安区育才街道
积极参与抢险救灾"
"66","811204198103259187","赵族供","1981/3/25","女","汉族","新疆维吾尔族自治区石河子市","朝阳北路青年汇104号楼底商102","无","14561203004","天津天津市","天津天津市宁河县东棘坨镇
","2002/3/5","2002/3/5","天津天津市宝坻区宝平街道
","深圳信隆实业股份有限公司","其他奖励","见义勇为先进个人","无保障","一般","否","一千到五千元","赵族供于2002-03-05在北京北京市西城区什刹海街道
见义勇为制服了歹徒"
