"25","1206142084234416777004322","后宰门街道","天津市后宰门街道","住宅","钢混结构","229","476960166523","宋辉","居民身份证","500614199904162792","郑中","居民身份证","131701198510044350","2017-05-30","抵押登记"
"26","3113166540159183537172568","酒仙桥街道","上海市酒仙桥街道","住宅","钢结构","120","858220271175","崔琴","居民身份证","121123199304101998","卫祥河","居民身份证","311203199506018988","2012-11-24","转移登记"
"27","2209156707724121514778349","杜北乡","吉林省四平市杜北乡","政府和公用设施","砖混结构","338","329673303873","严功","居民身份证","120324199502204353","何媛婕","居民身份证","440119199112231088","2011-08-27","网上签约"
"28","3517196764429924257429581","红山街道","福建省三明市红山街道","工业用途","框架结构","507","139440358608","伏倩","居民身份证","141521199604224767","汪茂","居民身份证","520217198808113804","2016-01-28","预售合同备案"
"29","3310209735201228693304463","河东街道","浙江省温州市河东街道","经营用房","砖混结构","1085","586643144789","姚裕发","居民身份证","141118198406238759","元婵","居民身份证","120506198405317365","2013-05-30","抵押登记"
"30","4617104754914241208003809","休门街道","海南省海口市休门街道","文体娱乐设施","框架结构","1000","108541944803","常媛静","居民身份证","351616198308015151","蓝爽静","居民身份证","221728199704077781","2012-02-01","预售合同备案"
"31","1212016223205287296285379","中山东路街道","天津市中山东路街道","文体娱乐设施","框架结构","493","297546595756","卫玉","居民身份证","431617197405117363","盛春","居民身份证","510414198303052928","2011-07-24","预售合同备案"
"32","3114167189466550932211921","中山路街道","上海市中山路街道","住宅","框架结构","241","217150751009","汤东","居民身份证","141103197501224631","杜固毅","居民身份证","121624197101068477","2015-05-26","预售合同备案"
"33","1401158681334914099306653","高营镇","山西省大同市高营镇","文体娱乐设施","砖混结构","567","748910249752","魏丹","居民身份证","140123199008263016","韦环玉","居民身份证","441622197606268827","2014-02-09","抵押登记"
"34","3218213964972869295921993","什刹海街道","江苏省镇江市什刹海街道","政府和公用设施","砖混结构","606","551249489765","魏飘","居民身份证","410610197107295868","夏琳凤","居民身份证","140122199907119001","2013-11-23","网上签约"
"35","5117167455313635385490403","玄武门街道","四川省德阳市玄武门街道","工业用途","砖混结构","469","557623548623","何松","居民身份证","320118198708126865","蒋龙","居民身份证","460406198010015227","2014-07-16","抵押登记"
"36","4202066204401546321550218","河东街道","湖北省黄石市河东街道","商业用房","钢结构","848","456984878049","蓝盛","居民身份证","211425199103016483","马致炎","居民身份证","360401197711021120","2015-08-17","转移登记"
"37","1406052548313221581357268","广安门外街道","山西省忻州市广安门外街道","住宅","框架结构","182","809595239719","窦仁辰","居民身份证","231401198603048370","庞震","居民身份证","441718199005233807","2011-11-27","转移登记"
"38","5202018967802404017676708","东风街道","贵州省遵义市东风街道","政府和公用设施","剪力墙结构","253","746650788493","平震","居民身份证","430505199711224799","杨瑾珠","居民身份证","430704197312137771","2012-08-07","变更登记"
"39","3310186424474711927980722","南长街道","浙江省杭州市南长街道","商业用房","钢混结构","1060","688127789214","伏承","居民身份证","130218197306272974","席顺绍","居民身份证","500415198010114383","2017-06-23","变更登记"
"40","3516135397084741395037760","陶然亭街道","福建省厦门市陶然亭街道","工业用途","框架结构","1008","426409216332","傅莉","居民身份证","331812198609145128","闵星","居民身份证","321510198810035051","2011-11-16","预售合同备案"
"41","6118021410603080537622310","夫子庙街道","陕西省延安市夫子庙街道","文体娱乐设施","剪力墙结构","488","496337331936","尹光行","居民身份证","141404199907114085","施盛峰","居民身份证","221404198810286775","2016-05-27","抵押登记"
"42","3615231572771161442893762","北苑街道","江西省上饶市北苑街道","经营用房","剪力墙结构","776","966089878465","余勇","居民身份证","420823197304179006","白茜佳","居民身份证","311408199001078868","2012-09-29","变更登记"
"43","1105078806425066674272101","景山街道","北京市景山街道","政府和公用设施","钢结构","343","448611850068","张馥嘉","居民身份证","431118199705187967","邓谦功","居民身份证","371228198208316410","2017-03-22","网上签约"
"44","1302154632955353677328885","中山路街道","河北省唐山市中山路街道","商业用房","钢结构","999","933861271677","车福辉","居民身份证","340912199701185624","陶富","居民身份证","420612198608248467","2013-03-20","预售合同备案"
"45","2217061854964293331286522","什刹海街道","吉林省松原市什刹海街道","商业用房","框架结构","458","439424124169","李利","居民身份证","341517197208034948","段胜","居民身份证","320506198702099811","2015-11-03","网上签约"
"46","6107112577376562326807492","城南街道","陕西省铜川市城南街道","工业用途","砖混结构","561","961197965652","祝超政","居民身份证","360213199512226980","廉寒晓","居民身份证","330823198502224061","2012-12-14","变更登记"
"47","2104264094193301823571543","新石街道","辽宁省抚顺市新石街道","经营用房","砖混结构","819","395855618794","戚馨洁","居民身份证","320316199507318144","狄瑶芝","居民身份证","220605198603315300","2013-12-26","变更登记"
"48","6102122843242568937304904","振头街道","陕西省铜川市振头街道","商业用房","砖混结构","892","981690911057","祝晓","居民身份证","511115197302094570","魏娜婵","居民身份证","221427197305056527","2016-11-10","转移登记"
"49","1407094376828208814399990","后宰门街道","山西省阳泉市后宰门街道","文体娱乐设施","钢结构","356","390244900515","姜凤芳","居民身份证","370910198903173973","邓文","居民身份证","130604198210145074","2015-11-10","网上签约"
"50","2101078830526814078639194","中山路街道","辽宁省沈阳市中山路街道","商业用房","钢结构","842","539124701139","甄岩勇","居民身份证","340114198205319988","祁利","居民身份证","341314198010097125","2015-02-24","抵押登记"
"51","3714281467817339278003973","和平里街道","山东省东营市和平里街道","经营用房","框架结构","1038","718919197023","顾美妍","居民身份证","130524197111158442","姜娥","居民身份证","461026198501229390","2014-07-16","网上签约"
"52","2212037466776447334954398","天坛街道","吉林省白山市天坛街道","文体娱乐设施","砖混结构","972","669606685584","童仪晶","居民身份证","431311197903204655","傅利盛","居民身份证","131416197501043345","2016-09-26","转移登记"
"53","3308276774267127479761301","莫愁街道","浙江省绍兴市莫愁街道","商业用房","框架结构","822","363673589609","段琼","居民身份证","131511199001207463","任裕","居民身份证","330412198303186182","2014-02-23","网上签约"
"54","4616087269602146584529853"," 广安街道","海南省三亚市 广安街道","经营用房","框架结构","591","992344840405","范娥","居民身份证","431712199101137805","喻亚婉","居民身份证","220119198712179330","2016-03-06","抵押登记"
"55","3504196337613235481452447","广安门外街道","福建省宁德市广安门外街道","文体娱乐设施","剪力墙结构","713","899493229016","白江哲","居民身份证","441317199311128974","颜绍泰","居民身份证","461121199007272464","2015-05-05","预售合同备案"
"56","5012171322691050857589439","建外街道","重庆市建外街道","商业用房","剪力墙结构","604","240466655505","傅雄","居民身份证","141324197904165391","颜楠","居民身份证","131120198003089572","2017-05-08","预售合同备案"
"57","4406152183514861446376286","小关街道","广东省河源市小关街道","经营用房","钢混结构","602","184202344508","诸祥","居民身份证","111713199505101407","戚健勇","居民身份证","531114199703287995","2012-10-07","网上签约"
"58","3318188684964106255173790","东湖街道","浙江省嘉兴市东湖街道","商业用房","框架结构","546","724306903745","李兰悦","居民身份证","511228199102278730","皮颖","居民身份证","310305197904247685","2016-11-01","预售合同备案"
"59","3118052756513043747726351","双塘街道","上海市双塘街道","住宅","砖混结构","112","167940402732","翟艺","居民身份证","460923197503068631","薛艳","居民身份证","531808198810079244","2013-05-25","变更登记"
"60","3710056210187036168521248","莫愁街道","山东省东营市莫愁街道","政府和公用设施","钢混结构","317","273646462726","闵娣","居民身份证","421403197807107754","纪振雄","居民身份证","501813197611047510","2014-06-03","预售合同备案"
"61","4111194526488493174811927","新石街道","河南省开封市新石街道","政府和公用设施","框架结构","1029","584877563573","孙芬瑗","居民身份证","500516199802029902","裴荔","居民身份证","361123197401034877","2016-10-17","转移登记"
"62","2318257875875698582452659","陶然亭街道","黑龙江省佳木斯市陶然亭街道","文体娱乐设施","剪力墙结构","440","917176600611","赵民辰","居民身份证","210819197108219903","姜清","居民身份证","311413198311151630","2013-12-05","变更登记"
"63","6114248440445589325615354","德胜街道","陕西省渭南市德胜街道","住宅","砖混结构","127","806859476763","包之","居民身份证","110628198006113634","喻美玲","居民身份证","360320198802239263","2015-12-07","网上签约"
"64","4311268570228232878799364","什刹海街道","湖南省郴州市什刹海街道","经营用房","剪力墙结构","690","818912406759","韦楠","居民身份证","430211197102192252","段芳滢","居民身份证","340902197402017858","2014-06-13","抵押登记"
"65","4603192377729792096789529","双塘街道","海南省三亚市双塘街道","住宅","砖混结构","170","607025367928","平韵","居民身份证","140415198009299189","胡策盛","居民身份证","500322198307316497","2013-12-24","变更登记"
"66","1116065989377969735920935","宁安街道","北京市宁安街道","文体娱乐设施","剪力墙结构","1163","661689914140","赵力","居民身份证","231003197104119328","祝新德","居民身份证","331009197208187122","2016-09-09","预售合同备案"
"67","2203065803357496004472304","东湖街道","吉林省白山市东湖街道","经营用房","剪力墙结构","1125","520285247588","车苑","居民身份证","361105199712221665","徐浩奇","居民身份证","330703197709234396","2016-11-09","网上签约"
"68","1201239798964539501861334","高营镇","天津市高营镇","住宅","剪力墙结构","103","664350857249","喻以","居民身份证","370312198503038202","黄言毅","居民身份证","360727199311235917","2015-06-11","变更登记"
"69","3306246057283837647096878","垡头街道","浙江省金华市垡头街道","政府和公用设施","剪力墙结构","433","873681857212","闵昌","居民身份证","140212198308061252","周瑞秋","居民身份证","500801197510094938","2015-06-13","抵押登记"
"70","3703255441247733026285881","红山街道","山东省日照市红山街道","经营用房","砖混结构","579","433225134132","甘功飞","居民身份证","351810199812278706","史德","居民身份证","320619197005319288","2013-05-16","抵押登记"
"71","1216265722976574549726328","椿树街道","天津市椿树街道","政府和公用设施","钢混结构","1057","668256505546","杜厚国","居民身份证","531406198606219568","伏翰","居民身份证","531508197811251770","2012-06-11","抵押登记"
"72","3611225641711173352317179","南长街道","江西省南昌市南长街道","经营用房","砖混结构","271","485977349708","陆国","居民身份证","111509199306102341","顾乐","居民身份证","511701199512078348","2016-03-15","抵押登记"
"73","3118081448388913888984973","天苑街道","上海市天苑街道","住宅","砖混结构","111","440346577166","贝瑾园","居民身份证","331607197310156912","梁影","居民身份证","360114198312083677","2012-03-02","网上签约"
"74","5216058825877101139824158","新街口街道","贵州省贵阳市新街口街道","经营用房","砖混结构","207","431888187242","乔露","居民身份证","341807197901076721","胡菊琴","居民身份证","311314198907178844","2016-03-14","转移登记"
"75","2101049894452088833224536","合作路街道","辽宁省辽阳市合作路街道","商业用房","框架结构","1124","440421517375","孟绍","居民身份证","510210197703231673","史悦","居民身份证","431505197712075180","2011-12-15","预售合同备案"
"76","5009165827776873278660109","红花街道","重庆市红花街道","工业用途","砖混结构","919","159922927018","方锦","居民身份证","531116198102177277","华珊艺","居民身份证","111628198902221339","2016-11-14","网上签约"
"77","4314215929818572165644137","广安门内街道","湖南省株洲市广安门内街道","政府和公用设施","钢混结构","716","802867555114","雷国","居民身份证","350721197901087967","雷萍","居民身份证","220521198012277361","2011-09-21","抵押登记"
"78","1108273986689813043286381","左家庄街道","北京市左家庄街道","政府和公用设施","钢混结构","319","149196760030","钟思娜","居民身份证","330904198001243372","蔡环","居民身份证","420513197004072305","2016-04-07","转移登记"
"79","4107165374161085788450831","新石街道","河南省洛阳市新石街道","经营用房","砖混结构","754","419707896110","尹风江","居民身份证","511107197304063614","高翠","居民身份证","230610199107154080","2017-01-10","网上签约"
"80","1102279523005955052816962","宁海路街道","北京市宁海路街道","住宅","钢混结构","170","934451758294","夏峰震","居民身份证","211206197211111697","苏力","居民身份证","351415197212068962","2015-05-24","网上签约"
"81","4305232108794791286581179","北新桥街道","湖南省邵阳市北新桥街道","工业用途","砖混结构","866","803853777826","秦慧美","居民身份证","230319199410201918","程青","居民身份证","360226198801145246","2014-07-05","转移登记"
"82","5217189325306202633838772","新华路街道","贵州省贵阳市新华路街道","经营用房","钢混结构","426","550558172819","梁磊","居民身份证","141622198110133801","项素","居民身份证","530216199211028134","2014-03-02","变更登记"
"83","5003084938734919149768494","东直门街道","重庆市东直门街道","文体娱乐设施","钢混结构","1018","377520751141","崔强","居民身份证","111126197211032283","柳良雄","居民身份证","321419199106127595","2015-12-25","预售合同备案"
"84","1315014966917104588578903","和平街街道","河北省张家口市和平街街道","文体娱乐设施","钢混结构","308","786921291432","凌峰","居民身份证","440714197704259822","樊娅","居民身份证","311704197708042609","2016-01-11","预售合同备案"
"85","3107265554227593563221507","休门街道","上海市休门街道","住宅","钢混结构","180","386092202735","孔琦美","居民身份证","500612197203298145","尤珊梅","居民身份证","361605198001146533","2013-05-28","变更登记"
"86","2303272425097335609387726","联盟街道","黑龙江省鸡西市联盟街道","文体娱乐设施","剪力墙结构","845","777041813622","宁茗","居民身份证","120422199903066056","毛谦顺","居民身份证","131420197507264516","2013-06-08","网上签约"
"87","5102243405153623331449844","红花街道","四川省成都市红花街道","商业用房","钢混结构","330","435996670708","钟策","居民身份证","410126199307195407","余凤","居民身份证","110608197603171786","2014-03-08","预售合同备案"
"88","6116011700348928137762518","崇文门外街道","陕西省宝鸡市崇文门外街道","住宅","钢混结构","151","108028881518","俞力广","居民身份证","511601199202188739","邱发良","居民身份证","321728199301164698","2012-05-13","转移登记"
"89","1112116484729006178112738","新街口街道","北京市新街口街道","住宅","剪力墙结构","233","453646972516","崔杰学","居民身份证","520420198312018256","狄娜倩","居民身份证","510104198901152114","2015-07-28","预售合同备案"
"90","5103126224289237558592356","大屯街道","四川省德阳市大屯街道","工业用途","框架结构","697","348273609251","薛勇浩","居民身份证","321808199610152021","阮芬莲","居民身份证","320606198709129117","2017-04-14","抵押登记"
"91","4617021395332329795717381","西苑街道","海南省海口市西苑街道","经营用房","钢结构","561","393763853623","钱纯兰","居民身份证","520523198005125492","伏彬","居民身份证","121411197809069669","2016-11-11","网上签约"
"92","5101161380235604323337338","天桥街道","四川省攀枝花市天桥街道","工业用途","钢结构","238","782118357026","许心心","居民身份证","360319198612145122","梁飞启","居民身份证","221813197911121351","2014-05-28","抵押登记"
"93","1115231560106001073944384","呼家楼街道","北京市呼家楼街道","经营用房","钢结构","410","357858179809","魏良","居民身份证","421118197305247528","鲍广群","居民身份证","530909198308275938","2016-01-07","变更登记"
"94","4601023699253237699367369","友谊街道","海南省海口市友谊街道","经营用房","砖混结构","243","619390530237","孔咏","居民身份证","111610198301079960","秦利盛","居民身份证","330723198004154664","2017-05-08","网上签约"
"95","6106212337585750881387738","新华路街道","陕西省延安市新华路街道","工业用途","钢混结构","1182","571093782572","魏瑾","居民身份证","211504197911044561","邹冠松","居民身份证","521719197406133145","2015-11-08","预售合同备案"
"96","1212077966205210359215755","景山街道","天津市景山街道","工业用途","框架结构","469","956700830120","罗有树","居民身份证","310327197701057253","计希芝","居民身份证","310108197208225835","2013-02-06","变更登记"
"97","4116248574967255966548131","东直门街道","河南省开封市东直门街道","政府和公用设施","剪力墙结构","253","438804611287","韩云菁","居民身份证","211827199512219943","钟珊贞","居民身份证","130717197804059886","2012-11-21","抵押登记"
"98","3215041617715366128814534","椿树街道","江苏省无锡市椿树街道","政府和公用设施","砖混结构","905","606488517558","管飘勤","居民身份证","611319197206174587","倪先","居民身份证","370421197606245546","2016-11-28","转移登记"
"99","4112169085894376114688112","麦子店街道","河南省郑州市麦子店街道","工业用途","钢结构","406","965416252944","金娥柔","居民身份证","521214199306155458","程洁","居民身份证","321523197306115636","2016-03-01","预售合同备案"
"100","3102237659198286369191425","锁金村街道","上海市锁金村街道","政府和公用设施","钢结构","1051","791583150220","贾富","居民身份证","340301198802262310","纪嘉","居民身份证","111410197112217034","2017-03-05","网上签约"
"101","5312108106629973612302340","宁安街道","云南省昭通市宁安街道","工业用途","剪力墙结构","509","725487445697","谢志","居民身份证","430611198502075440","穆竹霞","居民身份证","441301198004169761","2017-05-21","变更登记"
"102","3511262720503973308410598","胜北街道","福建省福州市胜北街道","政府和公用设施","剪力墙结构","713","233767245119","时楠","居民身份证","460712199304133787","张发亨","居民身份证","341615199303275551","2012-08-21","抵押登记"
"103","1415235230566356644911191","金融街街道","山西省长治市金融街街道","经营用房","剪力墙结构","1097","900658348796","杨善浩","居民身份证","441608198004053109","董明","居民身份证","210412197507041495","2014-02-18","变更登记"
"104","2304046557796116301329944","西长安街街道","黑龙江省鸡西市西长安街街道","住宅","剪力墙结构","123","741128281239","樊欢璧","居民身份证","610127197404129751","万元新","居民身份证","460213199408066323","2015-05-21","变更登记"
"105","5217182390762699241220910","彭后街道","贵州省安顺市彭后街道","住宅","钢结构","238","334403256425","李婷","居民身份证","111618198612118288","甘德若","居民身份证","231126199109041819","2015-03-08","变更登记"
"106","3614157160256584161224266","南长街道","江西省吉安市南长街道","商业用房","钢结构","871","902595615664","窦永","居民身份证","421618198207149388","卓艳","居民身份证","510904198209243749","2015-05-18","转移登记"
"107","2305124829869184373876559","汇通街道","黑龙江省大庆市汇通街道","经营用房","钢结构","1195","440920386201","王民波","居民身份证","530418197107143624","白菊","居民身份证","311608198801317732","2012-05-24","变更登记"
"108","4106275631064737877360624","天桥街道","河南省焦作市天桥街道","政府和公用设施","砖混结构","765","568118690507","武舒","居民身份证","371022199204228152","季义震","居民身份证","530822198804227875","2014-06-29","预售合同备案"
"109","1202152557961497016432621","友谊街道","天津市友谊街道","经营用房","钢结构","223","317837778690","史泽","居民身份证","210726198009122284","季英","居民身份证","140908197610074960","2016-12-07","网上签约"
"110","2217067441815861016766279","红山街道","吉林省白城市红山街道","工业用途","钢混结构","323","150642741174","吉启","居民身份证","411608198210064908","凌毅翰","居民身份证","441507199504159682","2013-06-23","转移登记"
"111","4310094877042218244114643","龙潭街道","湖南省株洲市龙潭街道","政府和公用设施","钢结构","949","417870938466","卫竹宁","居民身份证","331028197107228076","谭慧婉","居民身份证","421007199412101114","2012-04-01","抵押登记"
"112","1310204089853627238781405","安定门街道","河北省承德市安定门街道","工业用途","剪力墙结构","428","615973959852","潘琼佳","居民身份证","520826197303234380","孔旭","居民身份证","430128199612251359","2017-01-23","转移登记"
"113","4612088165336148252144254","彭后街道","海南省三亚市彭后街道","政府和公用设施","砖混结构","594","389389502952","钟和朋","居民身份证","500602199609213048","宁仁","居民身份证","460616198910246299","2014-10-10","抵押登记"
"114","1315023204354538962136651","亚运村街道","河北省秦皇岛市亚运村街道","工业用途","砖混结构","403","889614296189","吴云静","居民身份证","610503197906149949","姚琦","居民身份证","321621197002151791","2013-07-17","转移登记"
"115","2115261985804287177461272","城北街道","辽宁省抚顺市城北街道","经营用房","钢结构","966","462836355511","安舒融","居民身份证","141311198408206415","戴俊有","居民身份证","231203198507022781","2012-06-10","转移登记"
"116","2310211327771905875542478","革新街道","黑龙江省伊春市革新街道","工业用途","砖混结构","1057","277802800034","顾岩","居民身份证","410302197907119718","陶咏璧","居民身份证","500424198706277634","2015-05-29","网上签约"
"117","2205149353818360705664420","谈固街道","吉林省白山市谈固街道","商业用房","钢结构","746","233639376068","司澜希","居民身份证","230110198712235293","车义","居民身份证","131228199701077095","2012-10-04","抵押登记"
"118","1306033533442703334935457","白纸坊街道","河北省承德市白纸坊街道","住宅","剪力墙结构","201","728576130682","宁兰莎","居民身份证","530217199408218770","祝毅茂","居民身份证","431601198206042924","2014-02-15","预售合同备案"
"119","2303216457701618881294700","广安门内街道","黑龙江省齐齐哈尔市广安门内街道","文体娱乐设施","砖混结构","519","669323665924","董祥","居民身份证","130103199407117924","阮凡","居民身份证","341026199511172343","2016-10-03","网上签约"
"120","6105244178334238509428920","双塘街道","陕西省铜川市双塘街道","工业用途","砖混结构","770","144286517006","戚瑶","居民身份证","430717199008207474","韦启","居民身份证","411517197311099198","2014-01-05","预售合同备案"
"121","1207189490692820927916765","莫愁街道","天津市莫愁街道","住宅","框架结构","112","654246780436","卓晶","居民身份证","410604198803284402","梅谦","居民身份证","121401198610137075","2016-10-01","变更登记"
"122","3710094445059311277178254","建国门街道","山东省日照市建国门街道","经营用房","砖混结构","329","161471216952","朱燕英","居民身份证","410807196909098368","安娣静","居民身份证","461309198309086137","2013-07-17","网上签约"
"123","3115285426863878667679606","南长街道","上海市南长街道","文体娱乐设施","钢结构","374","168072747921","黄洁琰","居民身份证","220214199601239161","邢信","居民身份证","110326197103036532","2012-11-23","抵押登记"
"124","5204119736819069304445917","莫愁街道","贵州省安顺市莫愁街道","经营用房","钢结构","1104","747282994414","戚欣","居民身份证","501105197409025136","袁树","居民身份证","411324199103063586","2015-11-08","预售合同备案"
"125","2204225023659016701963587","大屯街道","吉林省长春市大屯街道","商业用房","砖混结构","1060","906063588593","杜娟菲","居民身份证","220426198907251042","赵炎","居民身份证","350509197711209009","2014-02-26","转移登记"
"126","1209107187845151543844511","西苑街道","天津市西苑街道","工业用途","钢混结构","1037","845545951692","季丹翠","居民身份证","530622197105012723","柯瑾","居民身份证","371124199002062338","2015-11-11","抵押登记"
"127","6118198796786232332829428","体育馆路街道","陕西省渭南市体育馆路街道","文体娱乐设施","剪力墙结构","399","703892315995","常建松","居民身份证","360910197302134882","毕全奇","居民身份证","341724197212082511","2012-04-02","预售合同备案"
"128","4309225576325426266947424","天桥街道","湖南省湘潭市天桥街道","住宅","框架结构","122","237414815692","田颖","居民身份证","130203197607184055","贝爽桂","居民身份证","410526198603273379","2017-05-30","网上签约"
"129","1414235735514243186804301","安定门街道","山西省晋城市安定门街道","经营用房","框架结构","970","779840285954","包涛","居民身份证","500323198110228001","陶辉文","居民身份证","310428197209246236","2014-05-19","网上签约"
"130","3706181403077823243504856","八里庄街道","山东省济南市八里庄街道","政府和公用设施","框架结构","385","706042477248","徐士贵","居民身份证","510327199307316628","尹轮","居民身份证","371427197507025214","2014-03-29","抵押登记"
"131","3706103790402038774345419","城北街道","山东省济南市城北街道","经营用房","剪力墙结构","768","290668474913","武进","居民身份证","331806198003115640","沈霞","居民身份证","360126199802128881","2013-08-07","网上签约"
"132","1208067705701930554886454","玄武湖街道","天津市玄武湖街道","商业用房","框架结构","342","108244636665","邹黛 ","居民身份证","351517198003266081","于毓","居民身份证","310502198908118234","2014-12-25","网上签约"
"133","5306048868394306079967863","夫子庙街道","云南省保山市夫子庙街道","文体娱乐设施","剪力墙结构","729","437470951086","周仪真","居民身份证","321006199110195187","王梅","居民身份证","221518198603162050","2017-03-03","抵押登记"
"134","1209182033629930792822202","景山街道","天津市景山街道","经营用房","框架结构","657","300549782492","司有","居民身份证","431224198908043599","雷冠","居民身份证","111727197711161309","2014-05-15","变更登记"
"135","3508258751234729588858865","东华街道","福建省泉州市东华街道","文体娱乐设施","剪力墙结构","276","925498893556","马裕","居民身份证","141618199107043548","席璐","居民身份证","311607198604093533","2017-05-29","抵押登记"
"136","3308222183245814379978136","红花街道","浙江省温州市红花街道","文体娱乐设施","钢结构","464","311123904114","王仁茂","居民身份证","331315197510164988","司中","居民身份证","221013199907046678","2016-09-09","转移登记"
"137","3302029574782283346351268","东直门街道","浙江省温州市东直门街道","政府和公用设施","砖混结构","982","851204279579","计安政","居民身份证","130505197210304146","廉锦","居民身份证","321008197610308874","2016-10-08","抵押登记"
"138","2313169052142918781970100","东华门街道","黑龙江省哈尔滨市东华门街道","工业用途","钢混结构","281","409860277448","袁筠聪","居民身份证","530914197401194075","谈梅凡","居民身份证","511002197007095109","2015-11-07","抵押登记"
