"15e222b0-2938-47e4-ac44-33718389661a000","甘肃省妇幼保健院","三级甲等","无","七里河北街143号","社会医院","董榆嘉","13489001394","国家事业单位","杨杰","13147970860","544323528@qq.com","是","是","公立"
"17c711b9-b61b-4ac3-af3a-1d9bdb43ab2f000","青海省藏医院","三级甲等","无","青海省西宁市南山东路97号","社会医院","金延","13936833192","国家事业单位","盛帆","13401849450","816994979@qq.com","是","是","公立"
"1ee21b16-9630-4e97-b4d6-daa6218b4c98000","广州医科大学附属第三医院","三级甲等","无","广东省广州市荔湾区多宝路63号","社会医院","徐霄","13759947073","国家事业单位","陈淑芳","13952663673","402294176@qq.com","是","是","公立"
"22510242-0add-437b-9824-074edf307f5f000","山西医科大学附属太钢总医院","三级甲等","无","山西省太原市尖草坪柏杨树街23号","社会医院","谢清涛","13594915803","国家事业单位","张科技","13975531413","552464229@qq.com","是","是","公立"
"2753c9be-7aee-40c2-ac34-7082eb775ef3000","甘肃省中医院","三级甲等","无","瓜州路418号","社会医院","商晓杰","13806918362","国家事业单位","高亚芬","13501586052","658199115@qq.com","是","是","公立"
"27dae8f9-4eb7-4a51-9007-69e7b9d0998c000","广西国际壮医医院明秀分院","三级甲等","无","广西国际壮医医院(明秀分院)西北","社会医院","石强","13996757647","国家事业单位","杨卫琴","13810988739","927098248@qq.com","是","是","公立"
"2a04d236-c2df-4914-a10f-35d81db31f1e000","陕西省中医医院","三级甲等","无","西安市莲湖区西华门4号","社会医院","孔飞燕","13763276421","国家事业单位","杨勇","13246525966","588469353@qq.com","是","是","公立"
"2b0d6644-f927-489e-84c3-bfbea0b74f45000","上海市口腔病防治院","三级甲等","无","上海市黄浦区北京东路356号","社会医院","苏周媛媛","13608332980","国家事业单位","吴爱英","13424891747","157358614@qq.com","是","是","公立"
"2c6ac65c-5c2e-40f8-ada9-5bc35e1fb83f000","卢龙县中医院","二级甲等","无","永安路（102国道旁，邮局北侧）","社会医院","闻茜子","13370074537","国家事业单位","胡瑞平","13675566781","514371511@qq.com","是","是","公立"
"2ec7efde-193b-4cf5-98da-6954b03b2412000","南昌大学附属口腔医院","三级甲等","无","南昌市福州路49号","社会医院","郭璐丹","13969448865","国家事业单位","孙国原","13644144443","925028451@qq.com","是","是","公立"
"31b35177-ac76-4b2a-9a03-792c827e670e000","海南省肿瘤医院","三级甲等","无","长滨西四街6号","社会医院","王琼馨","13252768013","国家事业单位","杨伟香","13583889111","298461231@qq.com","是","是","公立"
"320f369c-2919-41bb-afa9-282b53896161000","包头市第六医院","三级医院","无","铁西小区","社会医院","左君玉","13549528577","国家事业单位","杨周林","13786345785","161155760@qq.com","是","是","公立"
"36189D9C2965454F8C24B71E6A5BBC5F000","山西省肛肠医院","二级甲等","无","山西省太原市双塔寺街22号","社会医院","王意儿","13160153560","国家事业单位","梁华跃","13764728835","221648176@qq.com","是","是","公立"
"382e8091-4d7a-4371-b1f8-3d51bb40f7a0000","广州中医药大学第一附属医院","三级甲等","无","广东省广州市白云机场路16号大院","社会医院","陈丽丽","13152688053","国家事业单位","娄恒","13175695711","148620949@qq.com","是","是","公立"
"38469d3b-8b12-4e87-be9a-429fed266410000","宁夏第三人民医院","二级甲等","无","宁夏回族自治区银川市怀远东路499号","社会医院","李文胜","13814520927","国家事业单位","陈本军","13659638528","940606661@qq.com","是","是","公立"
"3e29f6db-19a4-4742-b5ab-1977d5c4cae0000","天津市环湖医院","三级甲等","无","天津市津南区吉兆路6号","社会医院","陶林峰","13954068627","国家事业单位","王秀红","13319754990","726664916@qq.com","是","是","公立"
"3ee0c321-1fd5-43da-87aa-0ceb07bbf639000","兰州市第一人民医院","三级甲等","无","吴家园西街1号","社会医院","江菊芬","13825447418","国家事业单位","刘桂兰","13677454227","179199741@qq.com","是","是","公立"
"410232d5-27fa-494f-970c-e2b4262e8bf4000","武警山西总队医院","三级甲等","无","山西省太原市小店区坞城路师范街76号","社会医院","石林英","13130835239","国家事业单位","衣志明","13310152901","305961634@qq.com","是","是","公立"
"41c9ad94-104d-4117-b94d-bf38514648e7000","九江市中医院","三级甲等","无","南院：江西省九江市庐山区德化路555号 北院：...","社会医院","陆纪生","13516017748","国家事业单位","吴贤光","13226376682","998453176@qq.com","是","是","公立"
"44b6baf2-0a6d-4e1a-9b17-982c512110a5000","石家庄市第一眼科医院","三级甲等","无","平安北大街12号（市一中对面）","社会医院","赖仙球","13832006621","国家事业单位","徐磊","13299233048","846427233@qq.com","是","是","公立"
"44c718df-72b3-438e-9f10-df06d1efb365000","蚌埠医学院第三附属医院","三级甲等","无","安徽省宿州市淮河西路125号","社会医院","李直钟","13716584023","国家事业单位","金乐乐","13687367086","459749156@qq.com","是","是","公立"
"47a1269b-278d-4963-9c79-d5dc367c2a3b000","青海省中医院","三级甲等","无","青海省西宁市城中区七一路338号","社会医院","屈光波","13112940100","国家事业单位","叶立峰","13881881236","335694688@qq.com","是","是","公立"
"4d2ea0b8-7c1f-41c6-8e5e-69eb20c5a0f0000","上海市浦东新区眼病牙病防治所","二级医院","无","惠南镇文化路222号","社会医院","王琪","13995697274","国家事业单位","金超珍","13834659382","779301760@qq.com","是","是","公立"
"4ed5457b-721f-4d81-bcf6-b018234886b2000","吉林大学第二医院","三级甲等","无","吉林省长春市自强街218号","社会医院","茅毅敏","13868847959","国家事业单位","沈钢军","13513260399","237448257@qq.com","是","是","公立"
"4fbb742d-35b4-437b-a5b4-783865b5b07a000","青海心脑血管病专科医院","三级甲等","无","青海省西宁市砖厂路7号","社会医院","王慧益","13541175406","国家事业单位","陈远洋","13498740788","689542933@qq.com","是","是","公立"
"5257c66d-876b-4b34-98b6-1d34ead2df9c000","武汉大学口腔医院","三级甲等","无","湖北省武汉市洪山区珞喻路237号","社会医院","康芝阳","13332191916","国家事业单位","蔡燕","13730439106","600806382@qq.com","是","是","公立"
"52cea026-60db-4a5d-8e26-0b41e1bc4c87000","保定市第二医院","三级甲等","无","东风西路338号","社会医院","聂淑莉","13961274034","国家事业单位","舒文通","13550511157","473699604@qq.com","是","是","公立"
"55f4b8c6-f161-454f-be53-60b36e200186000","西安市红会医院","三级甲等","无","西安市南稍门友谊东路555号","社会医院","刘明义","13600771414","国家事业单位","单勤","13882095158","469341918@qq.com","是","是","公立"
"560aafc4-41a4-4b2f-bb58-426168f63d32000","太原市太航医院","二级甲等","无","山西省太原市小店区并州南路107号","社会医院","张文慧","13946287729","国家事业单位","杨涛","13317239228","339258009@qq.com","是","是","公立"
"561b78b0-927d-4de7-94b5-45d270d73a15000","湖北省肿瘤医院","三级甲等","无","湖北省武汉市洪山区卓刀泉南路116号","社会医院","方培军","13451552584","国家事业单位","何金燕","13984405165","276914832@qq.com","是","是","公立"
"56585182-0db7-4cb1-9d29-67d54a6add2f000","马鞍山市第四人民医院","二级乙等","无","安徽省马鞍山市雨山区向山镇向北路","社会医院","郭星星","13509451424","国家事业单位","叶凤霞","13544925933","314348279@qq.com","是","是","公立"
"5a0d6f1a-e61f-4479-a736-8ed208d88560000","中国人民解放军第4医院","三级甲等","无","八一东路67号","社会医院","林芝博","13822304847","国家事业单位","蒋剑刚","13758422103","231953967@qq.com","是","是","公立"
"5a84f4e6-b124-4b81-84fc-e92d1c832c75000","甘肃省第二人民医院","三级甲等","无","甘肃省兰州市城关区铁路西村街道和政西街1号","社会医院","何高山","13567721428","国家事业单位","温正直","13205967640","170796377@qq.com","是","是","公立"
"5acb6488-c7e6-4d2c-9ef0-de8608514a64000","海口市人民医院","三级甲等","无","海甸岛人民大道43号","社会医院","陈志刚","13601876680","国家事业单位","陈北","13260369865","554938904@qq.com","是","是","公立"
"5c072839-ee31-4bad-9439-e7aa1250d72e000","宁夏医科大学总医院肿瘤医院","三级甲等","无","胜利街804号","社会医院","沈曦业","13375805899","国家事业单位","周云","13733426771","445155031@qq.com","是","是","公立"
"5cee04f9-4cc8-4499-a35b-6f37f2dd8a74000","中国人民解放军总医院301医院","三级甲等","无","北京市海淀区复兴路28号","社会医院","杜丽娜","13655617554","国家事业单位","忻春丽","13466253238","334592696@qq.com","是","是","公立"
"5f97d681-0528-40ac-8e43-a4db5cac6c7f000","上海交通大学医学院附属仁济医院东院","三级甲等","无","上海市浦东新浦建路160号","社会医院","林元龙","13351412572","国家事业单位","沈国梁","13694439201","141120523@qq.com","是","是","公立"
"5ff89d5d-5f01-4945-b687-fa47662fd5aa000","同济大学附属口腔医院","三级甲等","无","上海市静安区延长中路399号","社会医院","陈政威","13901094792","国家事业单位","陈黄妹","13587801860","473615441@qq.com","是","是","公立"
"60179bb1-3893-4f92-8b38-e20c52e5c1d3000","玉林市妇幼保健院","三级甲等","无","玉林市清宁路","社会医院","周贻举","13878987466","国家事业单位","陈海红","13688933195","577979649@qq.com","是","是","公立"
"631cac0d-69ee-4d0c-857d-cb10512d4dec000","广东省中医院二沙岛分院","三级甲等","无","广东省广州市越秀区二沙岛大通路261号","社会医院","倪银芳","13966394035","国家事业单位","陈善聪","13485940282","827606100@qq.com","是","是","公立"
"66fdb685-648f-4071-84d4-654282cfb35a000","南京市口腔医院","三级甲等","无","南京市中央路30号","社会医院","白珊珊","13610866262","国家事业单位","贾静静","13694394983","680500108@qq.com","是","是","公立"
"67b4d232-92af-431d-ae34-2ea1970bbad7000","新疆医科大学第一附属医院","三级甲等","无","新疆乌鲁木齐市鲤鱼山南路137号","社会医院","周月清","13659331351","国家事业单位","余迎斌","13279720609","682234803@qq.com","是","是","公立"
"6994072d-6444-4eca-a6ea-cd8909f8119a000","上海国际医学中心","三级甲等","无","上海市浦东新区康新公路4358号","社会医院","王文英","13629301306","国家事业单位","厉奔","13893841006","874140763@qq.com","是","是","公立"
"6a994aa2-500f-4470-a911-27d646cc532a000","四川省肿瘤医院","三级甲等","无","成都市人民南路四段55号","社会医院","申屠振桦","13471502145","国家事业单位","肖月梅","13121613895","898216408@qq.com","是","是","公立"
"6b100ab2-e310-4d51-aae0-08e2f0701866000","兰州大学第一医院","三级甲等","无","东岗西路1号","社会医院","余爱丽","13969375003","国家事业单位","汤旭勇","13813929282","329268921@qq.com","是","是","公立"
"6c722422-b3af-4388-b561-8b151053d6c9000","江西省人民医院","三级甲等","无","江西省南昌市南昌市爱国路92号","社会医院","黄旭","13204278449","国家事业单位","吴取云","13159445385","132480069@qq.com","是","是","公立"
"6cf6fd23-fa26-415c-88b5-1ab5f02a8019000","成都市第二人民医院","三级甲等","无","成都市庆云南街10号 成都市草市街165号","社会医院","姜晓鹏","13195231196","国家事业单位","林约","13962480478","865173599@qq.com","是","是","公立"
"7e2223b6-382d-47fb-bd1e-3279bb1b35d8000","西安市第四医院","三级甲等","无","解放路21号","社会医院","陈君","13972036139","国家事业单位","杨国明","13607580843","576091310@qq.com","是","是","公立"
"8146f1c6-44eb-4605-9c15-3587f6f31ffe000","黑龙江省口腔病防治院","三级甲等","无","哈尔滨南岗区一曼街121号","社会医院","李松泰","13269798267","国家事业单位","陈秋琴","13917537447","241943250@qq.com","是","是","公立"
"85b4b0f3-f972-462d-94d1-5e2aa8ff564b000","广西医科大学第二附属医院","三级甲等","无","大学东路166号","社会医院","杨志杰","13872979485","国家事业单位","徐金明","13566133156","335219822@qq.com","是","是","公立"
"896efdff-b4a6-4deb-824d-7e047fe71010000","皖南医学院弋矶山医院","三级甲等","无","安徽省芜湖市赭山西路2号","社会医院","袁玉荣","13579252658","国家事业单位","杨中良","13791628364","450712824@qq.com","是","是","公立"
"8a12f216-75e4-44a9-835d-39d801a49582000","西安医学院第一附属医院","三级甲等","无","西安市沣镐西路48号","社会医院","娄颖","13678310469","国家事业单位","陈端雷","13677584960","373731573@qq.com","是","是","公立"
"8a30b141-ff83-4ec2-ad79-5005ee3964b7000","陕西省人民医院","三级甲等","无","陕西省西安市友谊西路256号","社会医院","郭海群","13891064968","国家事业单位","刘莲","13926725358","391814174@qq.com","是","是","公立"
"8db18b07-5a05-4b8b-9183-30622b8e9da3000","上海交通大学附属胸科医院","三级甲等","无","上海市徐汇区淮海西路241号","社会医院","王国平","13663426848","国家事业单位","钟建英","13618941929","126317711@qq.com","是","是","公立"
"8e48f4bf-bc26-40bb-a7c2-e7e566a48233000","西安医学院第二附属医院","三级甲等","无","西安市东郊纺织城纺东街167号","社会医院","江静娜","13742198550","国家事业单位","陈艳","13207547958","395562545@qq.com","是","是","公立"
"8f113a19-eee7-47b8-9517-2ad069a2f57a000","上海长海医院","三级甲等","无","上海市杨浦区长海路168号","社会医院","潘坤杰","13637677813","国家事业单位","陈铁石","13498164990","806740186@qq.com","是","是","公立"
"908c2c6f-41b7-477b-b7a4-3c100189b5ce000","黑龙江省医院香坊院区","三级甲等","无","黑龙江哈尔滨市香坊区中山路82号","社会医院","王国平","13327667125","国家事业单位","丁士杰","13790614671","743397872@qq.com","是","是","公立"
"90cce8d6-6241-4da4-920f-0ca10e4e0137000","哈尔滨医科大学附属第四医院","三级甲等","无","黑龙江省哈尔滨南岗区颐园街37号（哈尔滨火车站...","社会医院","冯佳丽","13662127922","国家事业单位","吴杭佳","13572138443","461184828@qq.com","是","是","公立"
"96b816cf-4303-4124-b6dc-56b2f17d36dd000","宁夏自治区人民医院（急救中心）","三级甲等","无","解放西街429号","社会医院","杨海英","13999527073","国家事业单位","陈玮","13391166271","293700269@qq.com","是","是","公立"
"97b79f8e-28c1-4603-9f57-b141f8a2657b000","山西省肿瘤医院","三级甲等","无","太原市杏花岭区职工新村3号","社会医院","魏燕春","13446893884","国家事业单位","丁琳璐","13504997212","230065386@qq.com","是","是","公立"
"9866d8ad-c720-11e1-913c-5cf9dd2e7135000","吉林大学中日联谊医院","三级甲等","无","吉林省长春市仙台大街126号","社会医院","金简梅","13380796323","国家事业单位","赵刚","13289090203","819855960@qq.com","是","是","公立"
"9867117a-c720-11e1-913c-5cf9dd2e7135000","安徽省儿童医院","三级甲等","无","安徽省合肥市望江东路39号","社会医院","黎广益","13222813202","国家事业单位","徐从雨","13927844710","454192469@qq.com","是","是","公立"
"98675fc9-c720-11e1-913c-5cf9dd2e7135000","昆明市儿童医院","三级甲等","无","昆明市书林街28号","社会医院","王君阳","13966371808","国家事业单位","姜鹏超","13251757533","414991666@qq.com","是","是","公立"
"98676c05-c720-11e1-913c-5cf9dd2e7135000","昆明市中医院","三级甲等","无","云南省昆明市东风东路27号","社会医院","舒想","13813207752","国家事业单位","吴小雨","13899514189","853769566@qq.com","是","是","公立"
"98676d81-c720-11e1-913c-5cf9dd2e7135000","昆明市妇幼保健院","三级甲等","无","云南省昆明市华山西路口5号","社会医院","韩彬嫣","13419901229","国家事业单位","颜管根","13183132201","331726292@qq.com","是","是","公立"
"98677ed3-c720-11e1-913c-5cf9dd2e7135000","江西省妇幼保健院","三级甲等","无","江西省南昌市八一大道318号","社会医院","詹应锋","13689786109","国家事业单位","祝宇翀","13212749779","602317667@qq.com","是","是","公立"
"986788a1-c720-11e1-913c-5cf9dd2e7135000","江西省皮肤病专科医院","三级甲等","无","江西省南昌市迎宾大道310号","社会医院","许小惠","13715872096","国家事业单位","潘小雪","13785472969","358424129@qq.com","是","是","公立"
"98678fa7-c720-11e1-913c-5cf9dd2e7135000","解放军联勤保障部队920医院","三级甲等","无","云南省昆明市大观路212号","社会医院","胡锦文","13621990299","国家事业单位","石琦峰","13163615602","774944474@qq.com","是","是","公立"
"9867be14-c720-11e1-913c-5cf9dd2e7135000","新疆肿瘤医院","三级甲等","无","新疆维吾尔自治区乌鲁木齐市北京南路30号","社会医院","于斌","13745519205","国家事业单位","郑飞","13547600337","209935957@qq.com","是","是","公立"
"98680e16-c720-11e1-913c-5cf9dd2e7135000","昆明市第一人民医院","三级甲等","无","云南省昆明市青年路504号","社会医院","柳迪静","13606694447","国家事业单位","徐永堂","13399883969","277309063@qq.com","是","是","公立"
"98680ea7-c720-11e1-913c-5cf9dd2e7135000","宁夏医科大学总医院","三级甲等","无","宁厦银川市兴庆区胜利南街804号","社会医院","黄华康","13951227719","国家事业单位","王梅玲","13732382730","405479720@qq.com","是","是","公立"
"98682fc9-c720-11e1-913c-5cf9dd2e7135000","长春中医药大学附属医院","三级甲等","无","吉林省长春市朝阳区工农大路1478号","社会医院","孙建云","13672246739","国家事业单位","黄中秋","13283877045","466315897@qq.com","是","是","公立"
"98683220-c720-11e1-913c-5cf9dd2e7135000","吉林省中医药科学院第一临床医院","三级甲等","无","吉林省长春市朝阳区工农大路1745号","社会医院","杨瑞超","13709670081","国家事业单位","陈建伟","13377558707","999344054@qq.com","是","是","公立"
"98683488-c720-11e1-913c-5cf9dd2e7135000","吉林省肝胆医院","三级甲等","无","长春市景阳大路2218号","社会医院","彭炳英","13186870726","国家事业单位","叶旭昆","13260161797","131084654@qq.com","是","是","公立"
"98685b5e-c720-11e1-913c-5cf9dd2e7135000","内蒙古医科大学附属医院","三级甲等","无","内蒙古呼和浩特市回民区通道北街1号","社会医院","王凯","13813078294","国家事业单位","谢玉宇","13894055848","285362801@qq.com","是","是","公立"
"9868a81c-c720-11e1-913c-5cf9dd2e7135000","海口市中医医院","三级甲等","无","海南省海口市金盘路45号","社会医院","步梦佳","13184626236","国家事业单位","黄燕","13150759439","841599554@qq.com","是","是","公立"
"9868a92e-c720-11e1-913c-5cf9dd2e7135000","海南医学院第二附属医院","三级甲等","无","海口市白水塘路48号","社会医院","谢凌云","13446691395","国家事业单位","李士舟","13473082281","745323093@qq.com","是","是","公立"
"9868ad17-c720-11e1-913c-5cf9dd2e7135000","哈尔滨市第二医院","三级甲等","无","卫星路38号","社会医院","刘慧霞","13562046171","国家事业单位","陈林","13174981961","596059037@qq.com","是","是","公立"
"9868b57e-c720-11e1-913c-5cf9dd2e7135000","海南省中医院","三级甲等","无","海南省海口市和平北路47号","社会医院","金吕昌","13232528710","国家事业单位","郑孝君","13530977484","701908563@qq.com","是","是","公立"
"9868b760-c720-11e1-913c-5cf9dd2e7135000","海南医学院第一附属医院","三级甲等","无","海南省海口市新华区龙华路31号","社会医院","郭臻盈","13573503019","国家事业单位","史剑雄","13690881505","313931566@qq.com","是","是","公立"
"9868c594-c720-11e1-913c-5cf9dd2e7135000","新疆自治区中医院","三级甲等","无","新疆乌鲁木齐市黄河路116号","社会医院","陈瑛","13937787262","国家事业单位","董利宁","13775949936","669338985@qq.com","是","是","公立"
"9868c72e-c720-11e1-913c-5cf9dd2e7135000","四川省第四人民医院","三级甲等","无","成都市城守东大街57号","社会医院","高振华","13372479686","国家事业单位","黄旭讯","13258258740","619894061@qq.com","是","是","公立"
"9868cc2f-c720-11e1-913c-5cf9dd2e7135000","云南省中医医院","三级甲等","无","云南省昆明市光华街120号","社会医院","施晓春","13290794977","国家事业单位","陈文亮","13510761211","691070470@qq.com","是","是","公立"
"9868e501-c720-11e1-913c-5cf9dd2e7135000","云南省第二人民医院","三级甲等","无","云南省昆明市五华区青年路176号","社会医院","林国赢","13449235659","国家事业单位","朱旖旎","13920586001","732672557@qq.com","是","是","公立"
"9868e8b7-c720-11e1-913c-5cf9dd2e7135000","内蒙古自治区肿瘤医院","三级甲等","无","内蒙古呼和浩特市赛罕区昭乌达路42号","社会医院","马云女","13913332107","国家事业单位","张江帆","13358593484","428990398@qq.com","是","是","公立"
"9869d542-c720-11e1-913c-5cf9dd2e7135000","西安市中心医院","三级甲等","无","陕西省西安市西五路161号","社会医院","章央娜","13789950633","国家事业单位","林允鹏","13194731469","407329282@qq.com","是","是","公立"
"9869dfc9-c720-11e1-913c-5cf9dd2e7135000","包头医学院第二附属医院","三级医院","无","包头市青山区呼得木林大街30号","社会医院","徐斌杰","13731859911","国家事业单位","颜飞","13469876341","538984015@qq.com","是","是","公立"
"9869f9d3-c720-11e1-913c-5cf9dd2e7135000","昆明医科大学第二附属医院","三级甲等","无","云南省昆明市西山区麻园1号","社会医院","高利何","13444136405","国家事业单位","张定锐","13503618713","260065118@qq.com","是","是","公立"
"986a74e8-c720-11e1-913c-5cf9dd2e7135000","新疆医科大学第五附属医院","三级甲等","无","新疆乌鲁木齐市新市区河南路118号","社会医院","陆伟","13760836124","国家事业单位","陈忠杰","13654566267","838649011@qq.com","是","是","公立"
"986a7b9c-c720-11e1-913c-5cf9dd2e7135000","昆明市延安医院","三级甲等","无","云南省昆明市人民东路245号","社会医院","周徐豪","13689377908","国家事业单位","陈文亮","13755785786","197929234@qq.com","是","是","公立"
"986ab26a-c720-11e1-913c-5cf9dd2e7135000","新疆维吾尔自治区胸科医院","三级医院","无","乌鲁木齐市延安路106号","社会医院","蔡正束","13781606803","国家事业单位","曾志","13642837567","769460779@qq.com","是","是","公立"
"986abf11-c720-11e1-913c-5cf9dd2e7135000","新疆生产建设兵团医院","三级甲等","无","新疆乌鲁木齐市青年路232号","社会医院","杨立萍","13856314928","国家事业单位","李凤娟","13921296977","492704785@qq.com","是","是","公立"
"986afce2-c720-11e1-913c-5cf9dd2e7135000","石嘴山市第二人民医院","三级乙等","无","石嘴山市大武口区游艺西街282号","社会医院","杨晗","13227310056","国家事业单位","段海华","13771901152","777141096@qq.com","是","是","公立"
"986b0e4c-c720-11e1-913c-5cf9dd2e7135000","海南省妇幼保健院","三级甲等","无","海南省海口市龙华区龙昆南路15号","社会医院","钟科","13911346652","国家事业单位","沈娟","13542543839","395850789@qq.com","是","是","公立"
"986b503d-c720-11e1-913c-5cf9dd2e7135000","卢龙县医院","二级甲等","无","河北省卢龙县西大街26号","社会医院","王甫强","13139389432","国家事业单位","徐培莉","13444465705","118364301@qq.com","是","是","公立"
"986b719e-c720-11e1-913c-5cf9dd2e7135000","内蒙古自治区妇幼保健院","三级甲等","无","内蒙古呼和浩特市公园东路6号","社会医院","尤林琪","13123988727","国家事业单位","陈红萍","13688833142","769830973@qq.com","是","是","公立"
"986bd861-c720-11e1-913c-5cf9dd2e7135000","广州医科大学附属口腔医院","三级甲等","无","广州市荔湾区黄沙大道39号","社会医院","周见琼","13291997567","国家事业单位","高飒飒","13832096634","962542645@qq.com","是","是","公立"
"986c3a74-c720-11e1-913c-5cf9dd2e7135000","长春市中心医院","三级甲等","无","吉林省长春市人民大街1810","社会医院","黄节玺","13952288119","国家事业单位","金丽华","13269745541","992783070@qq.com","是","是","公立"
"986c4b70-c720-11e1-913c-5cf9dd2e7135000","广西中医药大学第一附属医院","三级甲等","无","南宁市东葛路89-9号","社会医院","王永辉","13540453296","国家事业单位","蒋莉莉","13901386722","211557258@qq.com","是","是","公立"
"986c5648-c720-11e1-913c-5cf9dd2e7135000","合肥市第一人民医院","三级甲等","无","安徽省合肥市淮河路390号","社会医院","吴丽丽","13820085862","国家事业单位","甄永学","13308648568","146537356@qq.com","是","是","公立"
"986c58da-c720-11e1-913c-5cf9dd2e7135000","广西中医药大学附属瑞康医院","三级甲等","无","广西南宁市华东路10号","社会医院","徐瑞祥","13974928031","国家事业单位","王海静","13656065429","845567272@qq.com","是","是","公立"
"986c5a27-c720-11e1-913c-5cf9dd2e7135000","南宁市第一人民医院","三级甲等","无","广西壮族自治区南宁市七星路89号","社会医院","葛真","13484876729","国家事业单位","陈雅婷","13859634553","901752130@qq.com","是","是","公立"
"986c737a-c720-11e1-913c-5cf9dd2e7135000","河北医科大学第三医院","三级甲等","无","河北省石家庄市自强路139号","社会医院","陈韬","13690899101","国家事业单位","刁鹤云","13447766187","607455605@qq.com","是","是","公立"
"986c7413-c720-11e1-913c-5cf9dd2e7135000","河北医科大学第一医院","三级甲等","无","河北省石家庄市东岗路89号","社会医院","叶树华","13308159375","国家事业单位","黄露芹","13282603700","286115231@qq.com","是","是","公立"
"986c9a70-c720-11e1-913c-5cf9dd2e7135000","四川大学华西医院","三级甲等","无","四川省成都市武侯区国学巷37号","社会医院","林雪姣","13612476735","国家事业单位","姚小艳","13668899720","468833248@qq.com","是","是","公立"
"986cca53-c720-11e1-913c-5cf9dd2e7135000","南昌大学第二附属医院","三级甲等","无","江西省南昌市民德路1号","社会医院","谢乐飞","13826695807","国家事业单位","裘鹏辉","13602391816","932543114@qq.com","是","是","公立"
"986d00e6-c720-11e1-913c-5cf9dd2e7135000","空军军医大学口腔医院","三级甲等","无","陕西省西安市长乐西路145号","社会医院","周尧","13174316221","国家事业单位","吴天明","13864564073","605466336@qq.com","是","是","公立"
