"49","马勇","女","350606197501032350","1975-01-03","本科","司法辅警","宁波市光大法律服务所","18184739715"
"50","董玉","男","230226199012132243","1990-12-13","本科","专职人民调解员","诸暨市店口法律服务所","14504443463"
"51","陈莉","男","640203199301101359","1993-01-10","专科","司法助理员","长兴县金源法律服务所","13103630625"
"52","赵建国","女","500606197312144399","1973-12-14","硕士研究生","司法辅警","海盐县武原法律服务所","13920950271"
"53","谢浩","女","231828199002124468","1990-02-12","专科","司法助理员","湖州市浔区法律服务所","14533717783"
"54","丁健","男","350306197311281183","1973-11-28","专科","司法助理员","苍南县公信法律服务所","15557095062"
"55","孟利","男","341607199304068289","1993-04-06","专科","司法辅警","桐庐县春江法律服务所","14763409169"
"56","庄婷","男","450404199109208316","1991-09-20","专科","所长","温岭市大溪法律服务所","18824829260"
"57","王海燕","女","211804198806091472","1988-06-09","专科","副所长","仙居县城南法律服务所","13708724099"
"58","夏丽华","男","341628197608019723","1976-08-01","博士研究生","所长","兰溪市联翔法律服务所","18717454788"
"59","刘刚","男","631507197511281950","1975-11-28","本科","专职人民调解员","宁波市惠政法律服务所","13662477624"
"60","乔燕","女","150817197411176383","1974-11-17","硕士研究生","所长","苍南县公信法律服务所","14737631264"
"61","梁东","男","350514197311046576","1973-11-04","博士研究生","司法助理员","绍兴市南方法律服务所","13894980659"
"62","聂坤","女","530902199608281499","1996-08-28","博士研究生","司法辅警","宁波市四明法律服务所","18259386211"
"63","史倩","女","710423199202131095","1992-02-13","本科","司法助理员","绍兴市新世纪法律服务所","15372045242"
"64","刘丽华","女","341613199311156869","1993-11-15","博士研究生","副所长","绍兴市丰惠法律服务所","13329280662"
"65","黄成","女","430103199604017267","1996-04-01","本科","专职人民调解员","建德市求是法律服务所","13866425654"
"66","陈兰英","女","651828198412084710","1984-12-08","博士研究生","司法助理员","杭州市浦沿法律服务所","15974199239"
"67","柯丽华","女","451012198209227926","1982-09-22","硕士研究生","副所长","三门县健跳法律服务所","13638805116"
"68","刘丽","女","230101199311268304","1993-11-26","专科","副所长","永康市四方法律服务所","18646957771"
"69","白建华","男","210726198908302013","1989-08-30","专科","司法助理员","武义县武川法律服务所","13359768470"
"70","刘勇","女","371519199502136373","1995-02-13","博士研究生","司法助理员","宁波市经纬法律服务所","13987491314"
"71","李帅","男","520412197107141657","1971-07-14","本科","所长","龙游县曙光法律服务所","13423543243"
"72","敬春梅","女","221402199210241210","1992-10-24","博士研究生","司法辅警","绍兴市福全法律服务所","18838261909"
"73","王桂兰","男","610719196910037814","1969-10-03","博士研究生","司法辅警","台州市蓬街法律服务所","15240556904"
"74","李浩","女","330128198801068868","1988-01-06","硕士研究生","副所长","台州市万向法律服务所","14564325312"
"75","王成","女","430515199405093498","1994-05-09","专科","专职人民调解员","东阳市江中法律服务所","13159814857"
"76","洪丽","男","650511198008126582","1980-08-12","专科","司法辅警","嵊州市方圆法律服务所","13125454944"
"77","庄欢","男","630125198202096512","1982-02-09","专科","副所长","临海市申正法律服务所","18522449739"
"78","方玉","女","421314198607054256","1986-07-05","博士研究生","所长","义乌市义商法律服务所","15858819461"
"79","李伟","女","510201198802047003","1988-02-04","本科","所长","磐安县正平法律服务所","14540121590"
"80","丰秀兰","男","531502198512303503","1985-12-30","专科","所长","青田县侨乡法律服务所","13324660682"
"81","张丹丹","女","631814198206213371","1982-06-21","硕士研究生","所长","开化县金溪法律服务所","13411316174"
"82","张莹","男","330610199603089771","1996-03-08","硕士研究生","副所长","开化县钱江源法律服务所","13913324744"
"83","罗岩","女","370327198902039948","1989-02-03","博士研究生","司法辅警","德清县永安法律服务所","18580144766"
"84","卢荣","女","131115197407061531","1974-07-06","专科","副所长","杭州市天平法律服务所","18289231574"
"85","郭莉","男","411018198205149306","1982-05-14","博士研究生","司法助理员","杭州市灵峰法律服务所","14550275431"
"86","王秀兰","男","541307198702172684","1987-02-17","专科","专职人民调解员","杭州市昌前法律服务所","15357968798"
"87","周涛","女","631801197712141278","1977-12-14","本科","司法助理员","宁波市和济兴达法律服务所","13553791823"
"88","周桂英","女","120104197207148190","1972-07-14","博士研究生","所长","宁波市求是法律服务所","18842169289"
"89","梁华","女","520719198608027149","1986-08-02","专科","司法辅警","义乌市天地法律服务所","15864148426"
"90","黄莹","女","361321197012145610","1970-12-14","博士研究生","司法辅警","宁波市金鑫法律服务所","14564499532"
"91","鞠军","男","111524199102145793","1991-02-14","专科","司法辅警","平阳县公平法律服务所","18848605622"
"92","麻坤","男","121607198101304655","1981-01-30","本科","副所长","安吉县良朋法律服务所","13060075020"
"93","王阳","女","331614199504085527","1995-04-08","专科","副所长","宁波市芦江法律服务所","15664736642"
"94","庞杨","女","130826198305094113","1983-05-09","硕士研究生","副所长","宁波市人和法律服务所","18639298854"
"95","成勇","男","441811199112293280","1991-12-29","博士研究生","副所长","义乌市权正法律服务所","13729591104"
"96","董艳","女","510504198809231882","1988-09-23","专科","副所长","台州市海门法律服务所","18082065565"
"97","瞿勇","男","331701198606173275","1986-06-17","硕士研究生","副所长","武义县武川法律服务所","18098115847"
"98","萧峰","女","421619199008188784","1990-08-18","本科","司法辅警","绍兴市震元法律服务所","15551735549"
"99","丁龙","男","650120199511165180","1995-11-16","本科","司法辅警","宁波市东方法律服务所","15388634423"
"100","冯芳","女","360204197201302815","1972-01-30","专科","专职人民调解员","杭州市立山法律服务所","18272466180"
"101","卢凤兰","女","620528198404309813","1984-04-30","本科","副所长","宁波市新马法律服务所","15048753381"
"102","王桂英","男","540206197204158575","1972-04-15","专科","所长","永康市公信法律服务所","13911279636"
"103","刘东","女","360501197304128301","1973-04-12","硕士研究生","司法辅警","宁波市兴港法律服务所","18038222371"
"104","李丽娟","男","341412199108157979","1991-08-15","专科","专职人民调解员","温岭市泽国法律服务所","13139616055"
"105","鞠丽娟","女","640722198008292563","1980-08-29","本科","司法助理员","宁波市天诚法律服务所","18899583640"
"106","魏玉","男","630420198407192477","1984-07-19","博士研究生","司法助理员","舟山市星光法律服务所","18811996506"
"107","梁桂兰","男","230920197104036730","1971-04-03","博士研究生","所长","杭州市大民法律服务所","18778011048"
"108","王志强","女","711501197907304363","1979-07-30","硕士研究生","所长","三门县城关法律服务所","15214172808"
"109","韦玉梅","女","370404197406218627","1974-06-21","博士研究生","所长","衢州市勇猛法律服务所","13059072932"
"110","吴彬","女","450524198112081326","1981-12-08","博士研究生","司法辅警","临海市申正法律服务所","15600535443"
"111","陈婷婷","男","120312197708271821","1977-08-27","专科","所长","丽水市处州法律服务所","15554612071"
"112","靳刚","男","411428199311205548","1993-11-20","本科","司法辅警","德清县永安法律服务所","13109485074"
"113","裴博","女","541615198208181401","1982-08-18","硕士研究生","司法辅警","东阳市申义法律服务所","18915308193"
"114","陈丽丽","男","350826197007271202","1970-07-27","博士研究生","副所长","杭州市明珠法律服务所","13832449187"
"115","余雪梅","男","221515197806152957","1978-06-15","本科","专职人民调解员","温州市经纬法律服务所","15660196729"
"116","关刚","女","310211197907135557","1979-07-13","专科","司法助理员","岱山县蓬莱法律服务所","13870285258"
"117","谭涛","男","310207197206247592","1972-06-24","博士研究生","专职人民调解员","宁波市天诚法律服务所","18620804747"
"118","黄莉","女","120402198905115013","1989-05-11","硕士研究生","副所长","龙游县曙光法律服务所","18261056516"
"119","叶玉","女","340108197407031305","1974-07-03","博士研究生","司法助理员","永康市东方法律服务所","13963686567"
"120","郭金凤","男","341322197005031892","1970-05-03","硕士研究生","所长","瑞安市中天法律服务所","15765212328"
"121","唐丽娟","女","231309199609179578","1996-09-17","博士研究生","副所长","义乌市天地法律服务所","15652473732"
"122","李利","男","450814199510315306","1995-10-31","本科","所长","台州市高远法律服务所","13363942516"
"123","李坤","男","620801198702263024","1987-02-26","硕士研究生","副所长","绍兴市章镇法律服务所","15684178483"
"124","马俊","男","611227198408112918","1984-08-11","硕士研究生","所长","义乌市大正法律服务所","15684949832"
"125","董斌","男","120526197802118184","1978-02-11","专科","司法助理员","新昌县澄潭法律服务所","13294187408"
"126","戈玉英","女","321101197406226628","1974-06-22","专科","专职人民调解员","宁波市诚尽法律服务所","13531324827"
"127","谭玉兰","男","131704197204295154","1972-04-29","硕士研究生","副所长","开化县华埠法律服务所","18806985003"
"128","郭秀兰","男","441008197604113526","1976-04-11","硕士研究生","所长","杭州市天鸿法律服务所","15096874759"
"129","崔雪梅","男","361101197106125192","1971-06-12","博士研究生","副所长","义乌市商城法律服务所","13553482579"
"130","赵波","女","410715198902279030","1989-02-27","博士研究生","所长","杭州市律正法律服务所","15922131706"
"131","张燕","男","650914199707156743","1997-07-15","本科","副所长","新昌县儒岙法律服务所","15375320061"
"132","陈萍","女","500707197703176119","1977-03-17","本科","副所长","嵊州市大众法律服务所","15861138818"
"133","陈军","女","450402197609056497","1976-09-05","硕士研究生","专职人民调解员","诸暨市城关法律服务所","13050063672"
"134","赵岩","女","340428197112298250","1971-12-29","本科","副所长","绍兴市崧厦法律服务所","15368216267"
"135","杨想","女","340328199612228453","1996-12-22","本科","所长","宁波市正大法律服务所","13207117733"
"136","夏宁","女","611813197003096196","1970-03-09","硕士研究生","副所长","杭州市四海法律服务所","13523515502"
"137","马林","男","640821197905168566","1979-05-16","博士研究生","所长","温州市经济法律服务所","13113385240"
"138","曾刚","男","610116198602084108","1986-02-08","专科","司法辅警","宁波市蛟川法律服务所","18610877949"
"139","李建军","男","611626197009309541","1970-09-30","本科","司法辅警","瑞安市众诚法律服务所","15335462889"
"140","刘海燕","女","130711197703056081","1977-03-05","博士研究生","所长","三门县小雄法律服务所","15716729099"
"141","邵玉","女","220922196910146374","1969-10-14","硕士研究生","司法助理员","乐清市锋华法律服务所","18067265903"
"142","赖彬","女","331028199707124769","1997-07-12","硕士研究生","司法助理员","诸暨市应店街法律服务所","15800963981"
"143","田玉华","女","221121199104203336","1991-04-20","硕士研究生","司法辅警","宁波市灵峰法律服务所","13390566124"
"144","董秀芳","男","500906198607129551","1986-07-12","硕士研究生","副所长","杭州市金剑法律服务所","15613950032"
"145","卢利","女","531801198502066464","1985-02-06","硕士研究生","所长","宁波市恒欣法律服务所","18788549432"
"146","陈红","男","221810198407111663","1984-07-11","本科","所长","台州市为民法律服务所","14503565024"
"147","张桂珍","女","350310198512225061","1985-12-22","本科","司法助理员","苍南县国泰法律服务所","18740272255"
"148","计桂芝","男","210122198305253686","1983-05-25","博士研究生","司法助理员","东阳市玉屏法律服务所","18235887881"
"149","陈志强","女","420411198111074808","1981-11-07","本科","所长","温州市东城法律服务所","18784684331"
"150","沈桂芝","男","371112199307025381","1993-07-02","专科","副所长","杭州市闻堰法律服务所","13726871097"
"151","赵慧","女","631426199001242112","1990-01-24","博士研究生","专职人民调解员","温州市经纬法律服务所","13403423973"
"152","刘健","女","360518197505022155","1975-05-02","专科","司法辅警","瑞安市天平法律服务所","15823021943"
"153","莫梅","男","460723198003262602","1980-03-26","博士研究生","所长","诸暨市城区法律服务所","18257959998"
"154","刘秀兰","女","140704198108068935","1981-08-06","专科","专职人民调解员","温州市中南法律服务所","18258231290"
"155","姜利","女","150116197405011104","1974-05-01","博士研究生","专职人民调解员","新昌县石城法律服务所","15907284930"
"156","王军","男","541715198610221810","1986-10-22","本科","专职人民调解员","宁波市东港法律服务所","15315765250"
"157","萧涛","女","520603197709128817","1977-09-12","硕士研究生","司法助理员","永康市天平法律服务所","15383634409"
"158","吴亮","男","510520197105118456","1971-05-11","硕士研究生","专职人民调解员","三门县城关法律服务所","13809549061"
"159","曹桂花","男","221523198507188664","1985-07-18","专科","司法助理员","德清县禹越法律服务所","13496598568"
"160","张波","女","130427198712177824","1987-12-17","硕士研究生","司法辅警","绍兴市章镇法律服务所","18281860133"
"161","李超","男","320719199003242436","1990-03-24","博士研究生","副所长","绍兴市崧厦法律服务所","15066399923"
"162","郭秀芳","女","640424197012206621","1970-12-20","专科","司法助理员","仙居县国浩法律服务所","13187011372"
"163","李荣","男","620723199701099331","1997-01-09","专科","所长","兰溪市长安法律服务所","15159485380"
"164","唐兰英","男","341204199310042832","1993-10-04","本科","副所长","平阳县公平法律服务所","15155580848"
"165","韩桂兰","女","621506199307264358","1993-07-26","专科","司法助理员","湖州市菱湖法律服务所","18784463038"
"166","陈杰","女","631323197802136127","1978-02-13","专科","专职人民调解员","常山县文峰法律服务所","13807496685"
"167","李丽娟","男","361002198701239242","1987-01-23","硕士研究生","司法辅警","宁波市四明法律服务所","13535988633"
"168","叶林","男","641712197110064261","1971-10-06","本科","副所长","宁波市江厦法律服务所","18284101344"
"169","田玉","男","411027198201307372","1982-01-30","本科","司法辅警","慈溪市林城法律服务所","15515036821"
"170","阮辉","男","331608199405238846","1994-05-23","本科","所长","宁波市承信法律服务所","13274161747"
"171","莫春梅","女","500426196908258471","1969-08-25","博士研究生","所长","宁波市天河法律服务所","18046867611"
"172","李丽娟","女","501614197607238927","1976-07-23","博士研究生","司法助理员","舟山市星光法律服务所","15667484187"
"173","杨云","女","640704199407071715","1994-07-07","硕士研究生","专职人民调解员","杭州市云峰法律服务所","13615643808"
"174","黄飞","女","531411198103046043","1981-03-04","本科","专职人民调解员","兰溪市联翔法律服务所","15006729713"
"175","陈超","女","451810199008049566","1990-08-04","博士研究生","所长","龙游县曙光法律服务所","13456297572"
"176","唐飞","男","650717197505245476","1975-05-24","硕士研究生","司法助理员","宁波市四明法律服务所","18892437175"
"177","吴凯","女","111225198407135197","1984-07-13","博士研究生","司法辅警","杭州市九堡法律服务所","13613649402"
"178","赵慧","男","461602199110315091","1991-10-31","博士研究生","专职人民调解员","杭州市天平法律服务所","18674250142"
"179","刘秀英","男","810702198009043910","1980-09-04","本科","副所长","临海市古城法律服务所","15315969205"
"180","刘军","女","541101197609079804","1976-09-07","硕士研究生","所长","杭州市萧然法律服务所","13136838642"
"181","唐梅","女","621617198909166831","1989-09-16","硕士研究生","所长","金华市曙光法律服务所","13867106574"
"182","景慧","男","811715199012069622","1990-12-06","硕士研究生","专职人民调解员","文成县鹤城法律服务所","13679826887"
"183","李丽丽","男","341702198705255990","1987-05-25","专科","司法助理员","瑞安市陶山法律服务所","13254661004"
"184","曹俊","男","621423197707305966","1977-07-30","专科","司法助理员","衢州市航埠法律服务所","18071645900"
"185","韩成","男","230125198209046887","1982-09-04","本科","司法助理员","景宁县新泰法律服务所","13293854498"
"186","李柳","男","530108197603048959","1976-03-04","硕士研究生","所长","舟山市恒平法律服务所","13938272417"
"187","王帆","女","451508197902052975","1979-02-05","本科","副所长","温州市联合法律服务所","15367366921"
"188","张丹","男","361415198811275520","1988-11-27","硕士研究生","副所长","兰溪市通律法律服务所","13073073746"
"189","李金凤","女","231027198407268113","1984-07-26","专科","副所长","温岭市箬横法律服务所","14741376087"
"190","李红梅","女","640606197609178536","1976-09-17","硕士研究生","专职人民调解员","杭州市立山法律服务所","18003205326"
"191","赖建","女","360116199603106837","1996-03-10","专科","专职人民调解员","温州市经济法律服务所","13572446314"
"192","朱淑华","男","330517197001063552","1970-01-06","专科","司法助理员","德清县永安法律服务所","13349791837"
"193","林梅","男","610622198007106783","1980-07-10","硕士研究生","所长","湖州市苕溪法律服务所","14529938095"
"194","蔡玉珍","女","610914197210218290","1972-10-21","本科","司法助理员","杭州市都市法律服务所","13011261955"
"195","张淑珍","女","511614197409155643","1974-09-15","本科","专职人民调解员","宁波市导源法律服务所","14507764081"
"196","邢彬","女","431818199106077901","1991-06-07","硕士研究生","司法助理员","温州市诚信法律服务所","13298861995"
"197","王伟","女","221608199611194936","1996-11-19","博士研究生","司法辅警","武义县武中法律服务所","18779869860"
"198","张楠","女","230316199112266048","1991-12-26","博士研究生","司法辅警","温岭市商汇法律服务所","15918987041"
"199","张红霞","女","150318198204304690","1982-04-30","专科","副所长","龙游县小南海法律服务所","13029124867"
"200","郑莹","女","230411197307254229","1973-07-25","硕士研究生","所长","宁波市江南法律服务所","18791098792"
