"37","230801197105091190","时娜拉","1971/5/9","男","汉族","黑龙江省佳木斯市市辖区","民旺北胡同民旺园","硕士","13521984242","河北石家庄市","河北石家庄市灵寿县北洼乡
","危险品驾驶员","危险品驾驶员资格证","492582762","2021/4/26","赵会妙","15282500787","上海金陵股份有限公司"
"38","430219198701217900","杨长梦","1987/1/21","女","回族","湖南省株洲市天元区","东北旺苗圃厂部一区平房23号","初中","18522968054","天津天津市","天津天津市宁河县潘庄农场
","危险品押运员","危险品押运员资格证","250314012","2021/5/1","岑证玩","13776719986","西安航空动力股份有限公司"
"39","350113198306023265","毕秋亡","1983/6/2","女","汉族","福建省福州市晋安区","文慧园西路内100米","小学","15750512148","河北石家庄市","河北石家庄市正定县南楼乡
","危险品押运员","危险品押运员资格证","480266134","2022/11/27","伏洗每","17169921607","中科软科技股份有限公司"
"40","810224198810142372","祝吉卖","1988/10/14","男","汉族","新疆维吾尔族自治区石河子市","亦庄荣昌东街地铁站旁","初中","18840946217","天津天津市","天津天津市东丽区金桥街道
","危险品押运员","危险品押运员资格证","336981224","2020/8/23","朱靠趣","18619909384","天津中环半导体股份有限公司"
"41","630403198907202891","姚无健","1989/7/20","男","壮族","青海省西宁市大通回族土族自治县","七星东街七星园11号","初中","13049045397","天津天津市","天津天津市河西区友谊路街道
","危险品押运员","危险品押运员资格证","139953798","2020/6/15","费商春","18249421263","海南海峡航运股份有限公司"
"42","621615199609131709","鲁双套","1996/9/13","女","汉族","甘肃省天水市张家川回族自治县","河荫中路3号","高中","13541462530","北京北京市","北京北京市通州区漷县镇
","危险品驾驶员","危险品驾驶员资格证","858559209","2021/7/22","余况边","18591609421","海南康芝药业股份有限公司"
"43","621405198610114603","陈梦假","1986/10/11","女","汉族","甘肃省天水市张家川回族自治县","昌崔路北邵洼地铁","硕士","18453740907","河北石家庄市","河北石家庄市深泽县赵八镇
","危险品驾驶员","危险品驾驶员资格证","628153226","2022/2/11","汤黑食","14569391572","丽珠医药集团股份有限公司"
"44","131720197802118939","米盛","1978/2/11","男","汉族","河北省衡水市深州市","立汤路186号龙德广场5层","小学","17794180621","河北石家庄市","河北石家庄市井陉县北正乡
","危险品押运员","危险品押运员资格证","322530000","2022/6/20","鲍花熟","13567874484","北京东方雨虹防水技术股份有限公司"
"45","710501197803289207","郝处","1978/3/28","女","汉族","新疆维吾尔族自治区石河子市","立汤路与立军路交汇处西南角","初中","15563833137","天津天津市","天津天津市东丽区服务滨海新区建设管理委员会
","危险品押运员","危险品押运员资格证","568688697","2021/4/18","孙亡众","18317701397","马鞍山钢铁股份有限公司"
"46","610215198302278460","殷记","1983/2/27","女","汉族","陕西省铜川市郊区","广安门外车站西街一号院底商","初中","18381473141","北京北京市","北京北京市昌平区城南街道
","危险品押运员","危险品押运员资格证","343772069","2021/3/10","倪雨出","13327902338","浙江大东南包装股份有限公司"
"47","210509198505278904","谢跳案","1985/5/27","女","汉族","辽宁省本溪市南芬区","东直门内大街10号楼-3号","初中","14941169996","北京北京市","北京北京市东城区和平里街道
","危险品驾驶员","危险品驾驶员资格证","667421859","2022/9/2","史破体","17552927443","杭州杭氧股份有限公司"
"48","210101199307277385","陈居","1993/7/27","女","维吾尔族","辽宁省沈阳市市辖区","窦店镇瓦窑头夹克的虾房山店","小学","15379600272","北京北京市","北京北京市平谷区南独乐河镇
","危险品驾驶员","危险品驾驶员资格证","312945692","2022/1/29","孔你哪","17846200681","上海汉钟精机股份有限公司"
"49","610619198909242205","吴笑格","1989/9/24","女","汉族","陕西省延安市宝塔区","百子湾路易构空间对面","高中","15047062792","北京北京市","北京北京市门头沟区雁翅镇
","危险品驾驶员","危险品驾驶员资格证","559129033","2022/5/16","秦告委","15151989912","安徽荃银高科种业股份有限公司"
"50","611318199804113914","黄亮百","1998/4/11","男","汉族","陕西省汉中市佛坪县","四季青阜石路西山国际城甲69号11号楼107","大学","17146777350","天津天津市","天津天津市河东区东新街道
","危险品驾驶员","危险品驾驶员资格证","383496062","2020/12/30","岑善做","17752399519","天津津滨发展股份有限公司"
"51","350627198004118878","尹品料","1980/4/11","男","汉族","福建省漳州市南靖县","站前街8号院","初中","14722104763","天津天津市","天津天津市南开区王顶堤街道
","危险品押运员","危险品押运员资格证","415066544","2022/7/31","明书害","13679077086","马应龙药业集团股份有限公司"
"52","370911199211032611","褚钱","1992/11/3","男","满族","山东省泰安市郊区","农业大学西校区","初中","17199651844","北京北京市","北京北京市西城区白纸坊街道
","危险品押运员","危险品押运员资格证","303818111","2020/3/29","王待生","14551809696","北汽福田汽车股份有限公司"
"53","110520198507216562","滕鸟恋","1985/7/21","女","回族","北京市延庆县","望京商业中心中庭广场F座109","初中","13157478826","北京北京市","北京北京市平谷区马坊
","危险品押运员","危险品押运员资格证","858126680","2022/1/30","臧仍门","13111505430","华远地产股份有限公司"
"54","120106198805199490","尤食","1988/5/19","男","满族","天津市红桥区","马连洼北路15号","高中","13154970526","天津天津市","天津天津市西青区大寺镇
","危险品押运员","危险品押运员资格证","325841965","2020/7/21","汪以悲","17290226109","上海陆家嘴金融贸易区开发股份有限公司"
"55","430410199507066282","董降蜖","1995/7/6","女","壮族","湖南省衡阳市城北区","百子湾路29号","小学","14740741243","河北石家庄市","河北石家庄市晋州市周家庄乡
","危险品押运员","危险品押运员资格证","248180112","2020/8/6","苏奥星","13512757553","中房置业股份有限公司"
"56","331401197411259106","乐要问","1974/11/25","女","汉族","浙江省台州市临海市","南环路53号悦荟万科广场B1","高中","17373921397","天津天津市","天津天津市宁河县宁河县现代产业园区
","危险品押运员","危险品押运员资格证","261859205","2020/6/17","魏广洋","15339207893","浙江海翔药业股份有限公司"
"57","500317197308032156","穆摇盖","1973/8/3","男","汉族","重庆市(市)","石佛营路与朝阳北路交叉口西北角串通店内","高中","14989934914","天津天津市","天津天津市河西区越秀路街道
","危险品押运员","危险品押运员资格证","338726166","2022/2/4","孟纳劳","18263653765","江苏恒瑞医药股份有限公司"
"58","811423196912264310","凤险泪","1969/12/26","男","汉族","新疆维吾尔族自治区石河子市","石佛营路与朝阳北路交叉口西北角串通店内","高中","13453476719","天津天津市","天津天津市北辰区红旗农场
","危险品驾驶员","危险品驾驶员资格证","929770849","2021/2/12","尹油供","15514340108","天津市海运股份有限公司"
"59","500715197207075267","何游破","1972/7/7","女","维吾尔族","重庆市南川市","崇文门外大街国瑞购物中心3F西南","无","15938387435","北京北京市","北京北京市怀柔区雁栖
","危险品驾驶员","危险品驾驶员资格证","581492575","2021/6/26","沈困爱","18219764405","江苏吴江中国东方丝绸市场股份有限公司"
"60","650516200102219439","潘章铁","2001/2/21","男","汉族","新疆维吾尔族自治区克拉玛依市乌尔禾区","北京丰台区临泓路1号","初中","17625414610","河北石家庄市","河北石家庄市元氏县东张乡
","危险品驾驶员","危险品驾驶员资格证","499706532","2022/8/19","许冷奶","14787791168","沈机集团昆明机床股份有限公司"
"61","620109199606085449","史孩指","1996/6/8","女","汉族","甘肃省兰州市安宁区","青年路27号院华纺新天地底商3-3","无","18925590891","天津天津市","天津天津市南开区华苑街道
","危险品押运员","危险品押运员资格证","682232271","2022/12/31","范熟曲","17582106704","国光电器股份有限公司"
"62","411015199004106129","姚贵习","1990/4/10","女","汉族","河南省许昌市魏都区","望京商业中心中庭广场F座109","大学","17164025258","北京北京市","北京北京市石景山区老山街道
","危险品押运员","危险品押运员资格证","931839674","2022/12/31","冯盖误","13028875559","浙江海越股份有限公司"
"63","350423199310256091","韩东根","1993/10/25","男","汉族","福建省三明市清流县","双榆树北里榆苑公寓","初中","18371314370","北京北京市","北京北京市延庆县八达岭镇
","危险品驾驶员","危险品驾驶员资格证","948315100","2021/9/15","华渐消","15999341554","北京当升材料科技股份有限公司"
"64","360322198309197459","时先靠","1983/9/19","男","汉族","江西省萍乡市上栗县","崇文门外大街国瑞购物中心3F西南","高中","13715515401","河北石家庄市","河北石家庄市赵县韩村镇
","危险品押运员","危险品押运员资格证","581548831","2022/11/3","元言","18910204769","恒天凯马股份有限公司"
"65","150817197304267861","常律名","1973/4/26","女","蒙古族","内蒙古自治区赤峰市敖汉旗","吕家营餐饮街30号","高中","15696023697","北京北京市","北京北京市昌平区崔村镇
","危险品驾驶员","危险品驾驶员资格证","214090648","2021/7/3","祝你波","15185138624","海南海峡航运股份有限公司"
"66","500826199509019763","戴缺刚","1995/9/1","女","汉族","重庆市南川市","窦店镇瓦窑头夹克的虾房山店","小学","15844458860","天津天津市","天津天津市红桥区三条石街道
","危险品押运员","危险品押运员资格证","651801911","2021/9/21","殷德背","15713668724","广宇集团股份有限公司"
"67","441821197702216607","罗列之","1977/2/21","女","汉族","广东省清远市佛冈县","黄村镇滨河街5号","高中","13937296639","天津天津市","天津天津市北辰区天津陆路港物流装备产业园
","危险品押运员","危险品押运员资格证","354179115","2020/4/1","祝尽英","17178428041","中粮地产(集团)股份有限公司"
"68","711826197206114742","汪少校","1972/6/11","女","汉族","新疆维吾尔族自治区石河子市","东直门内大街15-7号","小学","18627409505","河北石家庄市","河北石家庄市新华区宁安街道
","危险品驾驶员","危险品驾驶员资格证","119549090","2021/2/4","廉送吸","14742166686","北京信维科技股份有限公司"
"69","640823197903198367","熊孩暗","1979/3/19","女","壮族","宁夏回族自治区吴忠市灵武市","大屯北路金泉美食宫一层大屯里312-8","初中","14586801512","天津天津市","天津天津市静海县团泊镇
","危险品驾驶员","危险品驾驶员资格证","559310058","2021/5/27","柳总区","14997357463","柳州两面针股份有限公司"
"70","141503198201313612","云复校","1982/1/31","男","汉族","山西省晋城市怀仁县","望京小街望京商业中心F座","高中","18433907288","北京北京市","北京北京市东城区崇文门外街道
","危险品驾驶员","危险品驾驶员资格证","240967308","2020/5/10","郝谈","17661526093","大连长兴实业股份有限公司"
"71","130916198801047446","张窗至","1988/1/4","女","回族","河北省沧州市运河区","礼贤街西口往东100米路北","小学","15744200459","河北石家庄市","河北石家庄市栾城县栾城镇
","危险品押运员","危险品押运员资格证","393428435","2022/7/24","谈务冲","17286404455","晋亿实业股份有限公司"
"72","441620199101139927","费久王","1991/1/13","女","满族","广东省河源市源城区","黄村镇滨河街5号","无","14717317889","北京北京市","北京北京市密云县北庄镇
","危险品押运员","危险品押运员资格证","856596995","2022/8/25","谢十编","13730300973","华远地产股份有限公司"
"73","420305198907151782","傅微更","1989/7/15","女","苗族","湖北省十堰市张湾区","百子湾桥西一百米路北","初中","14774591930","天津天津市","天津天津市静海县天津子牙工业园区
","危险品押运员","危险品押运员资格证","373116687","2020/4/22","花月项","14983218422","上海开创国际海洋资源股份有限公司"
"74","231110199807109553","薛洋","1998/7/10","男","汉族","黑龙江省黑河市爱辉区","前孙公园胡同11号","大学","14717116223","河北石家庄市","河北石家庄市深泽县白庄乡
","危险品押运员","危险品押运员资格证","602437687","2022/12/30","计卡穿","14990902131","中原特钢股份有限公司"
"75","211726199702217292","卞任浪","1997/2/21","男","维吾尔族","辽宁省葫芦岛市兴城市","望京小街望京商业中心F座","初中","13588713075","天津天津市","天津天津市西青区精武镇
","危险品押运员","危险品押运员资格证","197551141","2022/8/12","穆作见","18216749823","华夏建通科技开发股份有限公司"
"76","710411199702055245","吴极恐","1997/2/5","女","汉族","新疆维吾尔族自治区石河子市","西六环路永安社区东门旁","小学","15089427631","北京北京市","北京北京市门头沟区雁翅镇
","危险品押运员","危险品押运员资格证","802544639","2022/5/16","岑愿被","18469518100","江苏扬农化工股份有限公司"
"77","311521199111117077","史成血","1991/11/11","男","汉族","上海市崇明县","二拨子工业园区中路102号","高中","13971338877","北京北京市","北京北京市东城区东四街道
","危险品押运员","危险品押运员资格证","711596724","2021/2/17","水坤含","15385983738","厦门灿坤实业股份有限公司"
"78","340120200002194404","和往于","2000/2/19","女","汉族","安徽省合肥市郊区","亚运村北苑路安慧里四区15号楼","无","17734758734","河北石家庄市","河北石家庄市鹿泉市黄壁庄镇
","危险品驾驶员","危险品驾驶员资格证","421702983","2022/5/23","严五表","14754626482","北京顺鑫农业股份有限公司"
"79","310516197710126560","顾笑妇","1977/10/12","女","汉族","上海市崇明县","前孙公园胡同11号","无","15652175508","河北石家庄市","河北石家庄市裕华区长江街道
","危险品驾驶员","危险品驾驶员资格证","555684791","2022/12/4","余尔沙","13787160724","陕西建设机械股份有限公司"
"80","130228199601188817","韦犯呀","1996/1/18","男","汉族","河北省唐山市迁西县","北青云路青云小区对面","高中","15745114331","北京北京市","北京北京市海淀区西北旺
","危险品押运员","危险品押运员资格证","179924362","2020/12/16","邬范让","18322100407","吉林制药股份有限公司"
"81","141811199706029479","舒铁考","1997/6/2","男","汉族","山西省晋城市怀仁县","陆港城商业步行街内104-105号","小学","14724455247","河北石家庄市","河北石家庄市井陉县威州镇
","危险品押运员","危险品押运员资格证","529726352","2022/1/26","彭求早","15051802205","晨光生物科技集团股份有限公司"
"82","311415199204034429","沈袋博","1992/4/3","女","汉族","上海市崇明县","国贸附近","博士","14795645370","天津天津市","天津天津市东丽区综合保税区
","危险品驾驶员","危险品驾驶员资格证","862728173","2020/3/7","汪光朝","13849523840","新疆国统管道股份有限公司"
"83","530204198712204929","沈击乎","1987/12/20","女","壮族","云南省昆明市安宁市","东直门内大街15-7号","小学","17576976965","河北石家庄市","河北石家庄市长安区跃进街道
","危险品押运员","危险品押运员资格证","550579628","2021/12/9","酆缺百","18456442533","万向钱潮股份有限公司"
"84","411804199011256664","狄背永","1990/11/25","女","汉族","河南省信阳市息县","神路街39号","硕士","14757685266","河北石家庄市","河北石家庄市赞皇县土门乡
","危险品驾驶员","危险品驾驶员资格证","174380211","2021/1/29","薛充刻","15854834795","宁波立立电子股份有限公司"
"85","111506198602057737","费海她","1986/2/5","男","汉族","北京市延庆县","百子湾后现代城门口环岛北50米","初中","17283068188","河北石家庄市","河北石家庄市行唐县上碑镇
","危险品驾驶员","危险品驾驶员资格证","226130184","2021/7/19","陈广当","18091057088","上海物资贸易股份有限公司"
"86","371814198409014005","邬每工","1984/9/1","女","汉族","山东省聊城市临清市","民旺北胡同民旺园","无","17039432120","天津天津市","天津天津市滨海新区大田镇
","危险品押运员","危险品押运员资格证","472610867","2020/4/1","明铁增","18370006178","上海水仙电器股份有限公司"
"87","211124197209286794","葛禁号","1972/9/28","男","汉族","辽宁省盘锦市盘山县","回龙观龙禧三街东亚上北北侧底商14-19","硕士","15654745819","天津天津市","天津天津市红桥区芥园街道
","危险品押运员","危险品押运员资格证","317164513","2021/12/3","何案待","14749553367","云南旅游股份有限公司"
"88","621720198302245389","冯马词","1983/2/24","女","汉族","甘肃省天水市张家川回族自治县","百子湾路16号","初中","14947409005","北京北京市","北京北京市通州区新华街道
","危险品押运员","危险品押运员资格证","855430764","2022/11/4","范得段","14790814023","威海华东数控股份有限公司"
"89","510201198206156078","史起排","1982/6/15","男","汉族","四川省成都市崇州市","朝阳公园路好运街B12商铺","小学","18135374269","河北石家庄市","河北石家庄市晋州市营里镇
","危险品押运员","危险品押运员资格证","333066152","2021/12/24","庞味然","15995174776","北方国际合作股份有限公司"
"90","631805198603085489","金例","1986/3/8","女","回族","青海省西宁市大通回族土族自治县","大屯北路金泉美食宫一层大屯里312-8","高中","15368805693","北京北京市","北京北京市西城区金融街街道
","危险品驾驶员","危险品驾驶员资格证","625720484","2021/2/8","贝著欧","15629830277","上海龙头(集团)股份有限公司"
"91","211226198911303129","臧各都","1989/11/30","女","汉族","辽宁省铁岭市昌图县","回龙观龙禧三街东亚上北北侧底商14-19","高中","18592167288","北京北京市","北京北京市顺义区天竺
","危险品驾驶员","危险品驾驶员资格证","491039862","2021/4/20","郑给支","18918654893","山东鲁阳股份有限公司"
"92","650301197907185391","薛什它","1979/7/18","男","汉族","新疆维吾尔族自治区克拉玛依市乌尔禾区","崇文门外大街国瑞购物中心3F西南","大学","15950507879","天津天津市","天津天津市静海县静海镇
","危险品驾驶员","危险品驾驶员资格证","892844864","2021/7/23","卜著上","18113171125","风帆股份有限公司"
"93","421018199203146932","赵善牙","1992/3/14","男","回族","湖北省荆州市荆州区","大屯北路金泉美食宫一层大屯里312-8","初中","14717482919","河北石家庄市","河北石家庄市栾城县柳林屯乡
","危险品驾驶员","危险品驾驶员资格证","562053755","2021/8/23","姜州青","14551767110","湖南山河智能机械股份有限公司"
"94","461220199711097978","廉系怀","1997/11/9","男","蒙古族","海南省三亚市市辖区","盘营沟路首城国际22号楼","无","17391814727","河北石家庄市","河北石家庄市深泽县深泽镇
","危险品驾驶员","危险品驾驶员资格证","364518360","2021/9/14","任罪肉","13994839697","大连冷冻机股份有限公司"
"95","611826197904024898","滕事善","1979/4/2","男","维吾尔族","陕西省汉中市佛坪县","复兴路五棵松乐视体育生态中心内华熙live097商铺","博士","18711949161","河北石家庄市","河北石家庄市无极县张段固镇
","危险品驾驶员","危险品驾驶员资格证","637073799","2020/4/23","卫叶坦","17325129640","宁波新海电气股份有限公司"
"96","151819198002288623","袁兵重","1980/2/28","女","汉族","内蒙古自治区赤峰市敖汉旗","盘营沟路首城国际22号楼","高中","15116922894","河北石家庄市","河北石家庄市高邑县中韩乡
","危险品押运员","危险品押运员资格证","566256222","2022/11/20","庞败式","15966124106","海南大东海旅游中心股份有限公司"
