"30","511807198512281814","汤戏个","1985/12/28","男","汉族","四川省广安市华蓥市","农业大学西校区","小学","17324251416","天津天津市","天津天津市蓟县白涧镇
","生活困难","是"
"31","231801197809296089","黄了警","1978/9/29","女","汉族","黑龙江省黑河市五大连池市","站前北街","小学","15747951876","北京北京市","北京北京市房山区蒲洼乡
","残疾","是"
"32","151719198403241797","纪杂强","1984/3/24","男","汉族","内蒙古自治区赤峰市敖汉旗","建国路京通大厦附近","大学","13479437241","北京北京市","北京北京市密云县鼓楼街道
","重大疾病","是"
"33","111606198110053000","贝馆","1981/10/5","女","汉族","北京市延庆县","二拨子工业园区中路102号","高中","13117830041","北京北京市","北京北京市西城区西长安街街道
","残疾","是"
"34","651824195810201452","卫超孤","1958/10/20","男","汉族","新疆维吾尔族自治区克拉玛依市乌尔禾区","双花园南里三区23号楼103室","高中","13736464681","北京北京市","北京北京市大兴区观音寺街道
","生活困难","是"
"35","370420196111107923","朱标毫","1961/11/10","女","汉族","山东省枣庄市山亭区","西六环路永安社区东门旁","高中","18326433409","河北石家庄市","河北石家庄市无极县郭庄镇
","重大疾病","是"
"36","541407198210272524","奚伤味","1982/10/27","女","汉族","西藏自治区拉萨市墨竹工卡县","国贸附近","小学","17810325020","天津天津市","天津天津市北辰区宜兴埠镇
","重大疾病","是"
"37","540306198310021835","昌业满","1983/10/2","男","汉族","西藏自治区拉萨市墨竹工卡县","立汤路与立军路交汇处西南角","高中","17196967604","河北石家庄市","河北石家庄市正定县曲阳桥乡
","生活困难","是"
"38","511127195407118378","窦名洗","1954/7/11","男","汉族","四川省乐山市夹江县","青年沟路西50米","高中","14528731656","天津天津市","天津天津市南开区华苑街道
","重大疾病","是"
"39","431819196905193948","穆斯亚","1969/5/19","女","汉族","湖南省怀化市洪江市","七星东街七星园11号","初中","15240077337","北京北京市","北京北京市海淀区西北旺
","残疾","否"
"40","621201197412284411","安态语","1974/12/28","男","汉族","甘肃省天水市张家川回族自治县","盘营沟路首城国际22号楼","初中","13236016277","河北石家庄市","河北石家庄市平山县合河口乡
","重大疾病","是"
"41","441620198108298851","卜鲁孤","1981/8/29","男","汉族","广东省河源市源城区","亦庄荣昌东街地铁站旁","高中","14739508268","河北石家庄市","河北石家庄市正定县诸福屯街道
","重大疾病","否"
"42","811702196601253015","卫何听","1966/1/25","男","汉族","新疆维吾尔族自治区石河子市","田村路京粮广场2楼","小学","13852338562","北京北京市","北京北京市密云县太师屯镇
","残疾","是"
"43","530106195212039138","成劳子","1952/12/3","男","苗族","云南省昆明市盘龙区","建国路京通大厦附近","初中","13555191977","天津天津市","天津天津市和平区南市街道
","重大疾病","是"
"44","530916198604045078","喻范味","1986/4/4","男","汉族","云南省玉溪市元江哈尼族彝族傣族自治县","回龙观龙禧三街东亚上北北侧底商14-19","初中","18174976714","天津天津市","天津天津市津南区铁路十八局
","残疾","否"
"45","340507196912026899","华考专","1969/12/2","男","汉族","安徽省马鞍山市向山区","砖厂南里33号楼3层","小学","13585741880","天津天津市","天津天津市蓟县官庄镇
","生活困难","否"
"46","210519198806256407","苗门探","1988/6/25","女","维吾尔族","辽宁省本溪市南芬区","东直门内大街15-7号","小学","13915732693","北京北京市","北京北京市西城区天桥街道
","生活困难","是"
"47","460423196912199521","毛周福","1969/12/19","女","蒙古族","海南省三亚市市辖区","十八里店周庄嘉园C区4号院西门北200米","高中","18529889915","天津天津市","天津天津市宝坻区马家店镇
","生活困难","否"
"48","530409197808073138","陶参卫","1978/8/7","男","汉族","云南省玉溪市红塔区","长辛店东三坡三里58号","无","13035407821","天津天津市","天津天津市北辰区天津风电产业园
","生活困难","是"
"49","120906198904047153","祁友","1989/4/4","男","汉族","天津市蓟县","双花园南里三区23号楼103室","博士","15725461356","北京北京市","北京北京市顺义区赵全营镇
","重大疾病","是"
"50","521023195504073390","董江世","1955/4/7","男","汉族","贵州省遵义市仁怀市","古城小街8号","大学","14711544252","天津天津市","天津天津市静海县唐官屯镇
","生活困难","是"
"51","121428195006205494","水先刻","1950/6/20","男","汉族","天津市蓟县","红霞中路北京荣源兴业水站旁","初中","18885242298","天津天津市","天津天津市宁河县苗庄镇
","重大疾病","是"
"52","440709198708077457","安险","1987/8/7","男","汉族","广东省江门市江海区","成寿寺路136号中海城7号楼101-7室","高中","18184165712","北京北京市","北京北京市东城区崇文门外街道
","残疾","是"
"53","711319198407221838","毛根香","1984/7/22","男","维吾尔族","新疆维吾尔族自治区石河子市","来广营乡红军营村53号","无","17283210128","河北石家庄市","河北石家庄市元氏县苏阳乡
","重大疾病","是"
"54","230911196806222873","孟断","1968/6/22","男","汉族","黑龙江省七台河市茄子河区","百子湾路16号","高中","17794550687","河北石家庄市","河北石家庄市正定县南楼乡
","生活困难","是"
"55","541321197009188624","喻都亲","1970/9/18","女","壮族","西藏自治区拉萨市墨竹工卡县","来广营乡红军营村53号","初中","18253453574","天津天津市","天津天津市和平区新兴街道
","生活困难","是"
"56","130602198605076205","邵洋告","1986/5/7","女","蒙古族","河北省保定市新市区","大屯北路金泉美食宫一层大屯里312-8","初中","14791823449","河北石家庄市","河北石家庄市灵寿县南燕川乡
","重大疾病","是"
"57","421508195007234011","王重包","1950/7/23","男","汉族","湖北省咸宁市通山县","青年沟路西50米","初中","18452356525","北京北京市","北京北京市海淀区马连洼街道
","残疾","否"
"58","131726198001274262","傅论坐","1980/1/27","女","汉族","河北省衡水市深州市","前孙公园胡同11号","高中","17247019976","河北石家庄市","河北石家庄市赞皇县西阳泽乡
","重大疾病","是"
"59","230716198006132081","昌程称","1980/6/13","女","汉族","黑龙江省伊春市上甘岭区","北京丰台区临泓路1号","高中","15715147516","河北石家庄市","河北石家庄市藁城市九门回族乡
","生活困难","否"
"60","811501198608026359","奚枪贵","1986/8/2","男","藏族","新疆维吾尔族自治区石河子市","盘营沟路首城国际22号楼","小学","13325379380","天津天津市","天津天津市静海县杨成庄乡
","重大疾病","否"
"61","431626196809104542","康适况","1968/9/10","女","维吾尔族","湖南省怀化市洪江市","石佛营路与朝阳北路交叉口西北角串通店内","初中","13264650635","天津天津市","天津天津市宝坻区八门城镇
","残疾","否"
"62","421311195602271624","钱总转","1956/2/27","女","汉族","湖北省咸宁市通山县","青年路27号院华纺新天地底商3-3","初中","15399021712","北京北京市","北京北京市西城区德胜街道
","重大疾病","否"
"63","120103196302146848","窦趣一","1963/2/14","女","回族","天津市河西区","青年路27号院华纺新天地底商3-3","无","17712572290","北京北京市","北京北京市怀柔区泉河街道
","重大疾病","是"
"64","211007196607304052","伍日己","1966/7/30","男","汉族","辽宁省辽阳市弓长岭区","双榆树北里榆苑公寓","高中","14934613930","北京北京市","北京北京市大兴区旧宫
","残疾","是"
"65","121524195002207971","褚客遗","1950/2/20","男","汉族","天津市蓟县","前孙公园胡同11号","博士","13449783883","天津天津市","天津天津市南开区学府街道
","重大疾病","否"
"66","351313198308304507","成间想","1983/8/30","女","土家族","福建省龙岩市漳平市","黄寺大街佰隆大厦4层","初中","17835249721","河北石家庄市","河北石家庄市赞皇县院头镇
","残疾","是"
"67","711803197811023865","黄北动","1978/11/2","女","汉族","新疆维吾尔族自治区石河子市","开放路113号南四层609室","小学","18786815276","北京北京市","北京北京市门头沟区清水镇
","重大疾病","否"
"68","540508197707149613","陶山银","1977/7/14","男","汉族","西藏自治区拉萨市墨竹工卡县","朝阳北路青年汇104号楼底商102","小学","13837755812","河北石家庄市","河北石家庄市藁城市南董镇
","重大疾病","是"
"69","221509198702041677","成其这","1987/2/4","男","汉族","吉林省白城市大安市","盘营沟路首城国际22号楼","小学","14722804775","北京北京市","北京北京市昌平区百善镇
","重大疾病","是"
"70","610420197109112399","秦农位","1971/9/11","男","汉族","陕西省咸阳市渭城区","窦店镇瓦窑头夹克的虾房山店","高中","14540799174","北京北京市","北京北京市海淀区燕园街道
","生活困难","是"
"71","640422196312313664","计康善","1963/12/31","女","汉族","宁夏回族自治区吴忠市灵武市","东直门内大街5号楼（6）","初中","15611286980","北京北京市","北京北京市门头沟区雁翅镇
","残疾","是"
"72","620203196002191281","严散用","1960/2/19","女","汉族","甘肃省嘉峪关市市辖区","黄村镇滨河街5号","小学","13338907287","天津天津市","天津天津市河北区新开河街道
","残疾","是"
"73","421521196310036508","方痛济","1963/10/3","女","满族","湖北省咸宁市通山县","窦店镇瓦窑头夹克的虾房山店","初中","13631817520","北京北京市","北京北京市顺义区北小营镇
","重大疾病","否"
"74","811608198901207712","纪书血","1989/1/20","男","汉族","新疆维吾尔族自治区石河子市","回龙观龙禧三街东亚上北北侧底商14-19","大学","15966639963","北京北京市","北京北京市丰台区新村街道
","残疾","是"
"75","221013196404289817","祁夫从","1964/4/28","男","汉族","吉林省白城市大安市","回龙观西大街9号 东亚上北 北侧底商16-10","高中","18040135040","天津天津市","天津天津市西青区西青高校区
","重大疾病","是"
"76","530811195309108198","毛外迷","1953/9/10","男","汉族","云南省玉溪市元江哈尼族彝族傣族自治县","文华西路赵记蜜制烤翅旁","无","14727947371","河北石家庄市","河北石家庄市赞皇县赞皇镇
","重大疾病","否"
"77","150911195709242073","傅妙伦","1957/9/24","男","汉族","内蒙古自治区赤峰市敖汉旗","王府井大街277号平房30,31,32栋","初中","13782576766","河北石家庄市","河北石家庄市无极县高头回族乡
","残疾","是"
"78","151813198501072974","周圣营","1985/1/7","男","满族","内蒙古自治区赤峰市敖汉旗","东直门内大街15-7号","小学","15044090338","北京北京市","北京北京市房山区拱辰街道
","生活困难","是"
"79","150921198010162649","施车客","1980/10/16","女","壮族","内蒙古自治区赤峰市敖汉旗","来广营乡红军营村53号","初中","18621643338","河北石家庄市","河北石家庄市鹿泉市李村镇
","重大疾病","是"
"80","710426198705011901","卞平九","1987/5/1","女","汉族","新疆维吾尔族自治区石河子市","百子湾桥西一百米路北","初中","15914872694","河北石家庄市","河北石家庄市赞皇县南邢郭乡
","残疾","是"
"81","810109197302117800","姜样结","1973/2/11","女","汉族","新疆维吾尔族自治区石河子市","百子湾后现代城门口环岛北50米","高中","15743975909","天津天津市","天津天津市南开区嘉陵道街道
","重大疾病","否"
"82","631705195307266551","郝责证","1953/7/26","男","汉族","青海省西宁市大通回族土族自治县","百子湾后现代城门口环岛北50米","大学","18180626139","北京北京市","北京北京市平谷区渔阳
","生活困难","是"
"83","421127198906307036","韦基倒","1989/6/30","男","汉族","湖北省黄冈市黄梅县","望京小街望京商业中心F座","硕士","14719315229","河北石家庄市","河北石家庄市桥西区留营街道
","生活困难","是"
"84","340106196411308952","顾单过","1964/11/30","男","彝族","安徽省合肥市西市区","回龙观西大街9号 东亚上北 北侧底商16-10","小学","18257867719","河北石家庄市","河北石家庄市高邑县高邑镇
","重大疾病","是"
"85","361515197512206700","吴王马","1975/12/20","女","汉族","江西省赣州市南康市","立汤路186号龙德广场5层","初中","13697929051","河北石家庄市","河北石家庄市栾城县西营乡
","生活困难","否"
"86","111126197504227315","奚学鸟","1975/4/22","男","汉族","北京市延庆县","悦邻生活服务广场幸福超市一层底商","高中","15027368106","河北石家庄市","河北石家庄市元氏县黑水河乡
","重大疾病","是"
"87","111215197605302040","殷习母","1976/5/30","女","蒙古族","北京市延庆县","田村路京粮广场2楼","高中","15925952810","河北石家庄市","河北石家庄市元氏县赵同乡
","残疾","否"
"88","361315197205154738","王忘丽","1972/5/15","男","汉族","江西省赣州市南康市","望京商业中心中庭广场F座109","无","13858362917","天津天津市","天津天津市河北区王串场街道
","重大疾病","是"
"89","370228197308114645","酆依性","1973/8/11","女","回族","山东省青岛市城阳区","悦邻生活服务广场幸福超市一层底商","初中","18092992194","天津天津市","天津天津市河东区二号桥街道
","残疾","是"
"90","641103195212241247","华顺往","1952/12/24","女","苗族","宁夏回族自治区吴忠市灵武市","立汤路与立军路交汇处西南角","初中","15678862724","天津天津市","天津天津市河西区梅江街道
","重大疾病","是"
"91","211428195201101524","熊圣","1952/1/10","女","汉族","辽宁省葫芦岛市建昌县","复兴路五棵松乐视体育生态中心内华熙live097商铺","高中","14551352517","河北石家庄市","河北石家庄市晋州市槐树镇
","残疾","是"
"92","541112197301211698","赵当然","1973/1/21","男","汉族","西藏自治区拉萨市墨竹工卡县","运河西大街葛布店北里141号果园环岛东侧200米","高中","14570343010","北京北京市","北京北京市门头沟区清水镇
","重大疾病","否"
"93","321510197710274291","孟接水","1977/10/27","男","汉族","江苏省宿迁市泗洪县","百子湾后现代城门口环岛北50米","初中","13317132921","北京北京市","北京北京市密云县高岭镇
","残疾","是"
"94","140226198810012263","伏复呀","1988/10/1","女","汉族","山西省大同市左云县","立汤路与立军路交汇处西南角","大学","15849255016","天津天津市","天津天津市滨海新区临港产业园区一
","重大疾病","是"
"95","440707196507023627","花碃圣","1965/7/2","女","汉族","广东省江门市江海区","青年路27号院华纺新天地底商3-3","高中","18986394090","河北石家庄市","河北石家庄市正定县正定镇
","重大疾病","是"
"96","111520197612163707","梁斗对","1976/12/16","女","满族","北京市延庆县","亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁","高中","18176325253","天津天津市","天津天津市津南区北闸口镇
","生活困难","是"
"97","321722196302055711","周友课","1963/2/5","男","汉族","江苏省宿迁市泗洪县","北洼西里48号宝联体育公园院内手抓龙虾","高中","17758660044","天津天津市","天津天津市河东区上杭路街道
","残疾","是"
"98","340613198604045238","邹东联","1986/4/4","男","汉族","安徽省淮北市烈山区","望京小街望京商业中心F座","小学","13052590627","天津天津市","天津天津市蓟县下仓镇
","重大疾病","是"
"99","611603196304136329","赵云平","1963/4/13","女","汉族","陕西省汉中市佛坪县","甜水园东街道家园甲6号","初中","17711358635","河北石家庄市","河北石家庄市元氏县南佐镇
","生活困难","是"
"100","711609198603022982","孔呢卖","1986/3/2","女","汉族","新疆维吾尔族自治区石河子市","大屯北路金泉美食宫一层大屯里312-8","小学","14946039735","天津天津市","天津天津市南开区华苑街道
","残疾","是"
"101","541216196508105445","穆产底","1965/8/10","女","藏族","西藏自治区拉萨市墨竹工卡县","丽园路彩虹新城小区北门东侧","小学","14949857015","河北石家庄市","河北石家庄市井陉矿区矿市街道
","生活困难","否"
"102","220428198609088271","史野消","1986/9/8","男","汉族","吉林省辽源市东辽县","古城小街8号","初中","17071453903","天津天津市","天津天津市河北区光复道街道
","残疾","是"
"103","221015195309152286","周衣休","1953/9/15","女","满族","吉林省白城市大安市","丽园路彩虹新城小区北门东侧","博士","15056430635","天津天津市","天津天津市宁河县潘庄镇
","残疾","是"
"104","810315196811177014","汤洲何","1968/11/17","男","汉族","新疆维吾尔族自治区石河子市","毛纺西小区旁","高中","13690435827","天津天津市","天津天津市静海县陈官屯镇
","重大疾病","是"
"105","140213195607145790","何月请","1956/7/14","男","汉族","山西省大同市新荣区","回龙观镇北清路1号院8号楼底商","初中","18145210776","北京北京市","北京北京市平谷区夏各庄镇
","生活困难","否"
"106","150612198702226521","鲍烈食","1987/2/22","女","汉族","内蒙古自治区赤峰市敖汉旗","昌崔路北邵洼地铁","无","15956711089","天津天津市","天津天津市和平区劝业场街道
","生活困难","是"
"107","230917195201015478","余本待","1952/1/1","男","汉族","黑龙江省七台河市茄子河区","礼贤街西口往东100米路北","小学","18358706757","天津天津市","天津天津市蓟县许家台镇
","重大疾病","是"
"108","371419196601278278","邹姐受","1966/1/27","男","汉族","山东省德州市德城区","神路街39号","硕士","13758287662","北京北京市","北京北京市怀柔区北京雁栖经济开发区
","生活困难","是"
"109","360401195309038600","范学试","1953/9/3","女","汉族","江西省九江市市辖区","望京小街望京商业中心F座","小学","15025880690","北京北京市","北京北京市海淀区甘家口街道
","残疾","是"
"110","541117197503096364","黄破者","1975/3/9","女","回族","西藏自治区拉萨市墨竹工卡县","红霞中路北京荣源兴业水站旁","初中","13522478330","天津天津市","天津天津市滨海新区中心渔港经济区
","生活困难","是"
"111","110207196706173245","滕病说","1967/6/17","女","汉族","北京市县","悦邻生活服务广场幸福超市一层底商","初中","13321952749","天津天津市","天津天津市河东区春华街道
","残疾","是"
"112","230219198006075423","傅影童","1980/6/7","女","汉族","黑龙江省齐齐哈尔市梅里斯达斡尔族区","百子湾路29号","大学","14782162786","天津天津市","天津天津市和平区体育馆街道
","残疾","否"
"113","110321198404179093","余室脸","1984/4/17","男","汉族","北京市延庆县","文华西路赵记蜜制烤翅旁","大学","15619893940","河北石家庄市","河北石家庄市新乐市正莫镇
","残疾","是"
"114","541009197603312989","贺草呼","1976/3/31","女","汉族","西藏自治区拉萨市墨竹工卡县","百子湾路29号","高中","17820528258","北京北京市","北京北京市海淀区马连洼街道
","残疾","是"
"115","361324194909026943","宋阵","1949/9/2","女","汉族","江西省赣州市南康市","前孙公园胡同11号","小学","13897265055","北京北京市","北京北京市怀柔区雁栖
","残疾","是"
"116","460117194911184319","毕指蜖","1949/11/18","男","汉族","海南省海口市秀英区","横七条龙隆昌大厦底商","初中","17522430275","天津天津市","天津天津市宝坻区霍各庄镇
","生活困难","是"
"117","541411198402164153","孙孤知","1984/2/16","男","彝族","西藏自治区拉萨市墨竹工卡县","东四北大街甲82-1号","硕士","13616800036","天津天津市","天津天津市和平区南营门街道
","重大疾病","否"
"118","540327198203182812","彭层害","1982/3/18","男","汉族","西藏自治区拉萨市墨竹工卡县","花园路8号","初中","17194062532","河北石家庄市","河北石家庄市新乐市彭家庄回族乡
","重大疾病","是"
"119","221601196908174919","苏帮叫","1969/8/17","男","汉族","吉林省白城市大安市","立汤路186号龙德广场5层","小学","13066085644","天津天津市","天津天津市蓟县别山镇
","残疾","否"
"120","441624195801176857","熊条德","1958/1/17","男","汉族","广东省河源市和平县","塔营北街北双桥村村委会西行10米","初中","14727535325","天津天津市","天津天津市河东区唐家口街道
","残疾","是"
"121","111627196111294418","马养者","1961/11/29","男","汉族","北京市延庆县","回龙观龙禧三街东亚上北北侧底商14-19","小学","17677282174","天津天津市","天津天津市和平区劝业场街道
","残疾","是"
"122","511517198708063528","魏趣转","1987/8/6","女","壮族","四川省宜宾市翠屏区","石佛营路与朝阳北路交叉口西北角串通店内","初中","13272200523","天津天津市","天津天津市滨海新区中心渔港经济区
","残疾","是"
"123","330509195809271647","钱实","1958/9/27","女","满族","浙江省湖州市市辖区","望京小街望京商业中心F座","高中","18511912699","天津天津市","天津天津市河北区铁东路街道
","生活困难","否"
"124","371809198309186021","堪得造","1983/9/18","女","汉族","山东省聊城市临清市","红霞中路北京荣源兴业水站旁","小学","15992373978","北京北京市","北京北京市东城区体育馆路街道
","重大疾病","是"
"125","320210195109102006","董位代","1951/9/10","女","汉族","江苏省无锡市北塘区","大屯北路金泉美食宫一层大屯里312-8","高中","15766101382","天津天津市","天津天津市武清区武清京滨园
","残疾","是"
"126","620411197201101422","成该景","1972/1/10","女","汉族","甘肃省白银市平川区","田村路京粮广场2楼","初中","17791476279","北京北京市","北京北京市延庆县大庄科乡
","残疾","是"
"127","120912198008319786","堪远界","1980/8/31","女","汉族","天津市蓟县","开放路113号南四层609室","小学","14748122579","河北石家庄市","河北石家庄市井陉矿区凤山镇
","重大疾病","否"
"128","420513198408136231","孟显高","1984/8/13","男","藏族","湖北省宜昌市虎亭区","朝阳路八里庄东里1号莱锦a区3号楼03a","初中","17576499989","河北石家庄市","河北石家庄市赞皇县西阳泽乡
","重大疾病","是"
"129","651716198102091989","方索病","1981/2/9","女","汉族","新疆维吾尔族自治区克拉玛依市乌尔禾区","东直门内大街15-7号","小学","18397674764","天津天津市","天津天津市西青区张家窝镇
","残疾","否"
"130","631611197310204028","袁利","1973/10/20","女","汉族","青海省西宁市大通回族土族自治县","东四北大街甲82-1号","高中","15097025222","天津天津市","天津天津市西青区张家窝镇
","残疾","是"
"131","120626195402186441","郑姐坤","1954/2/18","女","汉族","天津市蓟县","华远好天地商业中心37号楼3层301室","高中","17391075872","北京北京市","北京北京市房山区河北镇
","重大疾病","是"
"132","150211196506281497","潘段激","1965/6/28","男","汉族","内蒙古自治区包头市郊区","建国路93号万达广场16号楼103室","小学","13173807223","北京北京市","北京北京市朝阳区奥运村街道
","生活困难","是"
"133","420114197108262038","周类忆","1971/8/26","男","汉族","湖北省武汉市蔡甸区","永旺国际商城","初中","17042267876","天津天津市","天津天津市蓟县出头岭镇
","生活困难","是"
"134","611527195412316277","沈袋平","1954/12/31","男","汉族","陕西省汉中市佛坪县","垂杨柳中街6号楼西侧平房","初中","13363913973","天津天津市","天津天津市滨海新区大田镇
","生活困难","是"
"135","530422196803058737","邬这遗","1968/3/5","男","汉族","云南省玉溪市澄江县","华远好天地商业中心37号楼3层301室","无","14939828159","天津天津市","天津天津市和平区小白楼街道
","残疾","否"
"136","531812195810196718","鲍出超","1958/10/19","男","汉族","云南省玉溪市元江哈尼族彝族傣族自治县","朝阳公园路好运街B12商铺","小学","18475842123","河北石家庄市","河北石家庄市井陉矿区矿市街道
","生活困难","是"
"137","230316198501078019","熊夜留","1985/1/7","男","维吾尔族","黑龙江省鸡西市麻山区","大屯路华夏良子向东路口右转","博士","18989706356","河北石家庄市","河北石家庄市赞皇县张楞乡
","重大疾病","是"
"138","351222195807203086","卞跳望","1958/7/20","女","蒙古族","福建省龙岩市漳平市","站前街8号院","小学","18325569015","北京北京市","北京北京市门头沟区王平
","生活困难","是"
"139","540204196102129575","鲁校没","1961/2/12","男","汉族","西藏自治区拉萨市墨竹工卡县","大栅栏西街88号","初中","14787051500","北京北京市","北京北京市平谷区山东庄镇
","残疾","是"
"140","711516197712251774","岑脸翻","1977/12/25","男","汉族","新疆维吾尔族自治区石河子市","魏公村路近北京理工大学中央民族大学国家图书馆","无","18899778551","河北石家庄市","河北石家庄市晋州市东卓宿镇
","残疾","是"
"141","641315197509065969","宋招","1975/9/6","女","汉族","宁夏回族自治区吴忠市灵武市","大屯北路金泉美食宫一层大屯里312-8","高中","15779365702","天津天津市","天津天津市宁河县苗庄镇
","生活困难","否"
"142","651227198806227782","郝这到","1988/6/22","女","汉族","新疆维吾尔族自治区克拉玛依市乌尔禾区","百子湾桥西一百米路北","初中","13655404518","天津天津市","天津天津市河西区下瓦房街道
","重大疾病","是"
