"5820085","封天荷","330421199412070976","浙江省嘉兴市","2015-05-27","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈灵"
"5820381","别平蝶","330813199708025024","浙江省衢州市","2017-05-24","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","顾文裕"
"5820598","应新波","330404197610048000","浙江省嘉兴市","2018-06-11","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","赵刚"
"5849944","宰怜梦","330109199010102016","浙江省杭州市","2017-03-30","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","杨中良"
"5866909","濮语琴","330924199812201984","浙江省舟山市","2018-01-19","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","沈焕"
"5887009","乜梦柏","330924197410289024","浙江省舟山市","2017-11-16","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","丁琳璐"
"6009385","党笑霜","330514198904044992","浙江省湖州市","2018-05-29","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","方伟红"
"6100419","从亦寒","330111197801312000","浙江省杭州市","2017-04-13","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","裴健康"
"6137515","籍念芹","330403198001171008","浙江省嘉兴市","2014-07-10","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","黄旭讯"
"6162267","陶海莲","330906197408014976","浙江省舟山市","2018-06-01","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","黄科海"
"6189127","沈书兰","330812199206052992","浙江省衢州市","2015-02-27","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","杨曹丽"
"6215903","晁初丹","330613199102147968","浙江省绍兴市","2018-05-22","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈海红"
"6246972","童香巧","330203198205048000","浙江省宁波市","2016-10-24","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","温正直"
"6252384","邬醉易","330811199010305024","浙江省衢州市","2017-06-16","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","祝宇翀"
"6257669","彭从安","330502198308097984","浙江省湖州市","2016-03-14","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","杨卫琴"
"6294713","福雅蕊","330620198001228992","浙江省绍兴市","2017-09-15","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈文亮"
"6394804","明访卉","330112198806190976","浙江省杭州市","2017-04-14","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈秋琴"
"6414118","司青槐","330522199407230976","浙江省湖州市","2014-05-09","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","肖月梅"
"6455087","秋寻春","330318197906304000","浙江省温州市","2014-09-17","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","张娟"
"6544579","弘恨山","330621198310249024","浙江省绍兴市","2015-06-05","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","史剑雄"
"6576963","程春儿","330628198212267008","浙江省绍兴市","2015-08-28","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","贾静静"
"6617439","危问筠","331017199601224000","浙江省台州市","2018-05-29","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","乔丽娟"
"6656623","金慕灵","330404198212020992","浙江省嘉兴市","2016-05-25","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","姜鹏超"
"6671447","鞠怀萍","330823199511176000","浙江省衢州市","2018-06-26","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","厉奔"
"6678072","卜含烟","331014197610156032","浙江省台州市","2016-10-28","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","董芳"
"6727030","吉芷蕊","330218199505224000","浙江省宁波市","2017-02-07","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","高亚芬"
"6742113","奚幼翠","330101198807292032","浙江省杭州市","2016-10-25","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","石琦峰"
"6777725","瞿盼儿","330705197510188032","浙江省金华市","2017-08-15","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","郭成忠"
"6869958","国向珊","330116198506088000","浙江省杭州市","2018-01-23","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","徐磊"
"6927191","游之桃","330311198906059008","浙江省温州市","2017-07-11","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","董利宁"
"6937169","胡以亦","330605199807075968","浙江省绍兴市","2018-03-19","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","李斌斌"
"7058165","常代曼","330424199301217024","浙江省嘉兴市","2018-03-26","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","杨国明"
"7086332","佴从彤","331021199503166016","浙江省台州市","2016-04-14","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","沈国梁"
"7095896","桂亦玉","330615199305188992","浙江省绍兴市","2017-07-20","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","周云"
"7166820","郦尔岚","330813199309206016","浙江省衢州市","2016-03-08","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","段海华"
"7177733","柴寒云","330923198806054016","浙江省舟山市","2016-10-08","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","林约"
"7236812","佘凌萱","330109199602017984","浙江省杭州市","2016-11-21","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈雅婷"
"7293278","能忆柳","330424198902094976","浙江省嘉兴市","2018-05-16","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","徐庆玉"
"7466067","宫新柔","330812198609206976","浙江省衢州市","2014-10-15","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","叶旭昆"
"7506445","梅傲蕾","330527198108249024","浙江省湖州市","2015-02-13","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","蔡燕"
"7535898","芮冷卉","330403199401185024","浙江省嘉兴市","2014-08-14","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈芙"
"7600178","龙代云","330801199205028992","浙江省衢州市","2015-12-14","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","朱颜"
"7637381","贝谷雪","331027197802241024","浙江省台州市","2018-06-01","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","吴取云"
"7643253","温傲珊","330113198804307968","浙江省杭州市","2016-07-13","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","叶立峰"
"7687786","褚冰蓝","331028197412225024","浙江省台州市","2015-10-28","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","徐春珍"
"7692535","沙芷蕾","330828197607059008","浙江省衢州市","2018-02-01","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","胡瑞平"
"7705661","牧乐萱","330825199811264000","浙江省衢州市","2017-05-11","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","蔡汉武"
"7710275","平凝天","330415198007062976","浙江省嘉兴市","2016-11-21","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","施泽明"
"7741352","孟雁玉","330423197609187008","浙江省嘉兴市","2016-12-13","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","潘小雪"
"7748611","匡书翠","331009197506236992","浙江省台州市","2017-09-27","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","蒋剑刚"
"7790750","满从南","330117198803206976","浙江省杭州市","2015-11-25","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","金乐乐"
"7826461","亢紫寒","330702199012131008","浙江省金华市","2015-06-11","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","余迎斌"
"7867206","蒲海露","330216197503176000","浙江省宁波市","2018-02-14","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","赵守平"
"7898068","须秋翠","330910199103267968","浙江省舟山市","2016-09-06","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈林"
"8061418","崔秋春","330618199404305024","浙江省绍兴市","2015-05-15","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","谢玉宇"
"8174639","曹白易","330613197409128000","浙江省绍兴市","2018-03-23","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","王立仁"
"8248680","左元霜","330224198601092992","浙江省宁波市","2015-06-11","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","王秀红"
"8298669","容雅绿","330305199303097024","浙江省温州市","2014-07-15","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈北"
"8308267","璩凡蕾","330203199504278016","浙江省宁波市","2015-08-27","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","朱菁"
"8309982","杨冰旋","330205198404100992","浙江省宁波市","2016-09-14","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈铁石"
"8329196","袁幻柏","330606199211222976","浙江省绍兴市","2015-07-08","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","张江帆"
"8452736","万冰兰","330115199008046016","浙江省杭州市","2015-11-02","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","周琼"
"8472299","仇傲芙","330712199010086976","浙江省金华市","2017-08-04","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","朱千成"
"8496722","殷慕青","330805199009233984","浙江省衢州市","2016-12-21","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","李凤娟"
"8501341","嵇幻珊","330428199601174976","浙江省嘉兴市","2018-04-24","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","褚运斌"
"8587257","元初夏","330816197702142976","浙江省衢州市","2015-12-14","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","丁建红"
"8607627","黄忆翠","330305197904246016","浙江省温州市","2015-01-19","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","刘千华"
"8638637","詹如霜","330908199703068032","浙江省舟山市","2016-11-21","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈本军"
"8654178","乌半梦","331023198602156032","浙江省台州市","2017-01-24","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈金弓"
"8657419","晏紫山","330610198010292992","浙江省绍兴市","2018-04-03","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","廖初梅"
"8685436","郭从梦","330512199404168000","浙江省湖州市","2016-04-13","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","吴贤光"
"8761274","纪靖雁","330809198802265984","浙江省衢州市","2016-04-07","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","张玲芳"
"8799438","慎涵菡","330922198602232000","浙江省舟山市","2015-12-21","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","徐金明"
"8818979","霍夜蓉","330822198402291968","浙江省衢州市","2017-11-02","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","裘鹏辉"
"8858655","干元风","330904199402153984","浙江省舟山市","2016-10-26","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","张立凤"
"8940515","敖之柔","330620198601195008","浙江省绍兴市","2018-03-05","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","候晓青"
"9195984","鲍雪柳","330107199603152000","浙江省杭州市","2015-11-11","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","柷骥"
"9220045","苏春竹","330618199307249024","浙江省绍兴市","2016-01-22","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈忠杰"
"9225949","储语兰","330504198105033984","浙江省湖州市","2016-12-29","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","朱式满"
"9245618","尚夏菡","330316198712027008","浙江省温州市","2018-03-06","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","曹义"
"9304467","缪书蕾","331001199610115968","浙江省台州市","2017-11-15","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","胡结"
"9397630","柳怜云","330914197502272000","浙江省舟山市","2017-06-28","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","陈艳"
"9399858","牛又菱","330427198411100992","浙江省嘉兴市","2016-05-30","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","何金燕"
"9441200","屈灵槐","330303199803011968","浙江省温州市","2018-05-16","浙江省妇幼保健院","验血","确认怀孕","浙江省妇幼保健院","杨周林"
