"19","142322197712272071","谈祖区","无","男","1977/12/27","壮族","北京北京市","北京北京市密云县溪翁庄镇
","1995/7/25","天然毒品","三级管控","俞友遇","13269082511","解决就业","庞际","15841997285","无","无","即乐心理","自残","生理脱毒","毒品滥用","摇头丸","2017/2/28","是"
"20","142422198111122297","戚角","无","男","1981/11/12","汉族","天津天津市","天津天津市河西区大营门街道
","1995/1/20","半合成毒品","四级管控","卫支也","18245476783","解决贫困","邹蜖犯","13271800534","无","无","侥幸心理","扰乱社会风气","自残","成瘾依赖","摇头丸","1999/1/29","是"
"21","142424195201051831","伍府婚","伍奖所","男","1952/1/5","汉族","北京北京市","北京北京市密云县北京密云经济开发区
","2010/4/8","合成毒品","四级管控","汪欧采","15296492928","解决子女学费","倪官然","14997195624","无","无","侥幸心理","危害家庭","心理社会能力重建","成瘾依赖","大麻","2006/1/19","是"
"22","142431195103262655","元商条","无","女","1951/3/26","汉族","天津天津市","天津天津市宁河县宁河县经济开发区
","2017/1/1","半合成毒品","一级管控","严主又","14787958583","解决子女学费","戚伊告","15163225277","无","无","好奇心理","危害家庭","心理脱毒","精神障碍","冰毒","2007/4/20","是"
"23","142622195808221313","汪应座","无","男","1958/8/22","汉族","河北石家庄市","河北石家庄市灵寿县岔头镇
","2007/3/1","合成毒品","二级管控","何迷之","17733416938","提供生活物资","时排遍","17645444039","无","无","侥幸心理","危害家庭","心理脱毒","毒品滥用","冰毒","2001/6/21","否"
"24","142623199105142808","伍必您","无","女","1991/5/14","汉族","天津天津市","天津天津市宁河县北淮淀乡
","2013/3/18","合成毒品","三级管控","余包来","17030427600","解决子女学费","邵会鞋","18739158666","无","无","侥幸心理","诱发犯罪","心理脱毒","偶尔吸食","摇头丸","2018/7/5","是"
"25","142630196104102839","魏起孩","无","女","1961/4/10","壮族","天津天津市","天津天津市西青区王稳庄镇
","2014/5/10","半合成毒品","三级管控","葛阳随","15029322662","解决就业","何济坐","18959159608","无","无","逆反心理","自残","心理脱毒","精神障碍","吗啡","2000/10/30","是"
"26","150221197708152885","吴器乱","无","男","1977/8/15","汉族","天津天津市","天津天津市河北区鸿顺里街道
","1995/2/17","合成毒品","一级管控","卞买收","13525305378","提供精神治疗","任顺牌","17199457027","有","贪污贿赂罪","侥幸心理","诱发犯罪","生理脱毒","成瘾依赖","可卡因","2004/12/16","是"
"27","150423195508121738","费姆上","无","男","1955/8/12","汉族","河北石家庄市","河北石家庄市平山县营里乡
","2007/6/2","半合成毒品","三级管控","罗往林","15155508985","提供生活物资","狄数受","15345699213","无","无","侥幸心理","诱发犯罪","心理社会能力重建","毒品滥用","杜冷丁","2018/10/5","否"
"28","152104195409171293","柳与完","无","女","1954/9/17","蒙古族","北京北京市","北京北京市东城区永定门外街道
","2002/8/6","天然毒品","三级管控","吴八数","18324530333","解决子女学费","金买显","18551112325","有","妨害社会管理秩序罪","即乐心理","诱发犯罪","心理社会能力重建","精神障碍","大麻","2017/2/11","是"
"29","152629199401232170","康脚划","无","女","1994/1/23","汉族","北京北京市","北京北京市昌平区回龙观
","1996/9/10","天然毒品","三级管控","任医","15767945759","解决子女学费","庞判过","17174339075","有","渎职罪","逆反心理","危害家庭","自残","毒品滥用","大麻","1999/12/21","是"
"30","152822199004011645","计出陈","无","女","1990/4/1","汉族","河北石家庄市","河北石家庄市无极县七汲镇
","1997/9/30","合成毒品","三级管控","昌密父","14747042641","解决贫困","卫击干","15099683203","有","妨害社会管理秩序罪","好奇心理","自残","生理脱毒","精神障碍","冰毒","2014/5/17","否"
"31","152923199408302775","冯顶汽","无","女","1994/8/30","汉族","北京北京市","北京北京市朝阳区常营
","2001/8/29","合成毒品","四级管控","杨说凡","13299566388","提供精神治疗","谢消宫","18820263839","无","无","逆反心理","危害家庭","自残","成瘾依赖","冰毒","2001/10/4","是"
"32","210102198809201709","葛而亲","无","男","1988/9/20","满族","北京北京市","北京北京市东城区交道口街道
","1997/9/6","合成毒品","二级管控","葛忙质","17267341199","解决子女学费","顾请巴","13778266483","无","无","侥幸心理","扰乱社会风气","生理脱毒","偶尔吸食","摇头丸","2011/1/20","否"
"33","210112196607081395","和律","和停","女","1966/7/8","汉族","天津天津市","天津天津市河东区大王庄街道
","2012/12/6","天然毒品","二级管控","史名若","13629957663","解决子女学费","安那师","18692053038","有","军人违反职责罪","侥幸心理","诱发犯罪","心理脱毒","精神障碍","摇头丸","1997/3/19","是"
"34","210124199806051825","臧革为","无","女","1998/6/5","汉族","天津天津市","天津天津市蓟县西龙虎峪镇
","2003/1/30","天然毒品","一级管控","贝虽历","15138677230","提供精神治疗","郎良继","13134817123","无","无","刺激心理","危害家庭","心理脱毒","偶尔吸食","冰毒","2018/7/9","是"
"35","210504197404121292","花速买","无","男","1974/4/12","藏族","北京北京市","北京北京市西城区新街口街道
","1996/1/6","天然毒品","一级管控","康儿消","14520023531","解决子女学费","舒妹玛","17248194769","有","危害国家安全罪","逆反心理","诱发犯罪","生理脱毒","成瘾依赖","杜冷丁","1999/10/4","否"
"36","21080419691002207X","秦周成","秦调创","男","1969/10/2","汉族","天津天津市","天津天津市河北区铁东路街道
","2016/7/1","半合成毒品","二级管控","罗夜学","15213644994","提供生活物资","张表的","14745856382","无","无","刺激心理","危害家庭","心理脱毒","毒品滥用","吗啡","2012/11/27","是"
"37","210903196402162307","安养月","无","女","1964/2/16","回族","河北石家庄市","河北石家庄市裕华区槐底街道
","2017/8/14","半合成毒品","四级管控","伍病具","18833398059","解决贫困","谢时居","18813721664","无","无","即乐心理","自残","生理脱毒","偶尔吸食","冰毒","2006/4/5","是"
"38","211081195011101925","褚办精","无","女","1950/11/10","汉族","天津天津市","天津天津市津南区双林农场
","2010/7/18","半合成毒品","一级管控","岑习半","15787317249","解决子女学费","傅术量","15675294824","无","无","好奇心理","危害家庭","生理脱毒","精神障碍","冰毒","1999/11/27","是"
"39","211102195111202782","苗蜖论","无","女","1951/11/20","汉族","天津天津市","天津天津市蓟县礼明庄镇
","2013/8/10","合成毒品","二级管控","郝模长","15548903397","提供生活物资","费试论","13572270141","有","危害国防利益罪","刺激心理","诱发犯罪","生理脱毒","毒品滥用","冰毒","2015/5/13","是"
"40","211281198602032313","谈刻品","谈类它","男","1986/2/3","汉族","河北石家庄市","河北石家庄市新乐市南大岳镇
","2009/8/23","合成毒品","二级管控","安帮河","17818073806","提供精神治疗","李气啊","18666923013","有","危害国家安全罪","即乐心理","危害家庭","心理社会能力重建","毒品滥用","冰毒","2001/5/29","是"
"41","211302195809232802","谢没史","无","男","1958/9/23","汉族","河北石家庄市","河北石家庄市栾城县南高乡
","1996/4/5","天然毒品","三级管控","穆临制","18214630826","解决就业","章犯野","15159314711","有","渎职罪","侥幸心理","诱发犯罪","自残","偶尔吸食","古柯","2016/11/6","是"
"42","220322196112011218","董需百","无","男","1961/12/1","汉族","河北石家庄市","河北石家庄市井陉县于家乡
","2010/2/6","合成毒品","三级管控","金草过","14763289168","解决就业","唐牙","15127980119","有","危害公共安全罪","刺激心理","自残","生理脱毒","偶尔吸食","摇头丸","2015/10/15","是"
"43","220502195910111505","孟岛","无","女","1959/10/11","彝族","河北石家庄市","河北石家庄市深泽县白庄乡
","2004/4/6","天然毒品","二级管控","张洋义","15956316902","提供生活物资","祝善帮","13384080175","无","无","即乐心理","扰乱社会风气","心理社会能力重建","偶尔吸食","大麻","2012/8/14","是"
"44","22050319950909204X","于船","无","男","1995/9/9","苗族","河北石家庄市","河北石家庄市元氏县北褚乡
","2000/8/3","半合成毒品","四级管控","臧静坦","17353279065","提供生活物资","邬居洗","15177451004","无","无","即乐心理","自残","自残","毒品滥用","摇头丸","1999/2/4","是"
"45","220625195208171217","孔责姑","无","女","1952/8/17","汉族","河北石家庄市","河北石家庄市长安区青园街道
","2013/10/28","合成毒品","三级管控","伏姆本","13628544209","解决贫困","尹带留","13066809853","无","无","侥幸心理","自残","心理社会能力重建","成瘾依赖","大麻","2013/12/14","是"
"46","222403199207162897","薛端进","无","男","1992/7/16","汉族","河北石家庄市","河北石家庄市长安区青园街道
","1999/9/23","半合成毒品","三级管控","孟间","14511048340","解决子女学费","祁泪调","18619548827","无","无","好奇心理","扰乱社会风气","心理社会能力重建","偶尔吸食","冰毒","2010/1/13","是"
"47","23010319530121250X","方通顾","无","女","1953/1/21","汉族","天津天津市","天津天津市静海县梁头镇
","2001/11/6","半合成毒品","四级管控","姚易游","18016119093","提供生活物资","鲁油先","14989933303","有","危害国家安全罪","侥幸心理","诱发犯罪","心理脱毒","精神障碍","摇头丸","2000/12/23","否"
"48","230126196904182425","范惊字","无","男","1969/4/18","汉族","天津天津市","天津天津市东丽区开发区西区
","2004/12/18","半合成毒品","一级管控","贺假勒","17228681224","提供精神治疗","孔勒闻","18842760659","无","无","刺激心理","诱发犯罪","自残","精神障碍","大麻","2018/4/27","是"
"49","230184195104282355","薛州掉","无","男","1951/4/28","藏族","天津天津市","天津天津市西青区大寺镇
","2008/3/2","半合成毒品","三级管控","纪用号","17851421875","提供精神治疗","酆席社","13099079003","无","无","好奇心理","扰乱社会风气","自残","精神障碍","大麻","2011/6/20","是"
"50","230207197508171370","云练烟","无","男","1975/8/17","汉族","天津天津市","天津天津市津南区小站镇
","1999/7/22","天然毒品","二级管控","孙客杀","17355353997","提供精神治疗","郝市利","14982484707","无","无","好奇心理","危害家庭","心理脱毒","毒品滥用","冰毒","1997/8/27","是"
"51","230382196507181076","任酒房","无","男","1965/7/18","汉族","天津天津市","天津天津市宁河县丰台镇
","2008/3/8","合成毒品","二级管控","曹未影","17790527904","解决就业","岑似之","17044969951","无","无","逆反心理","自残","心理脱毒","精神障碍","三唑仑","1999/5/16","是"
"52","230404199307102900","和迷","无","男","1993/7/10","汉族","北京北京市","北京北京市房山区城关街道
","2003/7/30","合成毒品","二级管控","倪华阿","13266359947","提供生活物资","李西祖","13372753530","无","无","好奇心理","自残","心理脱毒","精神障碍","摇头丸","2018/1/30","是"
"53","230421195008122897","时方分","无","男","1950/8/12","汉族","天津天津市","天津天津市静海县台头镇
","2015/11/7","半合成毒品","三级管控","范博","17334528169","提供生活物资","计馆查","13053942569","无","无","刺激心理","诱发犯罪","心理脱毒","毒品滥用","冰毒","2001/9/16","是"
"54","230710196407052867","钱居司","无","男","1964/7/5","汉族","北京北京市","北京北京市怀柔区喇叭沟门满族乡
","2016/9/20","合成毒品","一级管控","萧失上","18225669643","解决就业","秦助年","14570190048","无","无","侥幸心理","危害家庭","心理社会能力重建","偶尔吸食","冰毒","2009/4/30","是"
"55","232330197701271606","曹妙土","无","男","1977/1/27","汉族","河北石家庄市","河北石家庄市元氏县前仙乡
","2001/7/28","天然毒品","四级管控","水义肉","14954956656","解决就业","郑幸认","15363818124","无","无","好奇心理","诱发犯罪","生理脱毒","偶尔吸食","大麻","2016/3/7","是"
"56","232721196709201136","雷种头","无","男","1967/9/20","汉族","河北石家庄市","河北石家庄市正定县南楼乡
","2017/1/16","天然毒品","二级管控","杨万判","14594865829","提供生活物资","祁无说","17333419311","有","危害国家安全罪","逆反心理","扰乱社会风气","自残","偶尔吸食","冰毒","2017/10/6","是"
"57","310102197708252610","戴鸟衣","无","女","1977/8/25","汉族","北京北京市","北京北京市昌平区十三陵镇
","2006/6/13","合成毒品","二级管控","康开经","13943512149","提供生活物资","蒋尼机","14983451261","无","无","侥幸心理","诱发犯罪","自残","成瘾依赖","大麻","1995/8/29","是"
"58","310115199205151827","邬装速","无","男","1992/5/15","回族","河北石家庄市","河北石家庄市鹿泉市寺家庄镇
","1999/7/22","天然毒品","二级管控","俞组挥","15312135704","提供生活物资","伍边营","18275439591","无","无","即乐心理","诱发犯罪","自残","毒品滥用","大麻","2008/5/21","是"
"59","320106198409141075","葛友务","无","男","1984/9/14","壮族","北京北京市","北京北京市顺义区高丽营镇
","2017/8/24","半合成毒品","四级管控","鲁满提","13142924152","提供精神治疗","水观棋","17122767477","有","危害国家安全罪","侥幸心理","扰乱社会风气","自残","毒品滥用","大麻","2002/8/25","是"
"60","32012219520704124X","李右呢","无","男","1952/7/4","汉族","天津天津市","天津天津市西青区张家窝镇
","2007/4/18","合成毒品","四级管控","汪编她","15669601731","解决子女学费","毕久底","17080882070","无","无","逆反心理","扰乱社会风气","自残","成瘾依赖","摇头丸","2004/2/20","是"
"61","320203199809232655","乐像健","无","男","1998/9/23","汉族","河北石家庄市","河北石家庄市栾城县郄马镇
","2007/10/16","半合成毒品","四级管控","俞议取","17322129940","解决就业","倪关天","17398805947","无","无","侥幸心理","诱发犯罪","生理脱毒","偶尔吸食","杜冷丁","2000/5/4","否"
"62","32040219590927273X","宋密次","无","女","1959/9/27","汉族","河北石家庄市","河北石家庄市赵县北王里镇
","2011/8/24","天然毒品","一级管控","鲍花点","14594675174","提供精神治疗","章费确","13979074980","有","民主权利罪","好奇心理","扰乱社会风气","心理社会能力重建","成瘾依赖","杜冷丁","2007/3/26","是"
"63","321281198210141655","伍朝迷","无","女","1982/10/14","汉族","天津天津市","天津天津市北辰区集贤里街道
","2012/8/22","合成毒品","一级管控","皮前城","13545985389","解决子女学费","汤星伙","17594018724","有","侵犯财产罪","逆反心理","诱发犯罪","心理脱毒","毒品滥用","三唑仑","2013/11/4","是"
"64","321323198005031926","苗深打","无","女","1980/5/3","汉族","天津天津市","天津天津市静海县子牙镇
","2009/11/9","半合成毒品","三级管控","华探保","15355488301","解决子女学费","费双救","17263103458","无","无","逆反心理","诱发犯罪","心理脱毒","精神障碍","摇头丸","2002/6/9","是"
"65","330201198805102603","任和消","无","男","1988/5/10","彝族","河北石家庄市","河北石家庄市桥东区建安街道
","1997/10/12","合成毒品","二级管控","吕模板","15940755426","提供精神治疗","庞成艺","17170276253","无","无","好奇心理","诱发犯罪","心理脱毒","精神障碍","冰毒","2018/3/17","是"
"66","330203199411032726","秦钱戴","无","男","1994/11/3","汉族","天津天津市","天津天津市蓟县出头岭镇
","2018/4/3","半合成毒品","四级管控","贺物名","17023625628","解决贫困","许活琴","13252850103","有","危害公共安全罪","好奇心理","诱发犯罪","心理脱毒","精神障碍","大麻","1997/6/16","是"
"67","330326195102212063","柏早珍","无","女","1951/2/21","回族","河北石家庄市","河北石家庄市辛集市旧城镇
","2003/1/26","天然毒品","四级管控","戚营克","17012545203","解决就业","窦报采","15691636368","无","无","刺激心理","扰乱社会风气","生理脱毒","成瘾依赖","大麻","2015/3/5","是"
"68","330483198210202379","何官此","无","女","1982/10/20","汉族","北京北京市","北京北京市西城区德胜街道
","1998/11/12","合成毒品","四级管控","凤进各","17187352427","解决子女学费","苗色鞋","18930491720","无","无","即乐心理","自残","心理社会能力重建","偶尔吸食","大麻","2003/9/5","是"
"69","330601199310012741","平府","无","男","1993/10/1","汉族","北京北京市","北京北京市石景山区广宁街道
","1997/10/4","合成毒品","一级管控","岑规立","17297799256","解决子女学费","彭弹病","17688770340","无","无","即乐心理","扰乱社会风气","心理社会能力重建","成瘾依赖","大麻","2005/8/4","是"
"70","332502197709241611","顾充草","无","女","1977/9/24","汉族","河北石家庄市","河北石家庄市井陉矿区贾庄镇
","2018/4/19","天然毒品","四级管控","酆突望","13496452363","解决就业","禹治塞","18816666736","无","无","好奇心理","自残","心理社会能力重建","毒品滥用","摇头丸","2003/12/15","是"
"71","340203198612091092","谢街背","无","女","1986/12/9","汉族","河北石家庄市","河北石家庄市栾城县柳林屯乡
","2001/1/1","天然毒品","四级管控","卫风饭","15992752203","解决子女学费","苏室","13649207771","无","无","即乐心理","危害家庭","心理社会能力重建","成瘾依赖","大麻","1995/5/31","是"
"72","340421199201232039","张创类","无","男","1992/1/23","汉族","河北石家庄市","河北石家庄市栾城县窦妪镇
","1999/6/4","半合成毒品","四级管控","孟五好","15972521863","解决就业","伏息权","14979229522","有","军人违反职责罪","好奇心理","扰乱社会风气","心理社会能力重建","毒品滥用","摇头丸","2012/11/20","是"
"73","350101198105061095","姚看次","无","男","1981/5/6","壮族","天津天津市","天津天津市南开区广开街道
","1996/7/20","半合成毒品","一级管控","窦双伤","18650089422","提供生活物资","臧修征","13479842791","无","无","逆反心理","扰乱社会风气","心理脱毒","精神障碍","大麻","2014/1/13","是"
"74","350111196309022542","毕属","无","男","1963/9/2","汉族","天津天津市","天津天津市河西区越秀路街道
","1999/7/22","天然毒品","二级管控","成钟和","13768442681","提供生活物资","安灵哭","14593039076","有","妨害社会管理秩序罪","刺激心理","危害家庭","心理脱毒","偶尔吸食","摇头丸","2007/4/26","是"
"75","350128198303212640","堪好喜","无","女","1983/3/21","汉族","河北石家庄市","河北石家庄市无极县东侯坊乡
","1998/6/13","半合成毒品","二级管控","喻数两","18094630618","解决子女学费","谢产选","14525163753","无","无","即乐心理","扰乱社会风气","自残","毒品滥用","海洛因","2008/11/4","是"
"76","350303195709261557","滕展常","无","男","1957/9/26","汉族","北京北京市","北京北京市顺义区赵全营镇
","1997/7/21","天然毒品","三级管控","傅活样","18899585181","解决贫困","任更","18056823674","无","无","即乐心理","诱发犯罪","生理脱毒","毒品滥用","可卡因","1997/9/15","是"
"77","350427196004282711","余破需","无","男","1960/4/28","汉族","天津天津市","天津天津市滨海新区新城镇
","1997/7/17","合成毒品","二级管控","毕责旅","18224680288","解决子女学费","华国","17221124260","无","无","好奇心理","危害家庭","心理脱毒","成瘾依赖","冰毒","2001/11/29","是"
"78","350525198503051311","常空都","无","男","1985/3/5","汉族","天津天津市","天津天津市宝坻区马家店镇
","2002/10/27","半合成毒品","二级管控","邵接无","18872344764","解决就业","屈养水","15691906721","无","无","侥幸心理","扰乱社会风气","生理脱毒","毒品滥用","K粉","1996/2/14","是"
"79","350583195011251115","苏还合","无","男","1950/11/25","壮族","北京北京市","北京北京市平谷区兴谷街道
","1996/9/6","天然毒品","三级管控","孟词入","18492397028","提供生活物资","谢盛今","13454452542","无","无","刺激心理","扰乱社会风气","心理脱毒","毒品滥用","摇头丸","2018/11/20","是"
"80","352203196803211581","董婚继","无","男","1968/3/21","维吾尔族","河北石家庄市","河北石家庄市栾城县南高乡
","1996/2/9","天然毒品","二级管控","周顿","13243987040","解决就业","何恩成","18229215739","无","无","好奇心理","诱发犯罪","自残","成瘾依赖","大麻","2001/2/7","否"
"81","352227197407061767","元利伙","无","男","1974/7/6","汉族","天津天津市","天津天津市宝坻区尔王庄镇
","2009/10/30","合成毒品","一级管控","范明宫","17066758331","解决就业","俞介","17368225030","有","军人违反职责罪","侥幸心理","扰乱社会风气","生理脱毒","精神障碍","冰毒","2005/12/13","是"
"82","352227197707231107","和智脱","无","男","1977/7/23","壮族","河北石家庄市","河北石家庄市赵县高村乡
","1997/11/12","半合成毒品","四级管控","尹未局","18542935297","提供精神治疗","酆排良","17335823740","无","无","侥幸心理","危害家庭","心理脱毒","毒品滥用","摇头丸","2005/8/22","是"
"83","360101195501181038","华玩银","无","女","1955/1/18","回族","天津天津市","天津天津市北辰区集贤里街道
","2005/1/11","半合成毒品","三级管控","袁先恐","17774467065","解决子女学费","章那","17780053620","无","无","逆反心理","诱发犯罪","心理脱毒","成瘾依赖","杜冷丁","2017/6/10","否"
"84","360104198904242651","金王必","无","男","1989/4/24","汉族","北京北京市","北京北京市房山区拱辰街道
","2007/5/27","天然毒品","二级管控","周被蜖","17377042897","解决子女学费","魏带听","14979697362","无","无","好奇心理","自残","生理脱毒","成瘾依赖","摇头丸","1996/11/25","是"
"85","360403195401262455","昌旅哥","无","女","1954/1/26","汉族","河北石家庄市","河北石家庄市正定县新安镇
","2015/3/11","合成毒品","四级管控","邵钱年","13329508689","提供生活物资","周它亮","17612751283","无","无","逆反心理","危害家庭","心理社会能力重建","精神障碍","摇头丸","1996/8/25","是"
"86","360601196210171616","毛仍于","无","男","1962/10/17","汉族","天津天津市","天津天津市津南区双桥河镇
","2017/6/13","半合成毒品","二级管控","方明你","14930941062","解决贫困","成典克","13033810211","无","无","刺激心理","扰乱社会风气","心理社会能力重建","毒品滥用","K粉","2007/11/3","是"
"87","360602197107121777","明生流","无","男","1971/7/12","汉族","北京北京市","北京北京市延庆县千家店镇
","2000/7/1","半合成毒品","四级管控","罗希乡","18581938757","解决贫困","谈怀庭","18988740731","无","无","刺激心理","扰乱社会风气","自残","毒品滥用","摇头丸","2012/1/25","是"
"88","360701198004252955","韩怕喝","无","男","1980/4/25","汉族","河北石家庄市","河北石家庄市藁城市张家庄镇
","1996/12/13","合成毒品","四级管控","齐探吸","17321314786","解决就业","茅圣十","14748225761","无","无","好奇心理","诱发犯罪","自残","毒品滥用","大麻","2003/4/21","是"
"89","362401195204131403","苗格林","无","女","1952/4/13","汉族","天津天津市","天津天津市东丽区华明街道
","1999/11/29","合成毒品","一级管控","毛层树","18624405025","提供生活物资","狄未犯","18124671110","有","破坏社会主义市场经济秩序罪","刺激心理","自残","自残","成瘾依赖","吗啡","2017/3/11","否"
"90","362421196011272322","时苏一","无","女","1960/11/27","汉族","北京北京市","北京北京市大兴区安定镇
","2017/12/7","合成毒品","一级管控","水牛忍","18360341360","解决就业","滕越又","17361845595","有","危害国家安全罪","即乐心理","扰乱社会风气","自残","精神障碍","古柯","2002/9/30","是"
"91","362429195001031580","于严市","无","女","1950/1/3","汉族","河北石家庄市","河北石家庄市井陉县孙庄乡
","2009/11/5","半合成毒品","二级管控","秦熟首","18725051839","提供生活物资","郝束密","17038698619","无","无","逆反心理","自残","自残","精神障碍","大麻","2005/2/2","是"
"92","362526197001171555","杨京住","无","男","1970/1/17","壮族","河北石家庄市","河北石家庄市元氏县马村乡
","2018/8/4","天然毒品","三级管控","廉弹份","17566076143","解决贫困","皮层架","17899505128","无","无","即乐心理","诱发犯罪","心理社会能力重建","偶尔吸食","三唑仑","1996/5/23","是"
"93","362529197803181788","邹点追","无","女","1978/3/18","汉族","北京北京市","北京北京市房山区佛子庄乡
","2011/2/13","合成毒品","三级管控","金业若","14911973914","解决贫困","董浪油","14765522588","有","贪污贿赂罪","侥幸心理","自残","自残","成瘾依赖","大麻","2003/11/6","是"
"94","370284198201071138","姜带伤","无","男","1982/1/7","汉族","河北石家庄市","河北石家庄市桥东区东华街道
","2017/3/1","合成毒品","三级管控","韩圣光","14580850452","提供生活物资","纪骨切","17283484582","无","无","侥幸心理","扰乱社会风气","自残","精神障碍","K粉","2010/2/17","是"
"95","370503196207131612","凤宫伴","无","男","1962/7/13","土家族","北京北京市","北京北京市延庆县四海镇
","1998/3/20","半合成毒品","四级管控","平怕秘","18638110310","提供生活物资","梁从值","18111079328","无","无","逆反心理","自残","心理脱毒","精神障碍","大麻","2003/6/13","否"
