"18","541210195905271564","滕众区","无","女","1959/5/27","土家族","西藏自治区拉萨市墨竹工卡县","离婚","中共党员","初中","无","建筑工程业","地质控测员（平地）
","石家庄东方热电股份有限公司","15669814193","河北石家庄市","河北石家庄市新华区西三庄乡
","河北石家庄市","河北石家庄市鹿泉市石井乡
","人户一致","259945961","220103196010072431","禹素介","户主","18455400783","","无","无"
"19","710224196011268531","乐窗再","无","男","1960/11/26","汉族","新疆维吾尔族自治区石河子市","已婚","群众","高中","无","新闻出版广告业","广告招牌架设．安装人员（室外）
","创元科技股份有限公司","14917095340","河北石家庄市","河北石家庄市辛集市旧城镇
","北京北京市","北京北京市丰台区花乡
","人户不一致","440675807","342601196810231860","康期景","母","15857891786","","无","无"
"20","151717193904069821","米南元","无","女","1939/4/6","汉族","内蒙古自治区赤峰市敖汉旗","离婚","无党派人士","硕士","伊斯兰教","餐饮业","厨师
","中通客车控股股份有限公司","14511060689","河北石家庄市","河北石家庄市栾城县冶河镇
","北京北京市","北京北京市大兴区亦庄
","人户不一致","274616663","420626196008291597","孙玩","侄子","17588089583","","无","无"
"21","710510201802031675","孟接局","无","男","2018/2/3","汉族","新疆维吾尔族自治区石河子市","丧偶","中共党员","无","基督教","餐饮业","外务员
","杭州大自然科技股份有限公司","13112652854","北京北京市","北京北京市密云县新城子镇
","河北石家庄市","河北石家庄市新华区新华路街道
","人户一致","158164973","440101197105272359","戚朋在","叔","14796323808","","无","无"
"22","350420195501216256","米他一","无","男","1955/1/21","汉族","福建省三明市三元区","已婚","中共党员","小学","佛教","服务业","存车及洗车工
","湖南科力远新能源股份有限公司","15134710801","河北石家庄市","河北石家庄市裕华区东苑街道
","北京北京市","北京北京市延庆县香营乡
","人户一致","181743478","52230119930124180X","毛放供","子","18059736838","","无","无"
"23","131826194405118929","伍月","无","女","1944/5/11","汉族","河北省衡水市深州市","已婚","群众","高中","佛教","服务业","刻字工
","宝山钢铁股份有限公司","13925668508","天津天津市","天津天津市蓟县下窝头镇
","北京北京市","北京北京市朝阳区垡头街道
","人户一致","149808518","320811197101091475","沈细","父","13584683981","","无","无"
"24","370328199104286060","水狗历","无","女","1991/4/28","汉族","山东省淄博市沂源县","离婚","群众","初中","无","娱乐业","特技演员
","恒天凯马股份有限公司","18695074770","河北石家庄市","河北石家庄市鹿泉市上寨乡
","北京北京市","北京北京市西城区月坛街道
","人户一致","163421785","330501197507203002","狄排渐","女","14536928996","","无","无"
"25","421403201302113538","邬桌饭","无","男","2013/2/11","汉族","湖北省咸宁市通山县","未婚","中共党员","高中","无","农牧业","热带作物生产人员
","兖州煤业股份有限公司","13189103173","北京北京市","北京北京市房山区史家营乡
","北京北京市","北京北京市石景山区八角街道
","人户不一致","306413019","652325199102272881","安草列","子","14934515816","","无","无"
"26","350302200711303786","费吸备","无","女","2007/11/30","汉族","福建省莆田市城厢区","未婚","群众","高中","佛教","建筑工程业","地质控测员（平地）
","大连天宝绿色食品股份有限公司","18239130755","北京北京市","北京北京市密云县檀营
","天津天津市","天津天津市静海县团泊新城
","人户不一致","391440161","441283197404082995","昌但伦","母","17268438525","","无","无"
"27","530314196505182608","唐论司","无","女","1965/5/18","汉族","云南省曲靖市麒麟区","已婚","群众","初中","伊斯兰教","农牧业","兽医
","河北承德露露股份有限公司","14579269756","天津天津市","天津天津市蓟县官庄镇
","北京北京市","北京北京市大兴区观音寺街道
","人户不一致","505997441","130624196707172827","祝格印","父","18893218776","","有","入伍注销"
"28","511720200009091967","冯国想","无","女","2000/9/9","汉族","四川省广安市华蓥市","已婚","共青团员","无","无","文教","军训教官
","宁波联合集团股份有限公司","15052544381","北京北京市","北京北京市石景山区八角街道
","天津天津市","天津天津市西青区辛口镇
","人户一致","225537450","460039196908302016","王明萨","女","14748208810","","无","无"
"29","340616196407251739","秦当岁","无","男","1964/7/25","满族","安徽省淮北市烈山区","已婚","中共预备党员","小学","佛教","建筑工程业","测量人员
","武汉长江通信产业集团股份有限公司","15197357948","北京北京市","北京北京市西城区金融街街道
","天津天津市","天津天津市河西区天塔街道
","人户不一致","105152428","450304199310061615","陈战汽","母","14988576473","","无","无"
"30","320811195010218890","章右并","无","男","1950/10/21","汉族","江苏省淮阴市清浦区","已婚","共青团员","博士","无","卫生业","跌打损伤治疗人员
","成都金亚科技股份有限公司","13866681493","河北石家庄市","河北石家庄市藁城市南孟镇
","河北石家庄市","河北石家庄市赞皇县南邢郭乡
","人户不一致","179624942","320381198012161721","吕破啊","侄子","15815453835","","无","无"
"31","151123197903231854","于肯判","无","男","1979/3/23","汉族","内蒙古自治区赤峰市敖汉旗","已婚","中共预备党员","小学","佛教","建筑工程业","工地服务人员
","中国石油天然气股份有限公司","15657030393","北京北京市","北京北京市石景山区广宁街道
","天津天津市","天津天津市津南区长青办事处
","人户不一致","544041813","43030119721207287X","秦员","户主","14791346858","","无","无"
"32","210814196209191807","顾吧玛","无","女","1962/9/19","汉族","辽宁省营口市老边区","未婚","群众","硕士","无","娱乐业","电视记者
","上海海鸟企业发展股份有限公司","18681467446","天津天津市","天津天津市河东区上杭路街道
","北京北京市","北京北京市大兴区魏善庄镇
","人户不一致","346672086","130705196901241562","米降词","外祖母","13411508166","","无","无"
"33","130902199301042681","凤低博","无","女","1993/1/4","汉族","河北省沧州市新华区","未婚","群众","初中","无","文教","外勤人员
","大连獐子岛渔业集团股份有限公司","15958367125","天津天津市","天津天津市北辰区天穆镇
","天津天津市","天津天津市滨海新区茶淀镇
","人户不一致","122040802","513123198712032415","殷变绝","父","14970793347","","无","无"
"34","140114195809304237","董商财","无","男","1958/9/30","回族","山西省太原市晋源区","已婚","群众","初中","伊斯兰教","新闻出版广告业","安装光管及外勤维修人员
","许昌远东传动轴股份有限公司","15148324815","河北石家庄市","河北石家庄市新华区北苑街道
","河北石家庄市","河北石家庄市桥东区休门街道
","人户不一致","507482454","37130219800717192X","臧然什","子","17893711587","","无","无"
"35","210924199105162546","伍论奶","无","女","1991/5/16","汉族","辽宁省阜新市彰武县","未婚","群众","初中","伊斯兰教","林业","装运工人
","桂林广陆数字测控股份有限公司","14575431953","天津天津市","天津天津市滨海新区迎宾街道
","河北石家庄市","河北石家庄市高邑县万城乡
","人户一致","230030858","533001196507032897","卜争营","父","17754746904","","无","无"
"36","520827196108113998","何妙致","无","男","1961/8/11","汉族","贵州省遵义市仁怀市","未婚","群众","初中","无","新闻出版广告业","广告影片之拍摄录制人员
","北京京能热电股份有限公司","15192761625","天津天津市","天津天津市宁河县板桥镇
","河北石家庄市","河北石家庄市井陉矿区矿市街道
","人户一致","402473429","210901199203122557","奚党调","祖母","18621091221","","有","死亡注销"
"37","501104199001104196","倪森较","无","男","1990/1/10","汉族","重庆市南川市","未婚","中共党员","高中","无","卫生业","一般医务行政人员
","湖南金果实业股份有限公司","18658749275","河北石家庄市","河北石家庄市新乐市东王镇
","天津天津市","天津天津市东丽区保税区空港国际物流区
","人户一致","457384465","231004198512262465","戚巨李","母","18339696149","","无","无"
"38","500911199602131212","齐会志","无","男","1996/2/13","汉族","重庆市南川市","已婚","群众","大学","佛教","商业","售货员
","四川富临运业集团股份有限公司","17530767737","北京北京市","北京北京市海淀区东升
","天津天津市","天津天津市宁河县俵口乡
","人户一致","260472297","510723196806012853","余争尼","母","15965937941","","有","死亡注销"
"39","211204197611251187","费责升","无","女","1976/11/25","汉族","辽宁省铁岭市清河区","未婚","群众","初中","伊斯兰教","农牧业","养殖业者
","上海柴油机股份有限公司","17187435270","天津天津市","天津天津市宝坻区天宝工业园区
","天津天津市","天津天津市滨海新区临港工业区
","人户不一致","338418695","533523196207141499","顾渐火","父","15160798559","","无","无"
"40","320504199002051684","汪终常","无","女","1990/2/5","汉族","江苏省苏州市金阊区","未婚","共青团员","小学","佛教","宗教","僧尼．道士及传教人员
","厦门旭飞投资股份有限公司","18297539504","天津天津市","天津天津市和平区小白楼街道
","天津天津市","天津天津市北辰区天津陆路港物流装备产业园
","人户一致","560247978","622727197302192798","傅太继","父","14941189485","","无","无"
"41","640408197106276048","蒋摇听","无","女","1971/6/27","汉族","宁夏回族自治区吴忠市灵武市","已婚","群众","小学","伊斯兰教","一般职业","公务员．职员
","安阳钢铁股份有限公司","18220271963","河北石家庄市","河北石家庄市栾城县楼底镇
","北京北京市","北京北京市东城区永定门外街道
","人户一致","145661147","542626198508291671","葛吧客","女","14736715655","","无","无"
"42","430522197209135047","安统欧","无","女","1972/9/13","蒙古族","湖南省邵阳市新邵县","未婚","无党派人士","小学","无","体育","垒球运动员
","浙江康盛股份有限公司","13236956473","天津天津市","天津天津市宝坻区霍各庄镇
","河北石家庄市","河北石家庄市晋州市东里庄镇
","人户不一致","535299411","410523199209112118","柳酒今","外祖母","14561568627","","无","无"
"43","510921193901012828","凤放","凤素","女","1939/1/1","彝族","四川省遂宁市蓬溪县","已婚","群众","大学","无","文教","校工
","特变电工股份有限公司","17699403606","北京北京市","北京北京市海淀区北太平庄街道
","天津天津市","天津天津市武清区开发区武清逸仙园小区
","人户不一致","452462323","341004198406252235","柳被现","子","18881682562","","有","入伍注销"
"44","150920200407276076","俞云戏","无","男","2004/7/27","汉族","内蒙古自治区赤峰市敖汉旗","已婚","群众","小学","佛教","渔业","渔场管理人员
","深圳本鲁克斯实业股份有限公司","17376256093","北京北京市","北京北京市海淀区上地街道
","天津天津市","天津天津市红桥区西沽街道
","人户不一致","128419036","362226198211021465","和班席","女","17744548129","","无","无"
"45","431704196504255703","卫景盛","无","女","1965/4/25","汉族","湖南省怀化市洪江市","已婚","群众","大学","无","新闻出版广告业","摄影记者
","中视传媒股份有限公司","17527117853","天津天津市","天津天津市滨海新区杭州道街道
","天津天津市","天津天津市河北区建昌道街道
","人户一致","455152484","41022519801105222X","方山又","父","13266428054","","无","无"
"46","521009194005318312","谢南此","无","男","1940/5/31","汉族","贵州省遵义市仁怀市","丧偶","群众","小学","无","服务业","洗衣店工人
","北方联合出版传媒(集团)股份有限公司","18599987754","天津天津市","天津天津市红桥区大胡同街道
","天津天津市","天津天津市南开区长虹街道
","人户不一致","178063518","350724199008172721","穆支官","子","14914435659","","有","死亡注销"
"47","510225198711063582","伏必衣","无","女","1987/11/6","满族","四川省成都市崇州市","已婚","群众","初中","无","渔业","水手
","江西长运股份有限公司","15043136532","河北石家庄市","河北石家庄市长安区河东街道
","天津天津市","天津天津市蓟县许家台镇
","人户一致","250415597","522528199209031050","陶任节","母","17371501220","","无","无"
"48","111828197703204097","祁内奇","无","男","1977/3/20","汉族","北京市延庆县","未婚","群众","无","无","新闻出版广告业","一般工作人员
","横店集团东磁股份有限公司","15389053678","北京北京市","北京北京市东城区东直门街道
","北京北京市","北京北京市丰台区西罗园街道
","人户一致","471628201","142631198807281621","陈思对","祖父","14984482949","","无","无"
"49","311710197311212146","堪海批","无","女","1973/11/21","汉族","上海市崇明县","已婚","无党派人士","小学","伊斯兰教","一般职业","其他工作员
","大化集团大连化工股份有限公司","13856393380","北京北京市","北京北京市延庆县四海镇
","河北石家庄市","河北石家庄市深泽县赵八镇
","人户一致","414657962","522301198406092201","米灵百","外甥女","15020743086","","有","入伍注销"
"50","540310196508225126","李某无","无","女","1965/8/22","汉族","西藏自治区拉萨市墨竹工卡县","离婚","中共党员","高中","无","林业","运材车辆司机及押运人员
","南方风机股份有限公司","15924776787","天津天津市","天津天津市和平区小白楼街道
","河北石家庄市","河北石家庄市栾城县冶河镇
","人户一致","151100657","340825196710042843","魏约楼","母","18547361567","","无","无"
"51","440315200310034318","孟担百","无","男","2003/10/3","汉族","广东省深圳市盐田区","丧偶","中共党员","高中","伊斯兰教","体育","网球运动员
","苏州新海宜通信科技股份有限公司","14799397224","北京北京市","北京北京市门头沟区妙峰山镇
","河北石家庄市","河北石家庄市新乐市东王镇
","人户不一致","269796072","440221197409232752","常空角","女","17236419562","","无","无"
"52","320318194805166105","韩消劳","无","女","1948/5/16","回族","江苏省徐州市泉山区","已婚","群众","小学","无","建筑工程业","警报器安装人员
","深圳市纺织(集团)股份有限公司","17170716504","天津天津市","天津天津市北辰区佳荣里街道
","北京北京市","北京北京市顺义区天竺
","人户一致","268101769","320581199012202031","郑海定","父","14953838903","","无","无"
"53","121701195306278350","蒋顺","无","男","1953/6/27","汉族","天津市蓟县","已婚","共青团员","大学","基督教","宗教","寺及教学管理人员
","广东宝利来投资股份有限公司","15962842606","河北石家庄市","河北石家庄市行唐县口头镇
","天津天津市","天津天津市津南区北闸口镇
","人户一致","119854944","130803198104301413","鲁刘听","侄女","17685209438","","无","无"
"54","231116199001012253","彭顾利","无","男","1990/1/1","汉族","黑龙江省黑河市爱辉区","未婚","群众","初中","无","农牧业","农业实验人员
","北京双鹤药业股份有限公司","18777050762","天津天津市","天津天津市河东区上杭路街道
","北京北京市","北京北京市昌平区北七家镇
","人户不一致","511788812","371428197805032048","袁奇醒","女","14739605486","","无","无"
"55","151426199308193115","堪孤线","无","男","1993/8/19","汉族","内蒙古自治区赤峰市敖汉旗","丧偶","群众","高中","无","娱乐业","电视记者
","重庆路桥股份有限公司","14949919328","天津天津市","天津天津市和平区小白楼街道
","河北石家庄市","河北石家庄市行唐县北河乡
","人户一致","255481421","510403196305042358","于蜖好","子","17845649582","","有","入伍注销"
"56","411212196811233762","于斯听","无","女","1968/11/23","汉族","河南省三门峡市湖滨区","已婚","群众","高中","无","餐饮业","服务人员
","西安格力地产股份有限公司","17284729177","河北石家庄市","河北石家庄市栾城县郄马镇
","北京北京市","北京北京市海淀区马连洼街道
","人户一致","279601186","520112198107102075","云次顶","子","13557133599","","无","无"
"57","231107199801044233","钱判马","无","男","1998/1/4","汉族","黑龙江省黑河市爱辉区","未婚","中共预备党员","小学","伊斯兰教","矿业","其他作业人员
","珠海世纪鼎利通信科技股份有限公司","18340027387","北京北京市","北京北京市顺义区李遂镇
","河北石家庄市","河北石家庄市井陉矿区矿市街道
","人户一致","497921609","320830197511111561","陈亲","子","18266396477","","无","无"
"58","150827200904119040","苗血规","无","女","2009/4/11","壮族","内蒙古自治区赤峰市敖汉旗","已婚","中共党员","硕士","基督教","建筑工程业","操作员
","广东省东阳光铝业股份有限公司","18087795555","河北石家庄市","河北石家庄市新华区西苑街道
","天津天津市","天津天津市滨海新区中心商务区
","人户不一致","178466127","230801198612172786","费婚哭","母","18496968675","","无","无"
"59","310902196905294240","臧遇","无","女","1969/5/29","汉族","上海市崇明县","离婚","中共预备党员","初中","无","渔业","水手
","湖北能源集团股份有限公司","17119142506","河北石家庄市","河北石家庄市藁城市九门回族乡
","天津天津市","天津天津市南开区长虹街道
","人户不一致","400726121","433125198602022453","时书奖","子","15561290751","","无","无"
"60","351722199703225490","秦近亚","秦话消","男","1997/3/22","汉族","福建省龙岩市漳平市","已婚","中共党员","小学","佛教","卫生业","监狱．看守所医生
","中国化学工程股份有限公司","18961134328","北京北京市","北京北京市东城区朝阳门街道
","北京北京市","北京北京市通州区漷县镇
","人户不一致","109495777","140105197608262245","马后是","子","15823698679","","无","无"
"61","211327201609225848","平士病","无","女","2016/9/22","汉族","辽宁省朝阳市喀喇沁左翼蒙古族自治县","离婚","无党派人士","初中","基督教","餐饮业","一般内勤人员
","武汉三特索道集团股份有限公司","14921039974","河北石家庄市","河北石家庄市无极县高头回族乡
","天津天津市","天津天津市静海县团泊新城
","人户一致","503620280","532129196105072387","齐老缺","子","14791646357","","无","无"
"62","520719198702081496","喻牙快","无","男","1987/2/8","汉族","贵州省遵义市仁怀市","未婚","群众","无","基督教","商业","搬运工
","金堆城钼业股份有限公司","18448830658","北京北京市","北京北京市怀柔区龙山街道
","天津天津市","天津天津市蓟县官庄镇
","人户一致","386063469","542334198405261115","黄华败","女","17589196107","","无","无"
"63","461425199402035732","李暗罗","无","男","1994/2/3","汉族","海南省三亚市市辖区","已婚","中共预备党员","高中","无","餐饮业","服务员
","云南沃森生物技术股份有限公司","14965297354","北京北京市","北京北京市朝阳区孙河
","北京北京市","北京北京市石景山区五里坨街道
","人户一致","353909956","21081119850127181X","郑马范","父","17119113142","","有","入伍注销"
"64","621020196507125618","宋第祖","无","男","1965/7/12","满族","甘肃省天水市张家川回族自治县","丧偶","群众","小学","佛教","农牧业","其它畜牧业生产人员
","西安宝德自动化股份有限公司","13728442781","河北石家庄市","河北石家庄市鹿泉市寺家庄镇
","河北石家庄市","河北石家庄市井陉县秀林镇
","人户不一致","496264532","511526196805291116","余蜖鸟","父","14758962520","","无","无"
"65","321017195209068426","朱形您","无","女","1952/9/6","回族","江苏省扬州市郊区","已婚","群众","初中","佛教","服务业","裁缝
","长春欧亚集团股份有限公司","15123565569","天津天津市","天津天津市宁河县北淮淀乡
","天津天津市","天津天津市河北区月牙河街道
","人户一致","283039721","432522198707051527","倪太拿","子","14566876830","","无","无"
"66","110709195907108806","岑灵","无","女","1959/7/10","汉族","北京市延庆县","已婚","无党派人士","无","基督教","餐饮业","屠夫
","烟台张裕葡萄酿酒股份有限公司","15526750179","北京北京市","北京北京市昌平区南口
","天津天津市","天津天津市宝坻区钰华街道
","人户一致","553001962","371502197203061847","史奇迷","子","13030265758","","无","无"
"67","320923198309125314","安兰脑","无","男","1983/9/12","汉族","江苏省盐城市阜宁县","未婚","群众","初中","基督教","体育","橄榄球运动员
","深圳市纺织(集团)股份有限公司","17196410311","北京北京市","北京北京市通州区西集镇
","北京北京市","北京北京市通州区西集镇
","人户一致","554705851","610401197007301230","许她征","女婿","18883035932","","无","无"
"68","350607193312315728","范烟重","无","女","1933/12/31","壮族","福建省漳州市龙文区","已婚","群众","小学","无","文教","教师
","陕西精密合金股份有限公司","13152283086","北京北京市","北京北京市东城区东花市街道
","河北石家庄市","河北石家庄市元氏县殷村镇
","人户一致","573045136","21052119820228297X","金良单","母","14952502638","","无","无"
"69","110827197307037431","齐外条","无","男","1973/7/3","汉族","北京市延庆县","丧偶","无党派人士","无","佛教","卫生业","一般医师及护士
","四川岷江水利电力股份有限公司","14514612840","河北石家庄市","河北石家庄市无极县北苏镇
","河北石家庄市","河北石家庄市高邑县高邑镇
","人户一致","318850981","210402196504191770","董曲海","母","17524394414","","无","无"
"70","640910196311089773","章大回","章懂随","男","1963/11/8","壮族","宁夏回族自治区吴忠市灵武市","未婚","群众","初中","伊斯兰教","宗教","寺及教学管理人员
","深圳市长盈精密技术股份有限公司","14538244527","天津天津市","天津天津市东丽区开发区西区
","北京北京市","北京北京市昌平区崔村镇
","人户一致","503145332","330483196008231505","黄爸无","母","18724410316","","无","无"
"71","210721196405073327","马通","马我讲","女","1964/5/7","汉族","辽宁省锦州市太和区","未婚","中共党员","初中","佛教","制造业","喷油工人
","福建闽东电力股份有限公司","15545704499","河北石家庄市","河北石家庄市赵县前大章乡
","北京北京市","北京北京市怀柔区龙山街道
","人户不一致","547295168","32028319610914204X","柏球换","父","17775081736","","无","无"
"72","341509200806258914","明却星","无","男","2008/6/25","维吾尔族","安徽省宿州市泗县","已婚","中共预备党员","大学","无","农牧业","其它畜牧业生产人员
","沧州大化股份有限公司","14586972244","天津天津市","天津天津市西青区杨柳青镇
","天津天津市","天津天津市宝坻区郝各庄镇
","人户一致","380814007","440105196003041067","鲍忽生","父","14565503059","","无","无"
"73","330927194311094516","袁晚亡","无","男","1943/11/9","汉族","浙江省舟山市嵊泗县","未婚","无党派人士","小学","伊斯兰教","农牧业","农业机械操作或维修人员
","九芝堂股份有限公司","18769749234","北京北京市","北京北京市怀柔区雁栖
","北京北京市","北京北京市昌平区延寿镇
","人户不一致","279329798","532730197309022640","王忙修","父","15693575972","","无","无"
"74","450918200405159856","任鸟朝","无","男","2004/5/15","汉族","广西壮族自治区玉林市玉州区","未婚","中共预备党员","初中","无","娱乐业","水电机械工
","天津普林电路股份有限公司","18627436238","河北石家庄市","河北石家庄市高邑县中韩乡
","河北石家庄市","河北石家庄市无极县张段固镇
","人户一致","587444313","330922198012162630","陈遇","子","17537931532","","无","无"
"75","530612193611107330","戚守没","戚量毛","男","1936/11/10","汉族","云南省玉溪市元江哈尼族彝族傣族自治县","离婚","中共预备党员","初中","无","文教","学生
","青岛金王应用化学股份有限公司","13910661052","北京北京市","北京北京市顺义区北小营镇
","天津天津市","天津天津市蓟县礼明庄镇
","人户不一致","328402487","441401197105202569","郑含一","子","18115171132","","无","无"
"76","360824199108056882","邵们","无","女","1991/8/5","回族","江西省赣州市南康市","已婚","群众","无","佛教","矿业","钻油井工人
","合肥城建发展股份有限公司","17299930347","北京北京市","北京北京市怀柔区九渡河镇
","北京北京市","北京北京市东城区崇文门外街道
","人户一致","501931593","440883197111221366","韩同招","女","17752683148","","无","无"
"77","621217200202198168","禹受","无","女","2002/2/19","汉族","甘肃省天水市张家川回族自治县","已婚","中共党员","小学","佛教","一般职业","其他工作员
","无锡威孚高科技集团股份有限公司","13986127505","天津天津市","天津天津市河东区大直沽街道
","河北石家庄市","河北石家庄市新乐市南大岳镇
","人户不一致","405397851","350721197302102495","吴受百","父","14951968509","","无","无"
"78","630718194003056066","华座红","无","女","1940/3/5","汉族","青海省西宁市大通回族土族自治县","未婚","群众","小学","伊斯兰教","宗教","僧尼．道士及传教人员
","湖北兴发化工集团股份有限公司","15118561900","北京北京市","北京北京市门头沟区大峪街道
","北京北京市","北京北京市东城区天坛街道
","人户不一致","384344972","371324198903121435","韩七生","祖母","15797746396","","有","死亡注销"
"79","710904199606048302","任化左","无","女","1996/6/4","汉族","新疆维吾尔族自治区石河子市","已婚","中共党员","初中","无","建筑工程业","挖泥船工人
","东风汽车股份有限公司","14912578383","天津天津市","天津天津市西青区西营门街道
","北京北京市","北京北京市石景山区古城街道
","人户不一致","161606550","420984196710191633","酆明送","父","14962925062","","无","无"
